,power,Wind,GridAvailability,SolarGen
68,64.5,0.705,0,0
69,39,0.697,1,0
70,32,0.674,1,0
71,31,0.64,1,0
72,22,0.605,1,0
73,24.5,0.575,1,0
74,28,0.554,0,0
75,22,0.533,1,0
76,21,0.515,0,0
77,20,0.459,1,0.001
78,28,0.413,0,0.081
79,31,0.391,0,0.24
80,24,0.49,0,0.393
81,28,0.541,1,0.5
82,31,0.521,0,0.623
83,40,0.492,0,0.71
84,44,0.465,1,0.707
85,287.5,0.443,1,0.662
86,65,0.428,1,0.57
87,48,0.41,1,0.44
88,60.5,0.38,1,0.281
89,61,0.35,1,0.119
90,61.5,0.341,0,0.01
91,66.5,0.315,0,0
92,174.5,0.294,1,0
93,38.5,0.271,1,0
94,30,0.264,1,0
95,31,0.26,1,0
96,20,0.26,1,0
97,23,0.263,0,0
98,28,0.265,1,0
99,22,0.271,0,0
100,22,0.275,1,0
101,23,0.268,0,0.001
102,23,0.262,1,0.084
103,24,0.256,1,0.254
104,129,0.335,1,0.428
105,25,0.395,1,0.57
106,38,0.409,1,0.664
107,38.5,0.425,1,0.712
108,36.5,0.451,1,0.716
109,41,0.482,1,0.673
110,176.5,0.513,1,0.586
111,61.5,0.52,1,0.439
112,47,0.475,1,0.271
113,47,0.389,1,0.111
114,47,0.342,1,0.009
115,54,0.318,1,0
116,78,0.284,0,0
117,36,0.257,1,0
118,26,0.243,1,0
119,26,0.288,1,0
120,23,0.307,0,0
121,25,0.307,0,0
122,23,0.298,1,0
123,20,0.315,1,0
124,20,0.302,1,0
125,20,0.291,0,0
126,28,0.274,0,0.071
127,39,0.235,1,0.224
128,35,0.249,1,0.397
129,129.5,0.267,0,0.543
130,37,0.256,0,0.646
131,34,0.253,0,0.699
132,49,0.262,1,0.708
133,53.5,0.285,1,0.669
134,50,0.326,1,0.585
135,63,0.367,0,0.452
136,179,0.386,1,0.291
137,41,0.403,1,0.123
138,46,0.408,1,0.011
139,148,0.404,1,0
140,46,0.391,0,0
141,36,0.382,0,0
142,32,0.374,1,0
143,32,0.377,0,0
144,24,0.397,1,0
145,25.5,0.399,1,0
146,23.5,0.404,0,0
147,22,0.404,1,0
148,22,0.395,1,0
149,21,0.393,0,0.001
150,22,0.391,0,0.085
151,22,0.379,0,0.256
152,124,0.419,0,0.428
153,132,0.461,0,0.556
154,45,0.511,1,0.651
155,157.5,0.57,1,0.701
156,35.5,0.616,1,0.705
157,42.5,0.638,1,0.667
158,53,0.652,0,0.586
159,56,0.654,1,0.46
160,72,0.639,1,0.297
161,61.5,0.584,1,0.125
162,50,0.527,0,0.011
163,47.5,0.507,1,0
164,37,0.494,1,0
165,133,0.498,1,0
166,29,0.493,1,0
167,25,0.498,1,0
0,21,0.847,1,0
1,24,0.794,1,0
2,20,0.752,0,0
3,20,0.718,1,0
4,22,0.689,1,0
5,21,0.664,1,0.001
6,23,0.649,1,0.085
7,27,0.627,0,0.256
8,26,0.628,1,0.431
9,25.5,0.651,1,0.573
10,21.5,0.71,1,0.672
11,25,0.805,1,0.724
12,65,0.891,1,0.733
13,178,0.941,1,0.695
14,43.5,0.966,0,0.611
15,44,0.972,0,0.478
16,53.5,0.972,1,0.31
17,84,0.97,1,0.129
18,56,0.971,0,0.011
19,158,0.971,0,0
20,57.5,0.977,1,0
21,140.5,0.982,0,0
22,28,0.983,1,0
23,25,0.984,0,0
24,20,0.983,1,0
25,21,0.98,1,0
26,29.5,0.975,1,0
27,22,0.968,0,0
28,22,0.961,1,0
29,20,0.948,1,0.002
30,139,0.934,1,0.087
31,137,0.933,1,0.258
32,28,0.948,0,0.429
33,38,0.962,1,0.565
34,34.5,0.968,1,0.66
35,34,0.973,1,0.71
36,28,0.972,1,0.717
37,49,0.965,1,0.679
38,65,0.954,1,0.596
39,66.5,0.943,1,0.468
40,59,0.924,1,0.302
41,81,0.889,1,0.127
42,73,0.847,1,0.012
43,250,0.82,0,0
44,43.5,0.807,1,0
45,37,0.803,1,0
46,29,0.797,1,0
47,31,0.8,1,0
48,25,0.82,1,0
49,23.5,0.827,1,0
50,22.5,0.832,1,0
51,22,0.835,1,0
52,20,0.836,1,0
53,20,0.822,1,0.002
54,25,0.797,0,0.088
55,26.5,0.783,1,0.261
56,32.5,0.83,1,0.436
57,31.5,0.856,1,0.574
58,147.5,0.849,0,0.671
59,43,0.84,1,0.72
60,45,0.829,1,0.734
61,41.5,0.817,1,0.695
62,67.5,0.808,0,0.611
63,71.5,0.801,1,0.478
64,68.5,0.783,0,0.31
65,60.5,0.75,1,0.129
66,49,0.724,1,0.012
67,47,0.713,1,0
68,54,0.705,0,0
69,141,0.697,0,0
70,35,0.674,1,0
71,31,0.64,1,0
72,23,0.605,0,0
73,22,0.575,1,0
74,22,0.554,1,0
75,20,0.533,1,0
76,22,0.515,0,0
77,24,0.459,0,0.002
78,22,0.413,1,0.086
79,28,0.391,1,0.249
80,34,0.49,1,0.416
81,265,0.541,0,0.551
82,40,0.521,1,0.645
83,34.5,0.492,0,0.693
84,34.5,0.465,0,0.703
85,41,0.443,1,0.664
86,56.5,0.428,1,0.58
87,64.5,0.41,1,0.448
88,73.5,0.38,1,0.289
89,66.5,0.35,1,0.125
90,40.5,0.341,1,0.013
91,72,0.315,0,0
92,277.5,0.294,1,0
93,35,0.271,1,0
94,28,0.264,1,0
95,28,0.26,1,0
96,22,0.26,0,0
97,26.5,0.263,1,0
98,27,0.265,1,0
99,22,0.271,1,0
100,21,0.275,0,0
101,22,0.268,1,0.002
102,28,0.262,1,0.087
103,32,0.256,1,0.25
104,136.5,0.335,1,0.418
105,30.5,0.395,1,0.556
106,153,0.409,0,0.65
107,145,0.425,1,0.698
108,30,0.451,0,0.696
109,32,0.482,1,0.657
110,32,0.513,0,0.574
111,34,0.52,1,0.45
112,55,0.475,1,0.292
113,64,0.389,1,0.126
114,60.5,0.342,1,0.013
115,78.5,0.318,1,0
116,67.5,0.284,1,0
117,133.5,0.257,0,0
118,38,0.243,1,0
119,35,0.288,1,0
120,23,0.307,0,0
121,20,0.307,1,0
122,24,0.298,0,0
123,22,0.315,0,0
124,21,0.302,0,0
125,21,0.291,1,0.001
126,255,0.274,1,0.075
127,144.5,0.235,1,0.231
128,30.5,0.249,1,0.404
129,29,0.267,1,0.542
130,35.5,0.256,1,0.641
131,40,0.253,0,0.69
132,42,0.262,1,0.67
133,51.5,0.285,1,0.63
134,54,0.326,1,0.548
135,62,0.367,1,0.422
136,67.5,0.386,1,0.271
137,64.5,0.403,1,0.117
138,53,0.408,1,0.012
139,143,0.404,1,0
140,31,0.391,0,0
141,33.5,0.382,1,0
142,35,0.374,1,0
143,32,0.377,1,0
144,20,0.397,1,0
145,21,0.399,0,0
146,21,0.404,1,0
147,20,0.404,1,0
148,21,0.395,0,0
149,21,0.393,0,0.002
150,25,0.391,1,0.082
151,32.5,0.379,0,0.236
152,132,0.419,0,0.399
153,33.5,0.461,1,0.511
154,37.5,0.511,1,0.607
155,46.5,0.57,0,0.658
156,63.5,0.616,1,0.663
157,49,0.638,1,0.621
158,30.5,0.652,0,0.538
159,31,0.654,1,0.399
160,172.5,0.639,1,0.261
161,59,0.584,1,0.113
162,60,0.527,1,0.012
163,60,0.507,1,0
164,252,0.494,1,0
165,28,0.498,0,0
166,26,0.493,0,0
167,32,0.498,1,0
0,20,0.847,0,0
1,21,0.794,1,0
2,21,0.752,1,0
3,20,0.718,0,0
4,21,0.689,1,0
5,24,0.664,0,0.002
6,20,0.649,1,0.083
7,29,0.627,1,0.238
8,262,0.628,1,0.401
9,33.5,0.651,1,0.538
10,36,0.71,1,0.633
11,39.5,0.805,1,0.682
12,61,0.891,0,0.697
13,57,0.941,1,0.658
14,37,0.966,1,0.575
15,61,0.972,0,0.449
16,66.5,0.972,1,0.29
17,61.5,0.97,1,0.126
18,50,0.971,1,0.014
19,158.5,0.971,0,0
20,163.5,0.977,1,0
21,35,0.982,1,0
22,34,0.983,0,0
23,30,0.984,1,0
24,20,0.983,1,0
25,24.5,0.98,0,0
26,26.5,0.975,1,0
27,22,0.968,0,0
28,20,0.961,1,0
29,22,0.948,1,0.003
30,27,0.934,1,0.088
31,33,0.933,0,0.249
32,154,0.948,1,0.417
33,259,0.962,0,0.559
34,24,0.968,1,0.652
35,46,0.973,1,0.7
36,61,0.972,1,0.707
37,64,0.965,1,0.667
38,54.5,0.954,1,0.584
39,37,0.943,1,0.459
40,37,0.924,1,0.298
41,44.5,0.889,1,0.129
42,49.5,0.847,1,0.014
43,146.5,0.82,0,0
44,60.5,0.807,1,0
45,37.5,0.803,1,0
46,28,0.797,1,0
47,28,0.8,1,0
48,20,0.82,1,0
49,23,0.827,0,0
50,21,0.832,1,0
51,20,0.835,1,0
52,21,0.836,1,0
53,22,0.822,0,0.003
54,25,0.797,1,0.09
55,27,0.783,1,0.252
56,33,0.83,0,0.417
57,271.5,0.856,1,0.553
58,147,0.849,1,0.646
59,34.5,0.84,1,0.693
60,37.5,0.829,1,0.678
61,57.5,0.817,1,0.637
62,56,0.808,1,0.552
63,50,0.801,0,0.425
64,56.5,0.783,1,0.278
65,60.5,0.75,1,0.123
66,62.5,0.724,1,0.014
67,46,0.713,1,0
68,170,0.705,1,0
69,39,0.697,0,0
70,35,0.674,1,0
71,33,0.64,1,0
72,20,0.605,1,0
73,31,0.575,1,0
74,27,0.554,1,0
75,22,0.533,0,0
76,20,0.515,1,0
77,21,0.459,1,0.003
78,23,0.413,1,0.086
79,26,0.391,1,0.24
80,130.5,0.49,1,0.4
81,148.5,0.541,0,0.531
82,34.5,0.521,1,0.62
83,31.5,0.492,1,0.662
84,52,0.465,0,0.662
85,58,0.443,1,0.599
86,42.5,0.428,1,0.498
87,43,0.41,1,0.373
88,62,0.38,1,0.236
89,68.5,0.35,1,0.103
90,28,0.341,0,0.013
91,50,0.315,0,0
92,62,0.294,1,0
93,39,0.271,1,0
94,36,0.264,1,0
95,34,0.26,1,0
96,20,0.26,1,0
97,20,0.263,1,0
98,26,0.265,1,0
99,24,0.271,0,0
100,21,0.275,1,0
101,22,0.268,0,0.003
102,22,0.262,0,0.073
103,27,0.256,1,0.187
104,135,0.335,1,0.311
105,137.5,0.395,1,0.409
106,33.5,0.409,1,0.485
107,260.5,0.425,1,0.458
108,23,0.451,1,0.403
109,22,0.482,0,0.357
110,24,0.513,0,0.299
111,30,0.52,1,0.225
112,62.5,0.475,1,0.144
113,76.5,0.389,0,0.066
114,74.5,0.342,1,0.007
115,172,0.318,0,0
116,63.5,0.284,1,0
117,32,0.257,1,0
118,32,0.243,1,0
119,35,0.288,1,0
120,23,0.307,1,0
121,25,0.307,1,0
122,24,0.298,1,0
123,23,0.315,0,0
124,22,0.302,1,0
125,20,0.291,1,0
126,26,0.274,1,0.036
127,37.5,0.235,1,0.121
128,34.5,0.249,0,0.229
129,30.5,0.267,1,0.321
130,24.5,0.256,1,0.401
131,143,0.253,1,0.455
132,252,0.262,0,0.484
133,160.5,0.285,1,0.472
134,55.5,0.326,1,0.405
135,59,0.367,1,0.303
136,60,0.386,1,0.193
137,61,0.403,1,0.088
138,78,0.408,1,0.01
139,78,0.404,0,0
140,152.5,0.391,1,0
141,32.5,0.382,1,0
142,28,0.374,1,0
143,25,0.377,1,0
144,27,0.397,0,0
145,24,0.399,1,0
146,27.5,0.404,0,0
147,21,0.404,1,0
148,22,0.395,0,0
149,21,0.393,1,0
150,23,0.391,0,0.04
151,254,0.379,1,0.129
152,28,0.419,1,0.206
153,128,0.461,1,0.273
154,30,0.511,0,0.295
155,34,0.57,0,0.298
156,58,0.616,1,0.29
157,58,0.638,1,0.279
158,41,0.652,1,0.229
159,42,0.654,1,0.167
160,43.5,0.639,1,0.104
161,48,0.584,1,0.046
162,45.5,0.527,1,0.004
163,53.5,0.507,1,0
164,54.5,0.494,1,0
165,36,0.498,0,0
166,31,0.493,1,0
167,34,0.498,0,0
0,21,0.847,1,0
1,22,0.794,1,0
2,21,0.752,1,0
3,24,0.718,0,0
4,22,0.689,1,0
5,21,0.664,0,0
6,27,0.649,1,0.032
7,264,0.627,0,0.097
8,254,0.628,1,0.184
9,41,0.651,1,0.251
10,38.5,0.71,1,0.279
11,29.5,0.805,1,0.294
12,43,0.891,1,0.309
13,57.5,0.941,1,0.278
14,57.5,0.966,1,0.198
15,33.5,0.972,1,0.142
16,29.5,0.972,1,0.089
17,48,0.97,1,0.04
18,67.5,0.971,1,0.004
19,66,0.971,1,0
20,58,0.977,0,0
21,30.5,0.982,1,0
22,33,0.983,1,0
23,29,0.984,1,0
24,20,0.983,1,0
25,22,0.98,1,0
26,22,0.975,1,0
27,21,0.968,1,0
28,22,0.961,1,0
29,20,0.948,1,0.005
30,22,0.934,1,0.095
31,29,0.933,1,0.27
32,228,0.948,1,0.444
33,147,0.962,0,0.58
34,42,0.968,0,0.676
35,41,0.973,1,0.726
36,27,0.972,1,0.724
37,21.5,0.965,1,0.681
38,61,0.954,1,0.591
39,66.5,0.943,0,0.465
40,68.5,0.924,1,0.303
41,61,0.889,1,0.134
42,60,0.847,1,0.017
43,59,0.82,0,0
44,50.5,0.807,0,0
45,141,0.803,0,0
46,30,0.797,1,0
47,27,0.8,1,0
48,20,0.82,1,0
49,23,0.827,0,0
50,22,0.832,1,0
51,21,0.835,0,0
52,21,0.836,0,0
53,23,0.822,1,0.002
54,22,0.797,1,0.083
55,25,0.783,1,0.235
56,128,0.83,1,0.395
57,34,0.856,0,0.528
58,42,0.849,1,0.618
59,45.5,0.84,1,0.662
60,273.5,0.829,0,0.66
61,44,0.817,1,0.621
62,57,0.808,1,0.531
63,47.5,0.801,1,0.402
64,59,0.783,1,0.258
65,73,0.75,1,0.114
66,73,0.724,0,0.014
67,57.5,0.713,1,0
68,32,0.705,1,0
69,29.5,0.697,1,0
70,29,0.674,1,0
71,33,0.64,1,0
72,26,0.605,1,0
73,23,0.575,1,0
74,23,0.554,0,0
75,20,0.533,1,0
76,21,0.515,1,0
77,21,0.459,1,0.003
78,29,0.413,1,0.077
79,33,0.391,1,0.213
80,260,0.49,1,0.352
81,144.5,0.541,0,0.494
82,35,0.521,1,0.589
83,35,0.492,1,0.628
84,31.5,0.465,1,0.628
85,54,0.443,0,0.591
86,67,0.428,1,0.512
87,57.5,0.41,1,0.396
88,58,0.38,1,0.26
89,47.5,0.35,1,0.115
90,37,0.341,1,0.015
91,251.5,0.315,0,0
92,159,0.294,1,0
93,23.5,0.271,1,0
94,29,0.264,1,0
95,33,0.26,1,0
96,20,0.26,1,0
97,26.5,0.263,0,0
98,25.5,0.265,1,0
99,22,0.271,1,0
100,20,0.275,1,0
101,20,0.268,1,0.005
102,24,0.262,1,0.093
103,32.5,0.256,1,0.256
104,233,0.335,1,0.423
105,134,0.395,1,0.56
106,151.5,0.409,0,0.654
107,264.5,0.425,0,0.702
108,174,0.451,0,0.703
109,54.5,0.482,0,0.664
110,47,0.513,1,0.579
111,59.5,0.52,1,0.45
112,60.5,0.475,1,0.293
113,71,0.389,1,0.132
114,59,0.342,1,0.018
115,58,0.318,1,0
116,70,0.284,0,0
117,34,0.257,0,0
118,33,0.243,1,0
119,33,0.288,1,0
120,21,0.307,1,0
121,23.5,0.307,1,0
122,27,0.298,1,0
123,23,0.315,0,0
124,20,0.302,1,0
125,20,0.291,1,0.005
126,30,0.274,1,0.092
127,30,0.235,1,0.254
128,126,0.249,0,0.422
129,260.5,0.267,1,0.555
130,262.5,0.256,0,0.645
131,31,0.253,0,0.69
132,34,0.262,1,0.691
133,51.5,0.285,1,0.645
134,69.5,0.326,1,0.559
135,64.5,0.367,1,0.439
136,48,0.386,1,0.289
137,54.5,0.403,0,0.131
138,70,0.408,1,0.017
139,161,0.404,1,0
140,176,0.391,1,0
141,40,0.382,1,0
142,31,0.374,1,0
143,29,0.377,1,0
144,25,0.397,1,0
145,25,0.399,1,0
146,26,0.404,1,0
147,20,0.404,0,0
148,22,0.395,0,0
149,23,0.393,1,0.005
150,27,0.391,1,0.094
151,28.5,0.379,0,0.252
152,365,0.419,1,0.41
153,268,0.461,1,0.538
154,42.5,0.511,1,0.628
155,34.5,0.57,1,0.669
156,33.5,0.616,1,0.658
157,39,0.638,0,0.624
158,48,0.652,0,0.545
159,48.5,0.654,0,0.432
160,51,0.639,1,0.283
161,52,0.584,1,0.129
162,59,0.527,1,0.018
163,40,0.507,1,0
164,49,0.494,0,0
165,32.5,0.498,0,0
166,31,0.493,1,0
167,32,0.498,1,0
0,25,0.847,1,0
1,25,0.794,0,0
2,20,0.752,1,0
3,20,0.718,1,0
4,20,0.689,0,0
5,24,0.664,1,0.005
6,31,0.649,1,0.092
7,35.5,0.627,0,0.246
8,35,0.628,1,0.405
9,29.5,0.651,1,0.538
10,31,0.71,1,0.632
11,34,0.805,1,0.682
12,40,0.891,1,0.667
13,269,0.941,1,0.627
14,262.5,0.966,1,0.545
15,51,0.972,1,0.423
16,49,0.972,1,0.273
17,58,0.97,1,0.121
18,66.5,0.971,1,0.016
19,172.5,0.971,0,0
20,177.5,0.977,0,0
21,138.5,0.982,1,0
22,25,0.983,1,0
23,32,0.984,1,0
24,21,0.983,1,0
25,25,0.98,1,0
26,21.5,0.975,0,0
27,20,0.968,1,0
28,22,0.961,1,0
29,22,0.948,1,0.004
30,23,0.934,1,0.089
31,30,0.933,0,0.239
32,28,0.948,1,0.394
33,28,0.962,0,0.51
34,145,0.968,1,0.602
35,30,0.973,1,0.652
36,49,0.972,1,0.657
37,51.5,0.965,0,0.607
38,57.5,0.954,1,0.525
39,44.5,0.943,1,0.395
40,47.5,0.924,1,0.247
41,43.5,0.889,1,0.115
42,37,0.847,1,0.016
43,39,0.82,1,0
44,170,0.807,1,0
45,32.5,0.803,0,0
46,34,0.797,1,0
47,35,0.8,0,0
48,21.5,0.82,0,0
49,25,0.827,1,0
50,23,0.832,1,0
51,22,0.835,1,0
52,22,0.836,0,0
53,22,0.822,1,0.004
54,24,0.797,1,0.09
55,37,0.783,1,0.233
56,153,0.83,1,0.357
57,373,0.856,1,0.466
58,30.5,0.849,1,0.537
59,24,0.84,1,0.564
60,49,0.829,1,0.526
61,51.5,0.817,0,0.473
62,54.5,0.808,0,0.401
63,57,0.801,0,0.298
64,41.5,0.783,1,0.203
65,54,0.75,1,0.095
66,55,0.724,1,0.015
67,59.5,0.713,0,0
68,73.5,0.705,1,0
69,136.5,0.697,1,0
70,28,0.674,1,0
71,26,0.64,1,0
72,20,0.605,0,0
73,22.5,0.575,1,0
74,25,0.554,1,0
75,21,0.533,1,0
76,20,0.515,0,0
77,21,0.459,1,0.003
78,22,0.413,1,0.076
79,24,0.391,1,0.204
80,28,0.49,1,0.337
81,30,0.541,1,0.451
82,28,0.521,1,0.531
83,34.5,0.492,1,0.556
84,48.5,0.465,1,0.522
85,63,0.443,1,0.478
86,180.5,0.428,0,0.403
87,166,0.41,1,0.295
88,69,0.38,1,0.199
89,44,0.35,1,0.094
90,32,0.341,0,0.014
91,264.5,0.315,0,0
92,74,0.294,1,0
93,139,0.271,1,0
94,38,0.264,1,0
95,33,0.26,1,0
96,21.5,0.26,1,0
97,22.5,0.263,1,0
98,24,0.265,1,0
99,20,0.271,0,0
100,20,0.275,1,0
101,21,0.268,1,0.003
102,25,0.262,0,0.06
103,31,0.256,1,0.16
104,32.5,0.335,1,0.279
105,32,0.395,1,0.398
106,35,0.409,1,0.456
107,28.5,0.425,1,0.51
108,45,0.451,0,0.508
109,58,0.482,0,0.496
110,178,0.513,0,0.433
111,274.5,0.52,0,0.318
112,51,0.475,1,0.214
113,56.5,0.389,1,0.101
114,74,0.342,0,0.016
115,270,0.318,0,0
116,59.5,0.284,0,0
117,35,0.257,1,0
118,32,0.243,1,0
119,32,0.288,1,0
120,24,0.307,1,0
121,26.5,0.307,1,0
122,25,0.298,0,0
123,20,0.315,0,0
124,20,0.302,1,0
125,20,0.291,0,0.004
126,137,0.274,0,0.079
127,33.5,0.235,1,0.21
128,34,0.249,1,0.35
129,33,0.267,1,0.468
130,29.5,0.256,0,0.559
131,38.5,0.253,1,0.61
132,59,0.262,0,0.602
133,50,0.285,1,0.564
134,32.5,0.326,0,0.49
135,60.5,0.367,0,0.38
136,67,0.386,1,0.235
137,65.5,0.403,1,0.109
138,39,0.408,1,0.017
139,42,0.404,1,0
140,62,0.391,1,0
141,135.5,0.382,0,0
142,38,0.374,1,0
143,35,0.377,1,0
144,20,0.397,0,0
145,22,0.399,0,0
146,20,0.404,1,0
147,21,0.404,1,0
148,24,0.395,1,0
149,23,0.393,1,0.005
150,137,0.391,0,0.087
151,258,0.379,1,0.233
152,34,0.419,1,0.386
153,37.5,0.461,1,0.518
154,33,0.511,1,0.612
155,35,0.57,1,0.661
156,44,0.616,1,0.663
157,55.5,0.638,0,0.622
158,55.5,0.652,1,0.534
159,53,0.654,0,0.433
160,53.5,0.639,0,0.271
161,51,0.584,0,0.125
162,59.5,0.527,1,0.021
163,146,0.507,1,0
164,153,0.494,1,0
165,34.5,0.498,1,0
166,26,0.493,1,0
167,31,0.498,1,0
0,22,0.847,1,0
1,22,0.794,0,0
2,22.5,0.752,1,0
3,21,0.718,0,0
4,22,0.689,1,0
5,22,0.664,1,0.005
6,26,0.649,1,0.091
7,30,0.627,1,0.236
8,32.5,0.628,1,0.386
9,131.5,0.651,0,0.519
10,143,0.71,0,0.617
11,40.5,0.805,1,0.662
12,61.5,0.891,1,0.651
13,69,0.941,0,0.613
14,59.5,0.966,0,0.531
15,44,0.972,1,0.391
16,62,0.972,1,0.269
17,57,0.97,1,0.128
18,62,0.971,1,0.021
19,67,0.971,1,0
20,51,0.977,1,0
21,30,0.982,0,0
22,32,0.983,1,0
23,32,0.984,1,0
24,29,0.983,0,0
25,23.5,0.98,1,0
26,22.5,0.975,0,0
27,21,0.968,1,0
28,22,0.961,1,0
29,21,0.948,0,0.005
30,256,0.934,1,0.088
31,31.5,0.933,1,0.234
32,33,0.948,1,0.386
33,31,0.962,1,0.504
34,38,0.968,1,0.599
35,40,0.973,0,0.651
36,42.5,0.972,0,0.66
37,53,0.965,0,0.622
38,50,0.954,0,0.54
39,52,0.943,0,0.431
40,46.5,0.924,1,0.284
41,52.5,0.889,1,0.132
42,40,0.847,1,0.022
43,168.5,0.82,0,0
44,76.5,0.807,1,0
45,31.5,0.803,1,0
46,30,0.797,1,0
47,28,0.8,1,0
48,26,0.82,1,0
49,21,0.827,0,0
50,25,0.832,1,0
51,22,0.835,1,0
52,21,0.836,0,0
53,22,0.822,1,0.005
54,20,0.797,1,0.09
55,32,0.783,0,0.236
56,34,0.83,1,0.387
57,132,0.856,1,0.516
58,32,0.849,0,0.608
59,30.5,0.84,1,0.657
60,258,0.829,0,0.671
61,270.5,0.817,1,0.63
62,67.5,0.808,0,0.545
63,70.5,0.801,1,0.421
64,65,0.783,1,0.284
65,59,0.75,1,0.133
66,39.5,0.724,1,0.022
67,63,0.713,1,0
68,164,0.705,1,0
69,36,0.697,1,0
70,29,0.674,0,0
71,33,0.64,1,0
72,20,0.605,1,0
73,20,0.575,1,0
74,22,0.554,1,0
75,21,0.533,1,0
76,21,0.515,1,0
77,22,0.459,1,0.005
78,22,0.413,1,0.092
79,30.5,0.391,1,0.241
80,33.5,0.49,0,0.39
81,35,0.541,0,0.515
82,148,0.521,1,0.613
83,260,0.492,1,0.666
84,33,0.465,1,0.678
85,33.5,0.443,1,0.638
86,50,0.428,1,0.551
87,48,0.41,1,0.417
88,55,0.38,1,0.279
89,48,0.35,1,0.129
90,62.5,0.341,1,0.021
91,162,0.315,1,0
92,74,0.294,1,0
93,40,0.271,1,0
94,30,0.264,1,0
95,28,0.26,1,0
96,24,0.26,1,0
97,27,0.263,1,0
98,22.5,0.265,0,0
99,20,0.271,1,0
100,21,0.275,1,0
101,22,0.268,0,0.005
102,21,0.262,1,0.089
103,30,0.256,1,0.231
104,131,0.335,1,0.381
105,135.5,0.395,0,0.514
106,145,0.409,1,0.611
107,260.5,0.425,1,0.664
108,171,0.451,0,0.69
109,61.5,0.482,1,0.646
110,58.5,0.513,1,0.55
111,50.5,0.52,1,0.426
112,67.5,0.475,1,0.284
113,65.5,0.389,1,0.132
114,40.5,0.342,1,0.022
115,24.5,0.318,1,0
116,35.5,0.284,0,0
117,35.5,0.257,1,0
118,29,0.243,1,0
119,29,0.288,0,0
120,23.5,0.307,1,0
121,27.5,0.307,1,0
122,27,0.298,1,0
123,20,0.315,0,0
124,20,0.302,1,0
125,22,0.291,1,0.005
126,25,0.274,0,0.09
127,30.5,0.235,1,0.235
128,30,0.249,1,0.387
129,26,0.267,0,0.533
130,25,0.256,1,0.626
131,39.5,0.253,0,0.676
132,58,0.262,1,0.685
133,51.5,0.285,1,0.643
134,270.5,0.326,1,0.559
135,164,0.367,0,0.435
136,65,0.386,1,0.286
137,76,0.403,1,0.133
138,64,0.408,0,0.022
139,50,0.404,1,0
140,140,0.391,1,0
141,139,0.382,1,0
142,34,0.374,1,0
143,33,0.377,1,0
144,21,0.397,1,0
145,25,0.399,1,0
146,24,0.404,1,0
147,20,0.404,1,0
148,20,0.395,1,0
149,21,0.393,1,0.004
150,23,0.391,1,0.083
151,31.5,0.379,0,0.223
152,35.5,0.419,1,0.367
153,33,0.461,1,0.471
154,37,0.511,0,0.523
155,40,0.57,1,0.555
156,166.5,0.616,1,0.616
157,292,0.638,0,0.61
158,166.5,0.652,0,0.537
159,29.5,0.654,1,0.425
160,25.5,0.639,1,0.285
161,36,0.584,0,0.127
162,46,0.527,0,0.021
163,147,0.507,1,0
164,59.5,0.494,0,0
165,35,0.498,1,0
166,33,0.493,0,0
167,32,0.498,1,0
0,27.5,0.847,0,0
1,23,0.794,1,0
2,28,0.752,1,0
3,22,0.718,1,0
4,21,0.689,1,0
5,20,0.664,0,0.006
6,23,0.649,1,0.094
7,27,0.627,1,0.243
8,32,0.628,0,0.395
9,145,0.651,1,0.524
10,143,0.71,0,0.613
11,27,0.805,0,0.656
12,57,0.891,0,0.661
13,65,0.941,1,0.628
14,58.5,0.966,1,0.552
15,70.5,0.972,1,0.438
16,71,0.972,0,0.292
17,50.5,0.97,1,0.136
18,62,0.971,0,0.024
19,49,0.971,1,0
20,46,0.977,1,0
21,136,0.982,1,0
22,33,0.983,1,0
23,36,0.984,1,0
24,20,0.983,0,0
25,22,0.98,0,0
26,25,0.975,1,0
27,21,0.968,1,0
28,23,0.961,1,0
29,22,0.948,1,0.004
30,28,0.934,1,0.078
31,26,0.933,1,0.2
32,31.5,0.948,0,0.32
33,39.5,0.962,1,0.417
34,35,0.968,1,0.469
35,33.5,0.973,0,0.502
36,45,0.972,1,0.526
37,169,0.965,0,0.495
38,68,0.954,0,0.434
39,57,0.943,0,0.354
40,47,0.924,1,0.226
41,59,0.889,0,0.109
42,59.5,0.847,1,0.016
43,154.5,0.82,1,0
44,159.5,0.807,1,0
45,139,0.803,0,0
46,36,0.797,1,0
47,29,0.8,1,0
48,35.5,0.82,1,0
49,30.5,0.827,1,0
50,24.5,0.832,0,0
51,21,0.835,1,0
52,20,0.836,1,0
53,21,0.822,1,0.005
54,22,0.797,1,0.084
55,24,0.783,0,0.215
56,30,0.83,1,0.341
57,136.5,0.856,1,0.44
58,39,0.849,1,0.492
59,42,0.84,1,0.509
60,276,0.829,0,0.53
61,152,0.817,1,0.488
62,35,0.808,0,0.436
63,53,0.801,1,0.344
64,56,0.783,1,0.211
65,68,0.75,1,0.089
66,66,0.724,1,0.012
67,52.5,0.713,1,0
68,74,0.705,0,0
69,27,0.697,1,0
70,26,0.674,1,0
71,25,0.64,1,0
72,23,0.605,1,0
73,22,0.575,1,0
74,20,0.554,1,0
75,21,0.533,1,0
76,23,0.515,1,0
77,21,0.459,1,0.001
78,22,0.413,1,0.03
79,24,0.391,1,0.068
80,28,0.49,1,0.108
