,power,Wind,GridAvailability,SolarGen
116,49,0.284,0,0
117,20.5,0.257,1,0
118,21,0.243,1,0
119,0,0.288,1,0
120,0,0.307,0,0
121,6,0.307,0,0
122,3,0.298,1,0
123,0,0.315,1,0
124,0,0.302,1,0
125,3,0.291,0,0
126,6,0.274,0,0.071
127,18,0.235,1,0.224
128,11.5,0.249,1,0.397
129,8.5,0.267,0,0.543
130,11,0.256,0,0.646
131,10,0.253,0,0.699
132,5,0.262,1,0.708
133,0,0.285,1,0.669
134,17,0.326,1,0.585
135,22.5,0.367,0,0.452
136,42.5,0.386,1,0.291
137,80,0.403,1,0.123
138,75,0.408,1,0.011
139,21,0.404,1,0
140,17.5,0.391,0,0
141,20.5,0.382,0,0
142,21,0.374,1,0
143,12,0.377,0,0
144,2.5,0.397,1,0
145,2.5,0.399,1,0
146,3,0.404,0,0
147,3,0.404,1,0
148,0,0.395,1,0
149,0,0.393,0,0.001
150,12,0.391,0,0.085
151,24,0.379,0,0.256
152,17,0.419,0,0.428
153,0,0.461,0,0.556
154,0,0.511,1,0.651
155,5,0.57,1,0.701
156,5,0.616,1,0.705
157,25,0.638,1,0.667
158,42.5,0.652,0,0.586
159,25,0.654,1,0.46
160,25,0.639,1,0.297
161,72,0.584,1,0.125
162,60.5,0.527,0,0.011
163,44,0.507,1,0
164,24,0.494,1,0
165,24,0.498,1,0
166,24,0.493,1,0
167,0,0.498,1,0
0,0,0.847,1,0
1,0,0.794,1,0
2,3,0.752,0,0
3,3,0.718,1,0
4,3,0.689,1,0
5,6,0.664,1,0.001
6,12,0.649,1,0.085
7,18,0.627,0,0.256
8,6,0.628,1,0.431
9,0,0.651,1,0.573
10,0,0.71,1,0.672
11,5,0.805,1,0.724
12,5,0.891,1,0.733
13,2.5,0.941,1,0.695
14,2.5,0.966,0,0.611
15,45,0.972,0,0.478
16,65,0.972,1,0.31
17,20,0.97,1,0.129
18,18,0.971,0,0.011
19,38.5,0.971,0,0
20,26.5,0.977,1,0
21,21,0.982,0,0
22,18,0.983,1,0
23,0,0.984,0,0
24,5,0.983,1,0
25,2.5,0.98,1,0
26,0,0.975,1,0
27,0,0.968,0,0
28,0,0.961,1,0
29,6,0.948,1,0.002
30,12,0.934,1,0.087
31,30,0.933,1,0.258
32,24,0.948,0,0.429
33,6,0.962,1,0.565
34,0,0.968,1,0.66
35,0,0.973,1,0.71
36,22.5,0.972,1,0.717
37,25,0.965,1,0.679
38,0,0.954,1,0.596
39,25,0.943,1,0.468
40,40,0.924,1,0.302
41,20,0.889,1,0.127
42,11.5,0.847,1,0.012
43,66.5,0.82,0,0
44,26,0.807,1,0
45,23,0.803,1,0
46,15,0.797,1,0
47,6,0.8,1,0
48,0,0.82,1,0
49,0,0.827,1,0
50,0,0.832,1,0
51,6,0.835,1,0
52,6,0.836,1,0
53,0,0.822,1,0.002
54,21,0.797,0,0.088
55,24,0.783,1,0.261
56,9,0.83,1,0.436
57,16,0.856,1,0.574
58,16,0.849,0,0.671
59,5,0.84,1,0.72
60,0,0.829,1,0.734
61,0,0.817,1,0.695
62,45,0.808,0,0.611
63,45,0.801,1,0.478
64,20,0.783,0,0.31
65,5,0.75,1,0.129
66,38,0.724,1,0.012
67,64,0.713,1,0
68,44,0.705,0,0
69,24,0.697,0,0
70,24,0.674,1,0
71,0,0.64,1,0
72,5,0.605,0,0
73,0,0.575,1,0
74,0,0.554,1,0
75,0,0.533,1,0
76,6,0.515,0,0
77,6,0.459,0,0.002
78,12,0.413,1,0.086
79,21,0.391,1,0.249
80,12,0.49,1,0.416
81,0,0.541,0,0.551
82,0,0.521,1,0.645
83,12,0.492,0,0.693
84,12,0.465,0,0.703
85,6,0.443,1,0.664
86,45,0.428,1,0.58
87,50,0.41,1,0.448
88,40,0.38,1,0.289
89,0,0.35,1,0.125
90,38,0.341,1,0.013
91,54.5,0.315,0,0
92,43.5,0.294,1,0
93,23.5,0.271,1,0
94,18,0.264,1,0
95,0,0.26,1,0
96,2.5,0.26,0,0
97,2.5,0.263,1,0
98,0,0.265,1,0
99,0,0.271,1,0
100,0,0.275,0,0
101,6,0.268,1,0.002
102,9,0.262,1,0.087
103,24,0.256,1,0.25
104,12,0.335,1,0.418
105,5,0.395,1,0.556
106,14.5,0.409,0,0.65
107,20,0.425,1,0.698
108,25,0.451,0,0.696
109,7.5,0.482,1,0.657
110,5,0.513,0,0.574
111,12,0.52,1,0.45
112,92,0.475,1,0.292
113,62.5,0.389,1,0.126
114,49,0.342,1,0.013
115,63.5,0.318,1,0
116,21,0.284,1,0
117,15,0.257,0,0
118,9,0.243,1,0
119,0,0.288,1,0
120,2.5,0.307,0,0
121,8.5,0.307,1,0
122,6,0.298,0,0
123,0,0.315,0,0
124,0,0.302,0,0
125,3,0.291,1,0.001
126,15,0.274,1,0.075
127,21,0.235,1,0.231
128,9,0.249,1,0.404
129,0,0.267,1,0.542
130,5,0.256,1,0.641
131,2.5,0.253,0,0.69
132,0,0.262,1,0.67
133,40,0.285,1,0.63
134,0,0.326,1,0.548
135,25,0.367,1,0.422
136,77,0.386,1,0.271
137,40,0.403,1,0.117
138,49.5,0.408,1,0.012
139,20,0.404,1,0
140,18,0.391,0,0
141,23.5,0.382,1,0
142,21,0.374,1,0
143,0,0.377,1,0
144,0,0.397,1,0
145,0,0.399,0,0
146,0,0.404,1,0
147,0,0.404,1,0
148,0,0.395,0,0
149,0,0.393,0,0.002
150,9,0.391,1,0.082
151,18,0.379,0,0.236
152,9,0.419,0,0.399
153,0,0.461,1,0.511
154,5,0.511,1,0.607
155,5,0.57,0,0.658
156,2.5,0.616,1,0.663
157,17,0.638,1,0.621
158,0,0.652,0,0.538
159,40,0.654,1,0.399
160,46,0.639,1,0.261
161,28.5,0.584,1,0.113
162,57,0.527,1,0.012
163,28.5,0.507,1,0
164,46,0.494,1,0
165,23.5,0.498,0,0
166,12,0.493,0,0
167,0,0.498,1,0
0,2.5,0.847,0,0
1,0,0.794,1,0
2,0,0.752,1,0
3,0,0.718,0,0
4,0,0.689,1,0
5,0,0.664,0,0.002
6,21,0.649,1,0.083
7,24,0.627,1,0.238
8,12,0.628,1,0.401
9,2.5,0.651,1,0.538
10,2.5,0.71,1,0.633
11,11,0.805,1,0.682
12,57,0.891,0,0.697
13,54.5,0.941,1,0.658
14,26,0.966,1,0.575
15,40,0.972,0,0.449
16,0,0.972,1,0.29
17,0,0.97,1,0.126
18,12,0.971,1,0.014
19,23.5,0.971,0,0
20,26,0.977,1,0
21,14.5,0.982,1,0
22,21,0.983,0,0
23,0,0.984,1,0
24,2.5,0.983,1,0
25,8.5,0.98,0,0
26,6,0.975,1,0
27,3,0.968,0,0
28,0,0.961,1,0
29,0,0.948,1,0.003
30,9,0.934,1,0.088
31,17.5,0.933,0,0.249
32,17,0.948,1,0.417
33,0,0.962,0,0.559
34,2.5,0.968,1,0.652
35,2.5,0.973,1,0.7
36,0,0.972,1,0.707
37,17,0.965,1,0.667
38,56,0.954,1,0.584
39,82.5,0.943,1,0.459
40,40,0.924,1,0.298
41,0,0.889,1,0.129
42,20.5,0.847,1,0.014
43,26.5,0.82,0,0
44,44,0.807,1,0
45,24,0.803,1,0
46,18,0.797,1,0
47,0,0.8,1,0
48,0,0.82,1,0
49,0,0.827,0,0
50,0,0.832,1,0
51,0,0.835,1,0
52,0,0.836,1,0
53,0,0.822,0,0.003
54,15,0.797,1,0.09
55,12,0.783,1,0.252
56,13.5,0.83,0,0.417
57,10,0.856,1,0.553
58,5,0.849,1,0.646
59,5,0.84,1,0.693
60,0,0.829,1,0.678
61,25,0.817,1,0.637
62,25,0.808,1,0.552
63,6,0.801,0,0.425
64,48.5,0.783,1,0.278
65,66,0.75,1,0.123
66,55,0.724,1,0.014
67,18,0.713,1,0
68,33,0.705,1,0
69,24,0.697,0,0
70,24,0.674,1,0
71,0,0.64,1,0
72,5,0.605,1,0
73,2.5,0.575,1,0
74,0,0.554,1,0
75,0,0.533,0,0
76,3,0.515,1,0
77,6,0.459,1,0.003
78,6,0.413,1,0.086
79,24,0.391,1,0.24
80,12,0.49,1,0.4
81,5,0.541,0,0.531
82,0,0.521,1,0.62
83,0,0.492,1,0.662
84,40,0.465,0,0.662
85,20,0.443,1,0.599
86,40,0.428,1,0.498
87,10,0.41,1,0.373
88,19.5,0.38,1,0.236
89,20,0.35,1,0.103
90,57,0.341,0,0.013
91,21,0.315,0,0
92,21,0.294,1,0
93,18,0.271,1,0
94,33,0.264,1,0
95,12,0.26,1,0
96,0,0.26,1,0
97,5,0.263,1,0
98,0,0.265,1,0
99,0,0.271,0,0
100,3,0.275,1,0
101,6,0.268,0,0.003
102,12,0.262,0,0.073
103,24,0.256,1,0.187
104,17,0.335,1,0.311
105,2.5,0.395,1,0.409
106,0,0.409,1,0.485
107,0,0.425,1,0.458
108,40,0.451,1,0.403
109,20,0.482,0,0.357
110,20,0.513,0,0.299
111,40,0.52,1,0.225
112,54.5,0.475,1,0.144
113,28.5,0.389,0,0.066
114,15,0.342,1,0.007
115,24,0.318,0,0
116,43,0.284,1,0
117,20.5,0.257,1,0
118,24,0.243,1,0
119,0,0.288,1,0
120,0,0.307,1,0
121,2.5,0.307,1,0
122,0,0.298,1,0
123,0,0.315,0,0
124,0,0.302,1,0
125,0,0.291,1,0
126,24,0.274,1,0.036
127,15,0.235,1,0.121
128,9,0.249,0,0.229
129,0,0.267,1,0.321
130,0,0.256,1,0.401
131,25,0.253,1,0.455
132,0,0.262,0,0.484
133,0,0.285,1,0.472
134,0,0.326,1,0.405
135,62.5,0.367,1,0.303
136,65,0.386,1,0.193
137,45,0.403,1,0.088
138,39,0.408,1,0.01
139,26.5,0.404,0,0
140,29.5,0.391,1,0
141,32.5,0.382,1,0
142,30,0.374,1,0
143,0,0.377,1,0
144,2.5,0.397,0,0
145,5,0.399,1,0
146,0,0.404,0,0
147,0,0.404,1,0
148,0,0.395,0,0
149,0,0.393,1,0
150,12,0.391,0,0.04
151,17.5,0.379,1,0.129
152,17,0.419,1,0.206
153,0,0.461,1,0.273
154,5,0.511,0,0.295
155,20,0.57,0,0.298
156,40,0.616,1,0.29
157,20,0.638,1,0.279
158,40,0.652,1,0.229
159,32,0.654,1,0.167
160,40,0.639,1,0.104
161,0,0.584,1,0.046
162,18,0.527,1,0.004
163,47,0.507,1,0
164,63.5,0.494,1,0
165,29.5,0.498,0,0
166,24,0.493,1,0
167,0,0.498,0,0
0,0,0.847,1,0
1,0,0.794,1,0
2,0,0.752,1,0
3,0,0.718,0,0
4,0,0.689,1,0
5,6,0.664,0,0
6,12,0.649,1,0.032
7,17.5,0.627,0,0.097
8,11,0.628,1,0.184
9,2.5,0.651,1,0.251
10,0,0.71,1,0.279
11,12,0.805,1,0.294
12,6,0.891,1,0.309
13,20,0.941,1,0.278
14,40,0.966,1,0.198
15,65,0.972,1,0.142
16,65,0.972,1,0.089
17,11,0.97,1,0.04
18,37,0.971,1,0.004
19,24,0.971,1,0
20,41,0.977,0,0
21,24,0.982,1,0
22,24,0.983,1,0
23,0,0.984,1,0
24,0,0.983,1,0
25,0,0.98,1,0
26,0,0.975,1,0
27,0,0.968,1,0
28,0,0.961,1,0
29,0,0.948,1,0.005
30,18,0.934,1,0.095
31,24,0.933,1,0.27
32,14.5,0.948,1,0.444
33,5,0.962,0,0.58
34,5,0.968,0,0.676
35,5,0.973,1,0.726
36,45,0.972,1,0.724
37,5,0.965,1,0.681
38,47.5,0.954,1,0.591
39,25,0.943,0,0.465
40,0,0.924,1,0.303
41,12,0.889,1,0.134
42,52,0.847,1,0.017
43,38,0.82,0,0
44,6,0.807,0,0
45,12,0.803,0,0
46,9,0.797,1,0
47,0,0.8,1,0
48,18,0.82,1,0
49,0,0.827,0,0
50,0,0.832,1,0
51,0,0.835,0,0
52,0,0.836,0,0
53,0,0.822,1,0.002
54,12,0.797,1,0.083
55,15,0.783,1,0.235
56,6,0.83,1,0.395
57,0,0.856,0,0.528
58,0,0.849,1,0.618
59,5,0.84,1,0.662
60,2.5,0.829,0,0.66
61,8.5,0.817,1,0.621
62,5,0.808,1,0.531
63,45,0.801,1,0.402
64,25,0.783,1,0.258
65,59.5,0.75,1,0.114
66,61,0.724,0,0.014
67,58,0.713,1,0
68,15,0.705,1,0
69,23.5,0.697,1,0
70,24,0.674,1,0
71,0,0.64,1,0
72,2.5,0.605,1,0
73,2.5,0.575,1,0
74,0,0.554,0,0
75,0,0.533,1,0
76,0,0.515,1,0
77,0,0.459,1,0.003
78,18,0.413,1,0.077
79,26.5,0.391,1,0.213
80,22,0.49,1,0.352
81,7.5,0.541,0,0.494
82,2.5,0.521,1,0.589
83,0,0.492,1,0.628
84,0,0.465,1,0.628
85,0,0.443,0,0.591
86,0,0.428,1,0.512
87,54.5,0.41,1,0.396
88,54.5,0.38,1,0.26
89,40,0.35,1,0.115
90,12,0.341,1,0.015
91,49,0.315,0,0
92,46.5,0.294,1,0
93,24,0.271,1,0
94,21,0.264,1,0
95,0,0.26,1,0
96,5,0.26,1,0
97,2.5,0.263,0,0
98,0,0.265,1,0
99,0,0.271,1,0
100,0,0.275,1,0
101,0,0.268,1,0.005
102,12,0.262,1,0.093
103,18,0.256,1,0.256
104,21,0.335,1,0.423
105,2.5,0.395,1,0.56
106,2.5,0.409,0,0.654
107,0,0.425,0,0.702
108,5,0.451,0,0.703
109,2.5,0.482,0,0.664
110,62.5,0.513,1,0.579
111,66,0.52,1,0.45
112,60,0.475,1,0.293
113,46,0.389,1,0.132
114,29.5,0.342,1,0.018
115,26.5,0.318,1,0
116,26,0.284,0,0
117,18,0.257,0,0
118,24,0.243,1,0
119,0,0.288,1,0
120,0,0.307,1,0
121,3,0.307,1,0
122,3,0.298,1,0
123,0,0.315,0,0
124,0,0.302,1,0
125,0,0.291,1,0.005
126,6,0.274,1,0.092
127,18,0.235,1,0.254
128,12,0.249,0,0.422
129,5,0.267,1,0.555
130,0,0.256,0,0.645
131,20,0.253,0,0.69
132,0,0.262,1,0.691
133,14.5,0.285,1,0.645
134,71,0.326,1,0.559
135,62.5,0.367,1,0.439
136,45,0.386,1,0.289
137,2.5,0.403,0,0.131
138,9,0.408,1,0.017
139,63,0.404,1,0
140,40.5,0.391,1,0
141,36,0.382,1,0
142,21,0.374,1,0
143,0,0.377,1,0
144,2.5,0.397,1,0
145,2.5,0.399,1,0
146,0,0.404,1,0
147,0,0.404,0,0
148,0,0.395,0,0
149,0,0.393,1,0.005
150,21,0.391,1,0.094
151,26.5,0.379,0,0.252
152,17,0.419,1,0.41
153,2.5,0.461,1,0.538
154,0,0.511,1,0.628
155,2.5,0.57,1,0.669
156,5,0.616,1,0.658
157,2.5,0.638,0,0.624
158,25,0.652,0,0.545
159,65,0.654,0,0.432
160,60,0.639,1,0.283
161,20,0.584,1,0.129
162,18,0.527,1,0.018
163,26.5,0.507,1,0
164,38.5,0.494,0,0
165,30,0.498,0,0
166,18,0.493,1,0
167,0,0.498,1,0
0,8.5,0.847,1,0
1,5.5,0.794,0,0
2,3,0.752,1,0
3,6,0.718,1,0
4,0,0.689,0,0
5,0,0.664,1,0.005
6,18,0.649,1,0.092
7,26.5,0.627,0,0.246
8,22,0.628,1,0.405
9,0,0.651,1,0.538
10,0,0.71,1,0.632
11,0,0.805,1,0.682
12,0,0.891,1,0.667
13,45,0.941,1,0.627
14,97,0.966,1,0.545
15,20,0.972,1,0.423
16,0,0.972,1,0.273
17,2.5,0.97,1,0.121
18,23.5,0.971,1,0.016
19,24,0.971,0,0
20,20,0.977,0,0
21,20.5,0.982,1,0
22,24,0.983,1,0
23,0,0.984,1,0
24,5,0.983,1,0
25,2.5,0.98,1,0
26,0,0.975,0,0
27,0,0.968,1,0
28,0,0.961,1,0
29,0,0.948,1,0.004
30,15,0.934,1,0.089
31,15,0.933,0,0.239
32,9,0.948,1,0.394
33,0,0.962,0,0.51
34,12,0.968,1,0.602
35,14.5,0.973,1,0.652
36,2.5,0.972,1,0.657
37,5,0.965,0,0.607
38,0,0.954,1,0.525
39,40,0.943,1,0.395
40,20,0.924,1,0.247
41,20,0.889,1,0.115
42,55,0.847,1,0.016
43,70,0.82,1,0
44,44,0.807,1,0
45,20.5,0.803,0,0
46,21,0.797,1,0
47,0,0.8,0,0
48,0,0.82,0,0
49,0,0.827,1,0
50,0,0.832,1,0
51,0,0.835,1,0
52,3,0.836,0,0
53,3,0.822,1,0.004
54,21,0.797,1,0.09
55,26.5,0.783,1,0.233
56,12,0.83,1,0.357
57,11,0.856,1,0.466
58,10,0.849,1,0.537
59,25,0.84,1,0.564
60,45,0.829,1,0.526
61,20,0.817,0,0.473
62,40,0.808,0,0.401
63,20,0.801,0,0.298
64,45,0.783,1,0.203
65,25,0.75,1,0.095
66,17.5,0.724,1,0.015
67,30,0.713,0,0
68,30,0.705,1,0
69,24,0.697,1,0
70,24,0.674,1,0
71,0,0.64,1,0
72,0,0.605,0,0
73,2.5,0.575,1,0
74,0,0.554,1,0
75,0,0.533,1,0
76,0,0.515,0,0
77,6,0.459,1,0.003
78,18,0.413,1,0.076
79,18,0.391,1,0.204
80,21,0.49,1,0.337
81,11,0.541,1,0.451
82,2.5,0.521,1,0.531
83,0,0.492,1,0.556
84,0,0.465,1,0.522
85,0,0.443,1,0.478
86,0,0.428,0,0.403
87,42.5,0.41,1,0.295
88,25,0.38,1,0.199
89,45,0.35,1,0.094
90,85,0.341,0,0.014
91,20,0.315,0,0
92,26.5,0.294,1,0
93,36,0.271,1,0
94,30,0.264,1,0
95,0,0.26,1,0
96,0,0.26,1,0
97,0,0.263,1,0
98,3,0.265,1,0
99,6,0.271,0,0
100,0,0.275,1,0
101,0,0.268,1,0.003
102,12,0.262,0,0.06
103,18,0.256,1,0.16
104,11.5,0.335,1,0.279
105,5,0.395,1,0.398
106,5,0.409,1,0.456
107,2.5,0.425,1,0.51
108,5,0.451,0,0.508
109,2.5,0.482,0,0.496
110,12,0.513,0,0.433
111,40,0.52,0,0.318
112,0,0.475,1,0.214
113,0,0.389,1,0.101
114,52,0.342,0,0.016
115,18,0.318,0,0
116,24,0.284,0,0
117,24,0.257,1,0
118,21,0.243,1,0
119,0,0.288,1,0
120,5,0.307,1,0
121,0,0.307,1,0
122,0,0.298,0,0
123,6,0.315,0,0
124,3,0.302,1,0
125,0,0.291,0,0.004
126,12,0.274,0,0.079
127,11.5,0.235,1,0.21
128,17,0.249,1,0.35
129,5,0.267,1,0.468
130,0,0.256,0,0.559
131,0,0.253,1,0.61
132,40,0.262,0,0.602
133,40,0.285,1,0.564
134,22.5,0.326,0,0.49
135,14.5,0.367,0,0.38
136,5,0.386,1,0.235
137,0,0.403,1,0.109
138,52,0.408,1,0.017
139,66,0.404,1,0
140,52.5,0.391,1,0
141,27,0.382,0,0
142,24,0.374,1,0
143,6,0.377,1,0
144,0,0.397,0,0
145,0,0.399,0,0
146,3,0.404,1,0
147,6,0.404,1,0
148,0,0.395,1,0
149,0,0.393,1,0.005
150,15,0.391,0,0.087
151,24,0.379,1,0.233
152,12,0.419,1,0.386
153,5,0.461,1,0.518
154,5,0.511,1,0.612
155,0,0.57,1,0.661
156,5,0.616,1,0.663
157,17,0.638,0,0.622
158,8.5,0.652,1,0.534
159,25,0.654,0,0.433
160,25,0.639,0,0.271
161,42.5,0.584,0,0.125
162,78,0.527,1,0.021
163,66,0.507,1,0
164,24,0.494,1,0
165,24,0.498,1,0
166,24,0.493,1,0
167,0,0.498,1,0
0,0,0.847,1,0
1,2.5,0.794,0,0
2,6,0.752,1,0
3,6,0.718,0,0
4,0,0.689,1,0
5,6,0.664,1,0.005
6,15,0.649,1,0.091
7,18,0.627,1,0.236
8,17,0.628,1,0.386
9,5,0.651,0,0.519
10,17,0.71,0,0.617
11,6,0.805,1,0.662
12,0,0.891,1,0.651
13,0,0.941,0,0.613
14,0,0.966,0,0.531
15,5,0.972,1,0.391
16,2.5,0.972,1,0.269
17,20,0.97,1,0.128
18,66,0.971,1,0.021
19,20.5,0.971,1,0
20,20,0.977,1,0
21,36,0.982,0,0
22,30,0.983,1,0
23,0,0.984,1,0
24,2.5,0.983,0,0
25,5.5,0.98,1,0
26,6,0.975,0,0
27,3,0.968,1,0
28,0,0.961,1,0
29,0,0.948,0,0.005
30,12,0.934,1,0.088
31,18,0.933,1,0.234
32,12,0.948,1,0.386
33,2.5,0.962,1,0.504
34,2.5,0.968,1,0.599
35,2.5,0.973,0,0.651
36,45,0.972,0,0.66
37,0,0.965,0,0.622
38,22.5,0.954,0,0.54
39,50,0.943,0,0.431
40,5,0.924,1,0.284
41,5,0.889,1,0.132
42,12,0.847,1,0.022
43,18,0.82,0,0
44,30,0.807,1,0
45,33,0.803,1,0
46,36,0.797,1,0
47,6,0.8,1,0
48,12,0.82,1,0
49,12,0.827,0,0
50,3,0.832,1,0
51,6,0.835,1,0
52,3,0.836,0,0
53,0,0.822,1,0.005
54,18,0.797,1,0.09
55,18,0.783,0,0.236
56,12,0.83,1,0.387
57,0,0.856,1,0.516
58,0,0.849,0,0.608
59,0,0.84,1,0.657
60,42.5,0.829,0,0.671
61,40,0.817,1,0.63
62,2.5,0.808,0,0.545
63,7.5,0.801,1,0.421
64,50,0.783,1,0.284
65,45,0.75,1,0.133
66,23,0.724,1,0.022
67,26.5,0.713,1,0
68,29,0.705,1,0
69,24,0.697,1,0
70,15,0.674,0,0
71,0,0.64,1,0
72,5,0.605,1,0
73,2.5,0.575,1,0
74,0,0.554,1,0
75,0,0.533,1,0
76,0,0.515,1,0
77,3,0.459,1,0.005
78,9,0.413,1,0.092
79,26.5,0.391,1,0.241
80,29,0.49,0,0.39
81,14.5,0.541,0,0.515
82,0,0.521,1,0.613
83,20,0.492,1,0.666
84,40,0.465,1,0.678
85,40,0.443,1,0.638
86,0,0.428,1,0.551
87,0,0.41,1,0.417
88,0,0.38,1,0.279
89,0,0.35,1,0.129
90,49,0.341,1,0.021
91,74.5,0.315,1,0
92,40,0.294,1,0
93,17.5,0.271,1,0
94,21,0.264,1,0
95,0,0.26,1,0
96,0,0.26,1,0
97,0,0.263,1,0
98,3,0.265,0,0
99,3,0.271,1,0
100,0,0.275,1,0
101,0,0.268,0,0.005
102,18,0.262,1,0.089
103,24,0.256,1,0.231
104,9,0.335,1,0.381
105,5,0.395,0,0.514
106,0,0.409,1,0.611
107,2.5,0.425,1,0.664
108,5,0.451,0,0.69
109,2.5,0.482,1,0.646
110,25,0.513,1,0.55
111,45,0.52,1,0.426
112,20,0.475,1,0.284
113,2.5,0.389,1,0.132
114,63.5,0.342,1,0.022
115,24,0.318,1,0
116,24,0.284,0,0
117,33,0.257,1,0
118,27,0.243,1,0
119,12,0.288,0,0
120,3,0.307,1,0
121,6,0.307,1,0
122,6,0.298,1,0
123,0,0.315,0,0
124,0,0.302,1,0
125,0,0.291,1,0.005
126,24,0.274,0,0.09
127,21,0.235,1,0.235
128,12,0.249,1,0.387
129,0,0.267,0,0.533
130,0,0.256,1,0.626
131,5,0.253,0,0.676
132,19.5,0.262,1,0.685
133,32,0.285,1,0.643
134,42.5,0.326,1,0.559
135,42.5,0.367,0,0.435
136,20,0.386,1,0.286
137,42.5,0.403,1,0.133
138,57,0.408,0,0.022
139,18,0.404,1,0
140,21,0.391,1,0
141,36,0.382,1,0
142,21,0.374,1,0
143,0,0.377,1,0
144,0,0.397,1,0
145,0,0.399,1,0
146,0,0.404,1,0
147,0,0.404,1,0
148,0,0.395,1,0
149,0,0.393,1,0.004
150,12,0.391,1,0.083
151,18,0.379,0,0.223
152,18,0.419,1,0.367
153,14.5,0.461,1,0.471
154,11,0.511,0,0.523
155,7.5,0.57,1,0.555
156,20,0.616,1,0.616
157,40,0.638,0,0.61
158,10,0.652,0,0.537
159,62.5,0.654,1,0.425
160,60,0.639,1,0.285
161,0,0.584,0,0.127
162,21,0.527,0,0.021
163,43.5,0.507,1,0
164,42.5,0.494,0,0
165,20.5,0.498,1,0
166,24,0.493,0,0
167,0,0.498,1,0
0,6,0.847,0,0
1,3,0.794,1,0
2,6,0.752,1,0
3,3,0.718,1,0
4,0,0.689,1,0
5,0,0.664,0,0.006
6,9,0.649,1,0.094
7,18,0.627,1,0.243
8,26.5,0.628,0,0.395
9,11,0.651,1,0.524
10,6,0.71,0,0.613
11,0,0.805,0,0.656
12,0,0.891,0,0.661
13,20,0.941,1,0.628
14,40,0.966,1,0.552
15,47.5,0.972,1,0.438
16,45,0.972,0,0.292
17,20,0.97,1,0.136
18,32.5,0.971,0,0.024
19,28.5,0.971,1,0
20,29,0.977,1,0
21,29,0.982,1,0
22,21,0.983,1,0
23,0,0.984,1,0
24,5,0.983,0,0
25,5.5,0.98,0,0
26,6,0.975,1,0
27,0,0.968,1,0
28,0,0.961,1,0
29,0,0.948,1,0.004
30,12,0.934,1,0.078
31,24,0.933,1,0.2
32,6,0.948,0,0.32
33,0,0.962,1,0.417
34,5,0.968,1,0.469
35,17,0.973,0,0.502
36,0,0.972,1,0.526
37,5,0.965,0,0.495
38,40,0.954,0,0.434
39,40,0.943,0,0.354
40,0,0.924,1,0.226
41,0,0.889,0,0.109
42,55,0.847,1,0.016
43,57.5,0.82,1,0
44,25,0.807,1,0
45,38.5,0.803,0,0
46,33,0.797,1,0
47,0,0.8,1,0
48,11,0.82,1,0
49,3,0.827,1,0
50,6,0.832,0,0
51,3,0.835,1,0
52,0,0.836,1,0
53,0,0.822,1,0.005
54,15,0.797,1,0.084
55,24,0.783,0,0.215
56,14.5,0.83,1,0.341
57,2.5,0.856,1,0.44
58,0,0.849,1,0.492
59,0,0.84,1,0.509
60,7.5,0.829,0,0.53
61,27.5,0.817,1,0.488
62,45,0.808,0,0.436
63,20,0.801,1,0.344
64,45,0.783,1,0.211
65,85,0.75,1,0.089
66,69,0.724,1,0.012
67,15,0.713,1,0
68,24,0.705,0,0
69,21,0.697,1,0
70,18,0.674,1,0
71,6,0.64,1,0
72,0,0.605,1,0
73,2.5,0.575,1,0
74,0,0.554,1,0
75,0,0.533,1,0
76,6,0.515,1,0
77,6,0.459,1,0.001
78,12,0.413,1,0.03
79,18,0.391,1,0.068
80,12,0.49,1,0.108
81,0,0.541,1,0.15
82,0,0.521,1,0.188
83,0,0.492,1,0.228
84,0,0.465,0,0.253
85,0,0.443,0,0.254
86,0,0.428,1,0.23
87,20,0.41,1,0.184
88,68.5,0.38,1,0.125
89,91,0.35,0,0.064
90,82.5,0.341,1,0.012
91,28,0.315,1,0
92,26.5,0.294,1,0
93,26.5,0.271,1,0
94,24,0.264,1,0
95,0,0.26,1,0
96,0,0.26,1,0
97,0,0.263,0,0
98,0,0.265,0,0
99,0,0.271,1,0
100,0,0.275,0,0
101,0,0.268,1,0.002
102,12,0.262,1,0.061
103,21,0.256,1,0.179
104,12,0.335,1,0.323
105,0,0.395,0,0.447
106,5,0.409,1,0.521
107,0,0.425,1,0.553
108,5,0.451,1,0.55
109,27.5,0.482,1,0.5
110,62.5,0.513,1,0.417
111,42.5,0.52,1,0.303
112,17,0.475,1,0.216
113,48.5,0.389,1,0.104
114,57.5,0.342,1,0.016
115,23.5,0.318,0,0
116,29,0.284,1,0
117,21,0.257,1,0
118,18,0.243,1,0
119,0,0.288,1,0
120,0,0.307,1,0
121,0,0.307,0,0
122,0,0.298,1,0
123,6,0.315,1,0
124,3,0.302,1,0
125,0,0.291,0,0.004
126,6,0.274,1,0.078
127,15,0.235,1,0.205
128,9,0.249,1,0.357
129,2.5,0.267,1,0.513
130,5,0.256,1,0.607
131,5,0.253,1,0.655
132,5,0.262,1,0.668
133,2.5,0.285,0,0.627
134,12,0.326,0,0.515
135,11,0.367,0,0.38
136,42.5,0.386,1,0.243
137,20,0.403,0,0.11
138,28.5,0.408,0,0.018
139,26,0.404,0,0
140,23,0.391,1,0
141,24,0.382,1,0
