Demand;SolarPV;Wind
0;0.564;0.324
0;0.539;0.345
0;0.444;0.37
0;0.318;0.387
0;0.179;0.398
0;0.047;0.419
1.49898;0;0.438
6.10299;0;0.438
7.70904;0;0.4
8.35146;0;0.337
7.17369;0;0.271
5.3535;0;0.222
4.49694;0;0.173
0;0;0.152
0;0;0.149
0;0;0.164
0;0;0.195
0;0.005;0.225
0;0.084;0.235
0;0.189;0.236
0;0.299;0.238
0;0.394;0.228
0;0.454;0.208
0;0.45;0.172
0;0.395;0.147
0;0.331;0.135
0;0.266;0.129
0;0.194;0.129
0;0.115;0.138
0;0.023;0.158
1.49898;0;0.181
6.10299;0;0.188
7.70904;0;0.177
8.35146;0;0.153
7.17369;0;0.136
5.3535;0;0.116
4.49694;0;0.089
0;0;0.071
0;0;0.06
0;0;0.048
0;0;0.031
0;0.001;0.025
0;0.048;0.03
0;0.123;0.041
0;0.201;0.063
0;0.261;0.089
0;0.302;0.112
0;0.296;0.119
0;0.296;0.118
0;0.254;0.116
0;0.19;0.107
0;0.116;0.09
0;0.055;0.075
0;0.011;0.068
1.49898;0;0.074
6.10299;0;0.082
7.70904;0;0.089
8.35146;0;0.092
7.17369;0;0.096
5.3535;0;0.091
4.49694;0;0.069
0;0;0.049
0;0;0.041
0;0;0.042
0;0;0.043
0;0.003;0.046
0;0.062;0.049
0;0.153;0.048
0;0.249;0.048
0;0.31;0.053
0;0.39;0.054
0;0.443;0.04
0;0.449;0.025
0;0.427;0.018
0;0.354;0.018
0;0.234;0.018
0;0.128;0.015
0;0.029;0.009
1.49898;0;0.004
6.10299;0;0.001
7.70904;0;0.001
8.35146;0;0.001
7.17369;0;0.005
5.3535;0;0.015
4.49694;0;0.022
0;0;0.024
0;0;0.024
0;0;0.024
0;0;0.024
0;0.002;0.03
0;0.061;0.047
0;0.144;0.064
0;0.218;0.09
0;0.276;0.15
0;0.315;0.238
0;0.334;0.284
0;0.333;0.269
0;0.304;0.205
0;0.244;0.13
0;0.168;0.074
0;0.094;0.045
0;0.024;0.035
1.45824;0;0.037
5.93712;0;0.042
7.49952;0;0.045
8.12448;0;0.034
6.97872;0;0.02
5.208;0;0.013
4.37472;0;0.008
0;0;0.003
0;0;0.002
0;0;0.002
0;0;0.002
0;0.002;0
0;0.058;0
0;0.142;0.001
0;0.218;0.012
0;0.277;0.051
0;0.315;0.076
0;0.331;0.08
0;0.334;0.079
0;0.297;0.071
0;0.231;0.056
0;0.16;0.038
0;0.082;0.026
0;0.017;0.03
1.45824;0;0.037
5.93712;0;0.041
7.49952;0;0.043
8.12448;0;0.043
6.97872;0;0.043
5.208;0;0.045
4.37472;0;0.042
0;0;0.033
0;0;0.023
0;0;0.018
0;0;0.016
0;0.001;0.018
0;0.048;0.033
0;0.121;0.075
0;0.193;0.116
0;0.262;0.15
0;0.333;0.167
0;0.384;0.156
0;0.415;0.154
0;0.402;0.156
0;0.35;0.146
0;0.259;0.112
0;0.137;0.099
0;0.035;0.143
1.45824;0;0.202
5.93712;0;0.297
7.49952;0;0.441
8.12448;0;0.548
6.97872;0;0.558
5.208;0;0.463
4.37472;0;0.351
0;0;0.291
0;0;0.293
0;0;0.352
0;0;0.464
0;0.004;0.588
0;0.074;0.684
0;0.163;0.73
0;0.244;0.728
0;0.328;0.673
0;0.413;0.57
0;0.472;0.417
0;0.45;0.296
0;0.376;0.246
0;0.307;0.216
0;0.228;0.19
0;0.131;0.2
0;0.034;0.24
1.45824;0;0.299
5.93712;0;0.349
7.49952;0;0.389
8.12448;0;0.417
6.97872;0;0.455
5.208;0;0.467
4.37472;0;0.467
0;0;0.559
0;0;0.607
0;0;0.586
0;0;0.551
0;0.003;0.54
0;0.062;0.552
0;0.163;0.548
0;0.265;0.521
0;0.354;0.477
0;0.399;0.438
0;0.414;0.404
0;0.399;0.382
0;0.354;0.377
0;0.274;0.387
0;0.181;0.4
0;0.082;0.441
0;0.018;0.5
1.45824;0;0.552
5.93712;0;0.588
7.49952;0;0.607
8.12448;0;0.709
6.97872;0;0.809
5.208;0;0.842
4.37472;0;0.822
0;0;0.801
0;0;0.757
0;0;0.709
0;0;0.674
0;0.001;0.669
0;0.052;0.65
0;0.145;0.65
0;0.251;0.718
0;0.313;0.77
0;0.347;0.744
0;0.378;0.709
0;0.355;0.778
0;0.299;0.845
0;0.228;0.878
0;0.159;0.867
0;0.082;0.831
0;0.015;0.817
1.45824;0;0.838
5.93712;0;0.86
7.49952;0;0.876
8.12448;0;0.871
6.97872;0;0.864
5.208;0;0.849
4.37472;0;0.821
0;0;0.819
0;0;0.817
0;0;0.822
0;0;0.831
0;0.002;0.847
0;0.058;0.87
0;0.16;0.886
0;0.264;0.89
0;0.349;0.882
0;0.413;0.856
0;0.458;0.793
0;0.463;0.702
0;0.427;0.652
0;0.339;0.664
0;0.216;0.738
0;0.105;0.795
0;0.023;0.816
1.45824;0;0.825
5.93712;0;0.822
7.49952;0;0.796
8.12448;0;0.794
6.97872;0;0.837
5.208;0;0.861
4.37472;0;0.865
0;0;0.889
0;0;0.897
0;0;0.898
0;0;0.894
0;0.002;0.893
0;0.052;0.889
0;0.137;0.862
0;0.22;0.82
0;0.291;0.76
0;0.347;0.673
0;0.424;0.553
0;0.431;0.484
0;0.364;0.479
0;0.266;0.477
0;0.174;0.442
0;0.089;0.407
0;0.018;0.363
1.45824;0;0.329
5.93712;0;0.313
7.49952;0;0.315
8.12448;0;0.272
6.97872;0;0.261
5.208;0;0.245
4.37472;0;0.225
0;0;0.231
0;0;0.254
0;0;0.273
0;0;0.282
0;0.001;0.31
0;0.048;0.347
0;0.123;0.37
0;0.202;0.377
0;0.285;0.377
0;0.353;0.355
0;0.402;0.291
0;0.403;0.245
0;0.355;0.212
0;0.292;0.192
0;0.204;0.188
0;0.108;0.194
0;0.023;0.2
1.45824;0;0.19
5.93712;0;0.179
7.49952;0;0.172
8.12448;0;0.164
6.97872;0;0.156
5.208;0;0.147
4.37472;0;0.129
0;0;0.119
0;0;0.105
0;0;0.089
0;0;0.075
0;0.001;0.071
0;0.04;0.07
0;0.112;0.069
0;0.189;0.066
0;0.237;0.061
0;0.263;0.055
0;0.284;0.048
0;0.276;0.048
0;0.241;0.054
0;0.194;0.062
0;0.128;0.075
0;0.062;0.088
0;0.013;0.096
1.45824;0;0.096
5.93712;0;0.094
7.49952;0;0.087
8.12448;0;0.076
6.97872;0;0.07
5.208;0;0.066
4.37472;0;0.057
0;0;0.057
0;0;0.059
0;0;0.062
0;0;0.064
0;0.002;0.064
0;0.055;0.06
0;0.14;0.053
0;0.253;0.047
0;0.335;0.044
0;0.392;0.048
0;0.411;0.049
0;0.404;0.048
0;0.361;0.043
0;0.296;0.037
0;0.201;0.029
0;0.106;0.021
0;0.023;0.018
1.45824;0;0.021
5.93712;0;0.022
7.49952;0;0.022
8.12448;0;0.024
6.97872;0;0.029
5.208;0;0.032
4.37472;0;0.031
0;0;0.033
0;0;0.036
0;0;0.036
0;0;0.033
0;0.002;0.032
0;0.069;0.037
0;0.184;0.046
0;0.305;0.054
0;0.403;0.059
0;0.458;0.057
0;0.475;0.057
0;0.449;0.067
0;0.398;0.08
0;0.305;0.096
0;0.222;0.109
0;0.107;0.116
0;0.025;0.113
1.45824;0;0.099
5.93712;0;0.086
7.49952;0;0.075
8.12448;0;0.064
6.97872;0;0.052
5.208;0;0.043
4.37472;0;0.035
0;0;0.032
0;0;0.021
0;0;0.009
0;0;0.002
0;0.005;0
0;0.102;0
0;0.238;0.001
0;0.375;0.004
0;0.466;0.01
0;0.511;0.022
0;0.515;0.032
0;0.524;0.044
0;0.472;0.054
0;0.414;0.062
0;0.306;0.07
0;0.171;0.075
0;0.039;0.061
1.45824;0;0.043
5.93712;0;0.032
7.49952;0;0.03
8.12448;0;0.03
6.97872;0;0.03
5.208;0;0.03
4.37472;0;0.028
0;0;0.018
0;0;0.017
0;0;0.034
0;0;0.061
0;0;0.083
0;0.025;0.087
0;0.101;0.079
0;0.188;0.068
0;0.277;0.052
0;0.288;0.035
0;0.342;0.037
0;0.342;0.043
0;0.307;0.04
0;0.25;0.037
0;0.169;0.04
0;0.093;0.054
0;0.02;0.074
1.45824;0;0.106
5.93712;0;0.15
7.49952;0;0.192
8.12448;0;0.245
6.97872;0;0.318
5.208;0;0.413
4.37472;0;0.519
0;0;0.655
0;0;0.769
0;0;0.818
0;0;0.857
0;0.001;0.899
0;0.064;0.913
0;0.148;0.915
0;0.206;0.916
0;0.213;0.913
0;0.205;0.908
0;0.185;0.828
0;0.149;0.513
0;0.14;0.316
0;0.123;0.231
0;0.067;0.47
0;0.028;0.904
0;0.005;0.797
1.45824;0;0.634
5.93712;0;0.506
7.49952;0;0.556
8.12448;0;0.727
6.97872;0;0.848
5.208;0;0.897
4.37472;0;0.916
0;0;0.906
0;0;0.911
0;0;0.911
0;0;0.901
0;0.001;0.882
0;0.051;0.849
0;0.152;0.796
0;0.296;0.731
0;0.451;0.651
0;0.526;0.528
0;0.545;0.395
0;0.509;0.32
0;0.428;0.29
0;0.351;0.273
0;0.24;0.251
0;0.12;0.231
0;0.024;0.214
1.45824;0;0.203
5.93712;0;0.19
7.49952;0;0.187
8.12448;0;0.188
6.97872;0;0.194
5.208;0;0.207
4.37472;0;0.208
0;0;0.253
0;0;0.305
0;0;0.354
0;0;0.396
0;0.002;0.432
0;0.062;0.449
0;0.163;0.457
0;0.27;0.462
0;0.383;0.46
0;0.473;0.435
0;0.527;0.345
0;0.533;0.259
0;0.468;0.223
0;0.377;0.197
0;0.27;0.168
0;0.14;0.143
0;0.029;0.129
1.45824;0;0.119
5.93712;0;0.101
7.49952;0;0.08
8.12448;0;0.064
6.97872;0;0.059
5.208;0;0.07
4.37472;0;0.079
0;0;0.093
0;0;0.123
0;0;0.152
0;0;0.173
0;0.001;0.18
0;0.043;0.169
0;0.111;0.164
0;0.171;0.153
0;0.212;0.136
0;0.244;0.113
0;0.258;0.083
0;0.251;0.059
0;0.228;0.05
0;0.18;0.058
0;0.118;0.077
0;0.056;0.096
0;0.009;0.112
1.45824;0;0.123
5.93712;0;0.132
7.49952;0;0.152
8.12448;0;0.198
6.97872;0;0.271
5.208;0;0.38
4.37472;0;0.506
0;0;0.631
0;0;0.724
0;0;0.784
0;0;0.816
0;0.002;0.829
0;0.066;0.821
0;0.174;0.786
0;0.278;0.726
0;0.347;0.689
0;0.352;0.649
0;0.321;0.554
0;0.29;0.458
0;0.227;0.408
0;0.164;0.365
0;0.112;0.287
0;0.056;0.22
0;0.011;0.167
1.45824;0;0.128
5.93712;0;0.1
7.49952;0;0.088
8.12448;0;0.094
6.97872;0;0.101
5.208;0;0.1
4.37472;0;0.083
0;0;0.074
0;0;0.078
0;0;0.081
0;0;0.081
0;0;0.079
0;0.024;0.069
0;0.07;0.073
0;0.131;0.089
0;0.167;0.104
0;0.194;0.092
0;0.208;0.066
0;0.197;0.066
0;0.182;0.119
0;0.147;0.274
0;0.106;0.474
0;0.056;0.643
0;0.012;0.71
1.45824;0;0.733
5.93712;0;0.74
7.49952;0;0.748
8.12448;0;0.811
6.97872;0;0.866
5.208;0;0.9
4.37472;0;0.915
0;0;0.915
0;0;0.886
0;0;0.782
0;0;0.728
0;0;0.779
0;0.019;0.828
0;0.058;0.854
0;0.109;0.874
0;0.152;0.895
0;0.198;0.902
0;0.23;0.904
0;0.226;0.916
0;0.19;0.905
0;0.143;0.887
0;0.102;0.891
0;0.056;0.913
0;0.011;0.909
1.45824;0;0.857
5.93712;0;0.814
7.49952;0;0.817
8.12448;0;0.796
6.97872;0;0.76
5.208;0;0.787
4.37472;0;0.845
0;0;0.845
0;0;0.806
0;0;0.773
0;0;0.76
0;0.002;0.743
0;0.077;0.739
0;0.211;0.769
0;0.374;0.814
0;0.518;0.855
0;0.601;0.894
0;0.64;0.916
0;0.628;0.91
0;0.574;0.894
0;0.469;0.878
0;0.338;0.878
0;0.187;0.893
0;0.041;0.905
1.45824;0;0.914
5.93712;0;0.912
7.49952;0;0.897
8.12448;0;0.858
6.97872;0;0.807
5.208;0;0.772
4.37472;0;0.752
0;0;0.797
0;0;0.826
0;0;0.82
0;0;0.816
0;0.002;0.83
0;0.066;0.846
0;0.179;0.848
0;0.261;0.823
0;0.355;0.77
0;0.485;0.694
0;0.503;0.558
0;0.507;0.47
0;0.453;0.442
0;0.352;0.444
0;0.239;0.443
0;0.118;0.464
0;0.026;0.485
1.45824;0;0.478
5.93712;0;0.449
7.49952;0;0.394
8.12448;0;0.362
6.97872;0;0.348
5.208;0;0.337
4.37472;0;0.319
0;0;0.336
0;0;0.336
0;0;0.31
0;0;0.285
0;0.001;0.299
0;0.054;0.322
0;0.15;0.33
0;0.261;0.325
0;0.356;0.305
0;0.444;0.263
0;0.492;0.187
0;0.508;0.132
0;0.469;0.116
0;0.387;0.119
0;0.278;0.119
0;0.15;0.118
0;0.033;0.124
1.45824;0;0.138
5.93712;0;0.143
7.49952;0;0.139
8.12448;0;0.132
6.97872;0;0.126
5.208;0;0.117
4.37472;0;0.1
0;0;0.091
0;0;0.093
0;0;0.09
0;0;0.085
0;0;0.074
0;0.044;0.06
0;0.13;0.045
0;0.22;0.038
0;0.279;0.037
0;0.278;0.033
0;0.262;0.025
0;0.234;0.018
0;0.193;0.016
0;0.15;0.019
0;0.1;0.025
0;0.051;0.035
0;0.009;0.046
1.45824;0;0.051
5.93712;0;0.053
7.49952;0;0.05
8.12448;0;0.043
6.97872;0;0.036
5.208;0;0.035
4.37472;0;0.031
0;0;0.033
0;0;0.049
0;0;0.062
0;0;0.073
0;0.002;0.075
0;0.06;0.076
0;0.151;0.084
0;0.234;0.093
0;0.316;0.096
0;0.36;0.088
0;0.367;0.075
0;0.335;0.066
0;0.273;0.059
0;0.21;0.063
0;0.137;0.067
0;0.071;0.076
0;0.014;0.089
1.45824;0;0.11
5.93712;0;0.134
7.49952;0;0.159
8.12448;0;0.187
6.97872;0;0.209
5.208;0;0.229
4.37472;0;0.23
0;0;0.239
0;0;0.257
0;0;0.275
0;0;0.283
0;0;0.305
0;0.035;0.339
0;0.107;0.37
0;0.187;0.376
0;0.249;0.345
0;0.259;0.272
0;0.242;0.177
0;0.225;0.141
0;0.215;0.143
0;0.183;0.155
0;0.132;0.186
0;0.067;0.247
0;0.011;0.327
1.45824;0;0.406
5.93712;0;0.444
7.49952;0;0.437
8.12448;0;0.408
6.97872;0;0.375
5.208;0;0.358
4.37472;0;0.322
0;0;0.366
0;0;0.457
0;0;0.529
0;0;0.58
0;0;0.617
0;0.056;0.623
0;0.143;0.603
0;0.232;0.567
0;0.306;0.535
0;0.365;0.504
0;0.389;0.442
0;0.402;0.357
0;0.322;0.33
0;0.226;0.334
0;0.134;0.353
0;0.068;0.375
0;0.013;0.407
1.45824;0;0.458
5.93712;0;0.496
7.49952;0;0.5
8.12448;0;0.426
6.97872;0;0.343
5.208;0;0.318
4.37472;0;0.315
0;0;0.336
0;0;0.403
0;0;0.475
0;0;0.528
0;0;0.588
0;0.04;0.647
0;0.113;0.687
0;0.19;0.689
0;0.277;0.647
0;0.327;0.557
0;0.351;0.467
0;0.332;0.464
0;0.285;0.558
0;0.205;0.611
0;0.125;0.614
0;0.056;0.534
0;0.008;0.502
1.45824;0;0.628
5.93712;0;0.71
7.49952;0;0.643
8.12448;0;0.642
6.97872;0;0.728
5.208;0;0.77
4.37472;0;0.703
0;0;0.685
0;0;0.746
0;0;0.829
0;0;0.891
0;0;0.914
0;0.032;0.916
0;0.098;0.916
0;0.17;0.913
0;0.224;0.9
0;0.263;0.871
0;0.29;0.848
0;0.31;0.833
0;0.295;0.821
0;0.24;0.814
0;0.164;0.805
0;0.071;0.806
0;0.012;0.799
1.45824;0;0.794
5.93712;0;0.807
7.49952;0;0.807
8.12448;0;0.793
6.97872;0;0.776
5.208;0;0.749
4.37472;0;0.716
0;0;0.754
0;0;0.802
0;0;0.837
0;0;0.859
0;0.002;0.885
0;0.062;0.907
0;0.156;0.913
0;0.243;0.912
0;0.321;0.904
0;0.38;0.882
0;0.448;0.83
0;0.466;0.796
0;0.442;0.776
0;0.362;0.768
0;0.261;0.751
0;0.139;0.719
0;0.028;0.68
1.45824;0;0.667
5.93712;0;0.68
7.49952;0;0.707
8.12448;0;0.733
6.97872;0;0.755
5.208;0;0.754
4.37472;0;0.715
0;0;0.738
0;0;0.767
0;0;0.785
0;0;0.81
0;0.001;0.816
0;0.054;0.825
0;0.144;0.83
0;0.241;0.83
0;0.336;0.823
0;0.416;0.779
0;0.464;0.678
0;0.483;0.58
0;0.438;0.508
0;0.369;0.41
0;0.261;0.379
0;0.135;0.382
0;0.027;0.37
1.47602;0;0.37
6.00951;0;0.385
7.59096;0;0.397
8.22354;0;0.434
7.06381;0;0.467
5.2715;0;0.5
4.42806;0;0.487
0;0;0.496
0;0;0.556
0;0;0.605
0;0;0.638
0;0;0.668
0;0.035;0.69
0;0.111;0.683
0;0.205;0.634
0;0.282;0.531
0;0.327;0.37
0;0.333;0.25
0;0.322;0.233
0;0.282;0.231
0;0.197;0.229
0;0.123;0.229
0;0.058;0.244
0;0.01;0.277
1.47602;0;0.302
6.00951;0;0.309
7.59096;0;0.309
8.22354;0;0.293
7.06381;0;0.275
5.2715;0;0.248
4.42806;0;0.225
0;0;0.248
0;0;0.289
0;0;0.356
0;0;0.424
0;0;0.496
0;0.032;0.552
0;0.105;0.571
0;0.195;0.545
0;0.276;0.482
0;0.347;0.371
0;0.385;0.231
0;0.381;0.154
0;0.34;0.161
0;0.278;0.194
0;0.188;0.198
0;0.079;0.201
0;0.011;0.219
1.47602;0;0.26
6.00951;0;0.311
7.59096;0;0.388
8.22354;0;0.475
7.06381;0;0.542
5.2715;0;0.542
4.42806;0;0.474
0;0;0.484
0;0;0.545
0;0;0.608
0;0;0.658
0;0;0.711
0;0.032;0.756
0;0.1;0.783
0;0.182;0.796
0;0.241;0.792
0;0.26;0.77
0;0.27;0.763
0;0.274;0.766
0;0.25;0.776
0;0.199;0.782
0;0.137;0.786
0;0.072;0.798
0;0.014;0.798
1.47602;0;0.784
6.00951;0;0.767
7.59096;0;0.763
8.22354;0;0.771
7.06381;0;0.777
5.2715;0;0.753
4.42806;0;0.685
0;0;0.638
0;0;0.692
0;0;0.771
0;0;0.84
0;0;0.867
0;0.037;0.876
0;0.099;0.878
0;0.162;0.863
0;0.235;0.833
0;0.309;0.783
0;0.359;0.72
0;0.376;0.649
0;0.349;0.565
0;0.266;0.424
0;0.173;0.277
0;0.084;0.188
0;0.015;0.166
1.47602;0;0.177
6.00951;0;0.202
7.59096;0;0.246
8.22354;0;0.28
7.06381;0;0.259
5.2715;0;0.216
4.42806;0;0.179
0;0;0.196
0;0;0.231
0;0;0.264
0;0;0.307
0;0.001;0.359
0;0.095;0.413
0;0.248;0.447
0;0.366;0.457
0;0.457;0.437
0;0.531;0.398
0;0.551;0.317
0;0.532;0.259
0;0.489;0.241
0;0.408;0.231
0;0.287;0.233
0;0.145;0.253
0;0.028;0.28
1.47602;0;0.292
6.00951;0;0.31
7.59096;0;0.324
8.22354;0;0.342
7.06381;0;0.342
5.2715;0;0.365
4.42806;0;0.384
0;0;0.461
0;0;0.513
0;0;0.536
0;0;0.555
0;0.002;0.575
0;0.088;0.588
0;0.227;0.594
0;0.385;0.588
0;0.513;0.565
0;0.604;0.504
0;0.653;0.368
0;0.645;0.241
0;0.595;0.189
0;0.495;0.177
0;0.358;0.17
0;0.197;0.17
0;0.042;0.162
1.47602;0;0.148
6.00951;0;0.149
7.59096;0;0.152
8.22354;0;0.154
7.06381;0;0.162
5.2715;0;0.18
4.42806;0;0.185
0;0;0.242
0;0;0.29
0;0;0.341
0;0;0.392
0;0.002;0.436
0;0.078;0.464
0;0.187;0.47
0;0.289;0.453
0;0.404;0.41
0;0.484;0.363
0;0.522;0.303
0;0.527;0.273
0;0.484;0.251
0;0.385;0.233
0;0.272;0.221
0;0.14;0.219
0;0.026;0.215
1.47602;0;0.213
6.00951;0;0.22
7.59096;0;0.229
8.22354;0;0.219
7.06381;0;0.214
5.2715;0;0.236
4.42806;0;0.251
0;0;0.293
0;0;0.324
0;0;0.357
0;0;0.404
0;0;0.41
0;0.044;0.37
0;0.123;0.324
0;0.232;0.308
0;0.316;0.297
0;0.359;0.259
0;0.365;0.208
0;0.347;0.17
0;0.328;0.143
0;0.278;0.121
0;0.179;0.093
0;0.08;0.076
0;0.013;0.08
1.47602;0;0.088
6.00951;0;0.087
7.59096;0;0.089
8.22354;0;0.094
7.06381;0;0.102
5.2715;0;0.106
4.42806;0;0.11
0;0;0.137
0;0;0.165
0;0;0.188
0;0;0.211
0;0;0.231
0;0.058;0.248
0;0.16;0.259
0;0.276;0.267
0;0.373;0.263
0;0.461;0.227
0;0.512;0.171
0;0.519;0.128
0;0.489;0.103
0;0.415;0.085
0;0.294;0.068
0;0.152;0.064
0;0.028;0.067
1.47602;0;0.071
6.00951;0;0.074
7.59096;0;0.078
8.22354;0;0.089
7.06381;0;0.106
5.2715;0;0.127
4.42806;0;0.129
0;0;0.138
0;0;0.162
0;0;0.184
0;0;0.204
0;0;0.21
0;0.049;0.205
0;0.146;0.201
0;0.269;0.196
0;0.372;0.164
0;0.452;0.126
0;0.479;0.101
0;0.474;0.092
0;0.435;0.082
0;0.328;0.085
0;0.21;0.094
0;0.108;0.099
0;0.022;0.105
1.47602;0;0.146
6.00951;0;0.171
7.59096;0;0.172
8.22354;0;0.175
7.06381;0;0.178
5.2715;0;0.194
4.42806;0;0.205
0;0;0.227
0;0;0.244
0;0;0.244
0;0;0.225
0;0;0.187
0;0.033;0.152
0;0.108;0.134
0;0.192;0.131
0;0.272;0.132
0;0.33;0.125
0;0.354;0.1
0;0.348;0.08
0;0.297;0.061
0;0.23;0.045
0;0.166;0.03
0;0.1;0.02
0;0.024;0.015
1.47602;0;0.012
6.00951;0;0.014
7.59096;0;0.02
8.22354;0;0.027
7.06381;0;0.034
5.2715;0;0.037
4.42806;0;0.032
0;0;0.03
0;0;0.03
0;0;0.028
0;0;0.028
0;0.002;0.029
0;0.09;0.032
0;0.236;0.039
0;0.363;0.05
0;0.468;0.069
0;0.544;0.085
0;0.6;0.088
0;0.631;0.083
0;0.607;0.071
0;0.507;0.065
0;0.357;0.06
0;0.187;0.056
0;0.039;0.047
1.47602;0;0.037
6.00951;0;0.03
7.59096;0;0.028
8.22354;0;0.024
7.06381;0;0.019
5.2715;0;0.015
4.42806;0;0.01
0;0;0.004
0;0;0.001
0;0;0
0;0;0
0;0.001;0
0;0.078;0
0;0.201;0
0;0.335;0
0;0.438;0
0;0.503;0
0;0.565;0.002
0;0.559;0.003
0;0.503;0.003
0;0.399;0.004
0;0.279;0.005
0;0.145;0.006
0;0.025;0.003
1.47602;0;0.001
6.00951;0;0.001
7.59096;0;0.001
8.22354;0;0.002
7.06381;0;0.004
5.2715;0;0.006
4.42806;0;0.007
0;0;0.008
0;0;0.007
0;0;0.006
0;0;0.004
0;0;0.002
0;0.041;0.001
0;0.123;0
0;0.218;0
0;0.289;0
0;0.332;0
0;0.342;0.003
0;0.326;0.004
0;0.292;0.003
0;0.253;0.001
0;0.192;0.001
0;0.109;0.002
0;0.025;0.002
1.47602;0;0.001
6.00951;0;0.001
7.59096;0;0
8.22354;0;0
7.06381;0;0
5.2715;0;0.001
4.42806;0;0.003
0;0;0.004
0;0;0.008
0;0;0.015
0;0;0.024
0;0.002;0.027
0;0.105;0.025
0;0.277;0.024
0;0.425;0.022
0;0.546;0.025
0;0.619;0.024
0;0.637;0.016
0;0.609;0.007
0;0.535;0.003
0;0.449;0.003
0;0.297;0.011
0;0.131;0.025
0;0.021;0.036
1.47602;0;0.043
6.00951;0;0.072
7.59096;0;0.129
8.22354;0;0.205
7.06381;0;0.269
5.2715;0;0.282
4.42806;0;0.249
0;0;0.241
0;0;0.241
0;0;0.216
0;0;0.19
0;0;0.182
0;0.051;0.195
0;0.157;0.215
0;0.283;0.233
0;0.387;0.241
0;0.444;0.246
0;0.455;0.201
0;0.446;0.151
0;0.425;0.129
0;0.357;0.129
0;0.272;0.13
0;0.15;0.126
0;0.024;0.127
1.47602;0;0.13
6.00951;0;0.13
7.59096;0;0.134
8.22354;0;0.126
7.06381;0;0.122
5.2715;0;0.109
4.42806;0;0.09
0;0;0.073
0;0;0.059
0;0;0.048
0;0;0.039
0;0;0.032
0;0.044;0.027
0;0.135;0.019
0;0.23;0.01
0;0.305;0.006
0;0.36;0.004
0;0.388;0.002
0;0.391;0.001
0;0.354;0.001
0;0.292;0.001
0;0.206;0.001
0;0.105;0.002
0;0.018;0.002
1.47602;0;0.001
6.00951;0;0
7.59096;0;0
8.22354;0;0
7.06381;0;0
5.2715;0;0
4.42806;0;0
0;0;0.001
0;0;0.002
0;0;0.004
0;0;0.006
0;0;0.008
0;0.055;0.008
0;0.15;0.008
0;0.239;0.008
0;0.309;0.008
0;0.359;0.011
0;0.38;0.012
0;0.376;0.01
0;0.347;0.009
0;0.292;0.008
0;0.216;0.01
0;0.122;0.013
0;0.024;0.019
1.47602;0;0.025
6.00951;0;0.03
7.59096;0;0.035
8.22354;0;0.038
7.06381;0;0.043
5.2715;0;0.048
4.42806;0;0.051
0;0;0.055
0;0;0.058
0;0;0.062
0;0;0.07
0;0;0.074
0;0.063;0.071
0;0.17;0.067
0;0.273;0.063
0;0.347;0.055
0;0.401;0.037
0;0.414;0.022
0;0.408;0.015
0;0.364;0.022
0;0.305;0.048
0;0.217;0.09
0;0.114;0.132
0;0.018;0.134
1.47602;0;0.091
6.00951;0;0.072
7.59096;0;0.07
8.22354;0;0.067
7.06381;0;0.058
5.2715;0;0.057
4.42806;0;0.055
0;0;0.054
0;0;0.058
0;0;0.061
0;0;0.065
0;0;0.062
0;0.038;0.049
0;0.116;0.04
0;0.234;0.035
0;0.331;0.03
0;0.374;0.026
0;0.378;0.019
0;0.353;0.012
0;0.321;0.004
0;0.247;0.001
0;0.172;0
0;0.084;0
0;0.013;0.001
1.47602;0;0.001
6.00951;0;0.001
7.59096;0;0.001
8.22354;0;0.002
7.06381;0;0.005
5.2715;0;0.006
4.42806;0;0.003
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0.001
0;0.07;0.001
0;0.205;0.002
0;0.335;0.005
0;0.419;0.01
0;0.458;0.012
0;0.452;0.012
0;0.402;0.012
0;0.327;0.01
0;0.262;0.006
0;0.162;0.004
0;0.071;0.002
0;0.01;0.003
1.47602;0;0.004
6.00951;0;0.005
7.59096;0;0.006
8.22354;0;0.006
7.06381;0;0.006
5.2715;0;0.005
4.42806;0;0.003
0;0;0.003
0;0;0.004
0;0;0.009
0;0;0.014
0;0;0.023
0;0.051;0.037
0;0.143;0.044
0;0.235;0.046
0;0.311;0.043
0;0.36;0.037
0;0.38;0.031
0;0.371;0.03
0;0.333;0.031
0;0.269;0.033
0;0.186;0.038
0;0.093;0.044
0;0.015;0.052
1.47602;0;0.058
6.00951;0;0.06
7.59096;0;0.057
8.22354;0;0.051
7.06381;0;0.054
5.2715;0;0.066
4.42806;0;0.067
0;0;0.057
0;0;0.049
0;0;0.041
0;0;0.034
0;0;0.03
0;0.041;0.029
0;0.127;0.025
0;0.236;0.021
0;0.309;0.014
0;0.346;0.007
0;0.357;0.003
0;0.355;0.001
0;0.3;0
0;0.242;0
0;0.165;0.001
0;0.077;0.002
0;0.012;0.002
1.47602;0;0.001
6.00951;0;0.001
7.59096;0;0.001
8.22354;0;0
7.06381;0;0
5.2715;0;0
4.42806;0;0
0;0;0
0;0;0.001
0;0;0.003
0;0;0.017
0;0;0.041
0;0.021;0.078
0;0.06;0.128
0;0.108;0.195
0;0.158;0.224
0;0.199;0.194
0;0.227;0.136
0;0.238;0.096
0;0.225;0.07
0;0.186;0.058
0;0.127;0.054
