timestep,Stored capacity in kWh,Discharge storage,Charge storage
2018-09-30 13:00:00,252.02253,0.0,98.287688
2018-09-30 14:00:00,324.71388,0.0,80.768168
2018-09-30 15:00:00,374.46574,0.0,55.279841
2018-09-30 16:00:00,392.37203,0.0,19.895881
2018-09-30 17:00:00,364.6075,24.988081,0.0
2018-09-30 18:00:00,305.85917,52.8735,0.0
2018-09-30 19:00:00,240.1825,59.109,0.0
2018-09-30 20:00:00,194.04408,41.52458,0.0
2018-09-30 21:00:00,167.60741,23.793,0.0
2018-09-30 22:00:00,152.98108,13.1637,0.0
2018-09-30 23:00:00,146.21101,6.09306,0.0
2018-10-01 00:00:00,140.19903,5.41078,0.0
2018-10-01 01:00:00,134.18706,5.41078,0.0
2018-10-01 02:00:00,128.17508,5.41078,0.0
2018-10-01 03:00:00,122.1631,5.41078,0.0
2018-10-01 04:00:00,110.64832,10.3633,0.0
2018-10-01 05:00:00,96.443544,12.7843,0.0
2018-10-01 06:00:00,79.377513,15.359428,0.0
2018-10-01 07:00:00,79.377513,0.0,0.0
2018-10-01 08:00:00,79.377513,0.0,0.0
2018-10-01 09:00:00,79.377513,0.0,0.0
2018-10-01 10:00:00,103.36431,0.0,26.651995
2018-10-01 11:00:00,103.36431,0.0,0.0
2018-10-01 12:00:00,189.46191,0.0,95.664007
2018-10-01 13:00:00,269.05824,0.0,88.44036
2018-10-01 14:00:00,337.24795,0.0,75.76635
2018-10-01 15:00:00,382.63885,0.0,50.43433
2018-10-01 16:00:00,396.88756,0.0,15.831904
2018-10-01 17:00:00,367.03894,26.863763,0.0
2018-10-01 18:00:00,308.29061,52.8735,0.0
2018-10-01 19:00:00,242.61394,59.109,0.0
2018-10-01 20:00:00,196.47552,41.52458,0.0
2018-10-01 21:00:00,170.03885,23.793,0.0
2018-10-01 22:00:00,155.41252,13.1637,0.0
2018-10-01 23:00:00,148.64245,6.09306,0.0
2018-10-02 00:00:00,142.63047,5.41078,0.0
2018-10-02 01:00:00,136.61849,5.41078,0.0
2018-10-02 02:00:00,130.60652,5.41078,0.0
2018-10-02 03:00:00,124.59454,5.41078,0.0
2018-10-02 04:00:00,113.07976,10.3633,0.0
2018-10-02 05:00:00,98.874983,12.7843,0.0
2018-10-02 06:00:00,79.377513,17.547723,0.0
2018-10-02 07:00:00,79.377513,0.0,0.0
2018-10-02 08:00:00,79.377513,0.0,0.0
2018-10-02 09:00:00,79.377513,0.0,0.0
2018-10-02 10:00:00,79.377513,0.0,0.0
2018-10-02 11:00:00,95.785165,0.0,18.230725
2018-10-02 12:00:00,183.99291,0.0,98.008609
2018-10-02 13:00:00,266.68411,0.0,91.87911
2018-10-02 14:00:00,335.71788,0.0,76.704191
2018-10-02 15:00:00,381.53081,0.0,50.90325
2018-10-02 16:00:00,395.49817,0.0,15.51929
2018-10-02 17:00:00,365.3022,27.176376,0.0
2018-10-02 18:00:00,306.55386,52.8735,0.0
2018-10-02 19:00:00,240.8772,59.109,0.0
2018-10-02 20:00:00,194.73877,41.52458,0.0
2018-10-02 21:00:00,168.30211,23.793,0.0
2018-10-02 22:00:00,153.67577,13.1637,0.0
2018-10-02 23:00:00,146.90571,6.09306,0.0
2018-10-03 00:00:00,140.89373,5.41078,0.0
2018-10-03 01:00:00,134.88175,5.41078,0.0
2018-10-03 02:00:00,128.86977,5.41078,0.0
2018-10-03 03:00:00,122.8578,5.41078,0.0
2018-10-03 04:00:00,111.34302,10.3633,0.0
2018-10-03 05:00:00,97.138241,12.7843,0.0
2018-10-03 06:00:00,79.377513,15.984655,0.0
2018-10-03 07:00:00,79.377513,0.0,0.0
2018-10-03 08:00:00,79.377513,0.0,0.0
2018-10-03 09:00:00,79.377513,0.0,-1.0733088e-14
2018-10-03 10:00:00,79.377513,0.0,0.0
2018-10-03 11:00:00,120.66052,0.0,45.870013
2018-10-03 12:00:00,205.21069,0.0,93.944632
2018-10-03 13:00:00,282.41552,0.0,85.783144
2018-10-03 14:00:00,341.74264,0.0,65.919022
2018-10-03 15:00:00,383.61664,0.0,46.52666
2018-10-03 16:00:00,394.6298,0.0,12.236848
2018-10-03 17:00:00,364.6075,27.02007,0.0
2018-10-03 18:00:00,305.85917,52.8735,0.0
2018-10-03 19:00:00,240.1825,59.109,0.0
2018-10-03 20:00:00,194.04408,41.52458,0.0
2018-10-03 21:00:00,167.60741,23.793,0.0
2018-10-03 22:00:00,152.98108,13.1637,0.0
2018-10-03 23:00:00,146.21101,6.09306,0.0
2018-10-04 00:00:00,140.19903,5.41078,0.0
2018-10-04 01:00:00,134.18706,5.41078,0.0
2018-10-04 02:00:00,128.17508,5.41078,0.0
2018-10-04 03:00:00,122.1631,5.41078,0.0
2018-10-04 04:00:00,110.64832,10.3633,0.0
2018-10-04 05:00:00,96.443544,12.7843,0.0
2018-10-04 06:00:00,79.377513,15.359428,0.0
2018-10-04 07:00:00,79.377513,0.0,0.0
2018-10-04 08:00:00,79.377513,0.0,0.0
2018-10-04 09:00:00,79.377513,0.0,0.0
2018-10-04 10:00:00,79.377513,0.0,0.0
2018-10-04 11:00:00,108.62837,0.0,32.500957
2018-10-04 12:00:00,191.34975,0.0,91.912644
2018-10-04 13:00:00,268.41391,0.0,85.626838
2018-10-04 14:00:00,335.33754,0.0,74.359589
2018-10-04 15:00:00,380.30641,0.0,49.96541
2018-10-04 16:00:00,394.97715,0.0,16.300824
2018-10-04 17:00:00,366.17057,25.925922,0.0
2018-10-04 18:00:00,307.42223,52.8735,0.0
2018-10-04 19:00:00,241.74557,59.109,0.0
2018-10-04 20:00:00,195.60715,41.52458,0.0
2018-10-04 21:00:00,169.17048,23.793,0.0
2018-10-04 22:00:00,154.54415,13.1637,0.0
2018-10-04 23:00:00,147.77408,6.09306,0.0
2018-10-05 00:00:00,141.7621,5.41078,0.0
2018-10-05 01:00:00,135.75012,5.41078,0.0
2018-10-05 02:00:00,129.73815,5.41078,0.0
2018-10-05 03:00:00,123.72617,5.41078,0.0
2018-10-05 04:00:00,112.21139,10.3633,0.0
2018-10-05 05:00:00,98.006612,12.7843,0.0
2018-10-05 06:00:00,79.377513,16.766189,0.0
2018-10-05 07:00:00,79.377513,0.0,0.0
2018-10-05 08:00:00,79.377513,0.0,0.0
2018-10-05 09:00:00,79.377513,0.0,0.0
2018-10-05 10:00:00,79.377513,0.0,0.0
2018-10-05 11:00:00,91.940018,0.0,13.958339
2018-10-05 12:00:00,182.67994,0.0,100.82213
2018-10-05 13:00:00,267.05925,0.0,93.754791
2018-10-05 14:00:00,333.70153,0.0,74.046975
2018-10-05 15:00:00,377.26363,0.0,48.402342
2018-10-05 16:00:00,390.80897,0.0,15.05037
2018-10-05 17:00:00,361.48136,26.394842,0.0
2018-10-05 18:00:00,302.73303,52.8735,0.0
2018-10-05 19:00:00,237.05636,59.109,0.0
2018-10-05 20:00:00,190.91794,41.52458,0.0
2018-10-05 21:00:00,164.48127,23.793,0.0
2018-10-05 22:00:00,149.85494,13.1637,0.0
2018-10-05 23:00:00,143.08487,6.09306,0.0
2018-10-06 00:00:00,137.0729,5.41078,0.0
2018-10-06 01:00:00,131.06092,5.41078,0.0
2018-10-06 02:00:00,125.04894,5.41078,0.0
2018-10-06 03:00:00,119.03696,5.41078,0.0
2018-10-06 04:00:00,107.52219,10.3633,0.0
2018-10-06 05:00:00,93.317408,12.7843,0.0
2018-10-06 06:00:00,79.377513,12.545906,0.0
2018-10-06 07:00:00,79.377513,0.0,0.0
2018-10-06 08:00:00,79.377513,0.0,0.0
2018-10-06 09:00:00,79.377513,0.0,0.0
2018-10-06 10:00:00,79.377513,0.0,0.0
2018-10-06 11:00:00,79.377513,0.0,0.0
2018-10-06 12:00:00,129.97155,0.0,56.215593
2018-10-06 13:00:00,223.07278,0.0,103.44581
2018-10-06 14:00:00,302.79793,0.0,88.583508
2018-10-06 15:00:00,359.72427,0.0,63.251488
2018-10-06 16:00:00,384.38302,0.0,27.398607
2018-10-06 17:00:00,361.82871,20.298877,0.0
2018-10-06 18:00:00,303.08038,52.8735,0.0
2018-10-06 19:00:00,237.40371,59.109,0.0
2018-10-06 20:00:00,191.26529,41.52458,0.0
2018-10-06 21:00:00,164.82862,23.793,0.0
2018-10-06 22:00:00,150.20229,13.1637,0.0
2018-10-06 23:00:00,143.43222,6.09306,0.0
2018-10-07 00:00:00,137.42025,5.41078,0.0
2018-10-07 01:00:00,131.40827,5.41078,0.0
2018-10-07 02:00:00,125.39629,5.41078,0.0
2018-10-07 03:00:00,119.38431,5.41078,0.0
2018-10-07 04:00:00,107.86953,10.3633,0.0
2018-10-07 05:00:00,93.664756,12.7843,0.0
2018-10-07 06:00:00,79.377513,12.858519,0.0
2018-10-07 07:00:00,79.377513,0.0,0.0
2018-10-07 08:00:00,79.377513,0.0,0.0
2018-10-07 09:00:00,79.377513,0.0,0.0
2018-10-07 10:00:00,79.377513,0.0,0.0
2018-10-07 11:00:00,79.377513,0.0,0.0
2018-10-07 12:00:00,132.51761,0.0,59.044553
2018-10-07 13:00:00,226.88493,0.0,104.85257
2018-10-07 14:00:00,306.75076,0.0,88.739814
2018-10-07 15:00:00,363.95845,0.0,63.564101
2018-10-07 16:00:00,388.89855,0.0,27.711221
2018-10-07 17:00:00,366.34424,20.298877,0.0
2018-10-07 18:00:00,307.59591,52.8735,0.0
2018-10-07 19:00:00,241.91924,59.109,0.0
2018-10-07 20:00:00,195.78082,41.52458,0.0
2018-10-07 21:00:00,169.34415,23.793,0.0
2018-10-07 22:00:00,154.71782,13.1637,0.0
2018-10-07 23:00:00,147.94775,6.09306,0.0
2018-10-08 00:00:00,141.93578,5.41078,0.0
2018-10-08 01:00:00,135.9238,5.41078,0.0
2018-10-08 02:00:00,129.91182,5.41078,0.0
2018-10-08 03:00:00,123.89984,5.41078,0.0
2018-10-08 04:00:00,112.38506,10.3633,0.0
2018-10-08 05:00:00,98.180286,12.7843,0.0
2018-10-08 06:00:00,79.377513,16.922496,0.0
2018-10-08 07:00:00,79.377513,0.0,0.0
2018-10-08 08:00:00,79.377513,0.0,0.0
2018-10-08 09:00:00,79.377513,0.0,0.0
2018-10-08 10:00:00,79.377513,0.0,0.0
2018-10-08 11:00:00,84.484184,0.0,5.6740789
2018-10-08 12:00:00,162.14122,0.0,86.285599
2018-10-08 13:00:00,247.08324,0.0,94.380018
2018-10-08 14:00:00,319.91527,0.0,80.924474
2018-10-08 15:00:00,371.35524,0.0,57.155522
2018-10-08 16:00:00,390.80897,0.0,21.615256
2018-10-08 17:00:00,363.39178,24.675468,0.0
2018-10-08 18:00:00,304.64345,52.8735,0.0
2018-10-08 19:00:00,238.96678,59.109,0.0
2018-10-08 20:00:00,192.82836,41.52458,0.0
2018-10-08 21:00:00,166.39169,23.793,0.0
2018-10-08 22:00:00,151.76536,13.1637,0.0
2018-10-08 23:00:00,144.99529,6.09306,0.0
2018-10-09 00:00:00,138.98331,5.41078,0.0
2018-10-09 01:00:00,132.97134,5.41078,0.0
2018-10-09 02:00:00,126.95936,5.41078,0.0
2018-10-09 03:00:00,120.94738,5.41078,0.0
2018-10-09 04:00:00,109.4326,10.3633,0.0
2018-10-09 05:00:00,95.227824,12.7843,0.0
2018-10-09 06:00:00,79.377513,14.26528,0.0
2018-10-09 07:00:00,79.377513,0.0,0.0
2018-10-09 08:00:00,79.377513,0.0,0.0
2018-10-09 09:00:00,79.377513,0.0,0.0
2018-10-09 10:00:00,79.377513,0.0,0.0
2018-10-09 11:00:00,90.953549,0.0,12.862262
2018-10-09 12:00:00,182.81888,0.0,102.07259
2018-10-09 13:00:00,268.60495,0.0,95.317859
2018-10-09 14:00:00,336.09128,0.0,74.984816
2018-10-09 15:00:00,378.66866,0.0,47.308194
2018-10-09 16:00:00,393.76143,0.0,16.769745
2018-10-09 17:00:00,366.17057,24.831774,0.0
2018-10-09 18:00:00,307.42223,52.8735,0.0
2018-10-09 19:00:00,241.74557,59.109,0.0
2018-10-09 20:00:00,195.60715,41.52458,0.0
2018-10-09 21:00:00,169.17048,23.793,0.0
2018-10-09 22:00:00,154.54415,13.1637,0.0
2018-10-09 23:00:00,147.77408,6.09306,0.0
2018-10-10 00:00:00,141.7621,5.41078,0.0
2018-10-10 01:00:00,135.75012,5.41078,0.0
2018-10-10 02:00:00,129.73815,5.41078,0.0
2018-10-10 03:00:00,123.72617,5.41078,0.0
2018-10-10 04:00:00,112.21139,10.3633,0.0
2018-10-10 05:00:00,98.006612,12.7843,0.0
2018-10-10 06:00:00,79.377513,16.766189,0.0
2018-10-10 07:00:00,79.377513,0.0,0.0
2018-10-10 08:00:00,104.20072,0.0,27.581346
2018-10-10 09:00:00,104.20072,0.0,0.0
2018-10-10 10:00:00,172.15111,0.0,75.50043
2018-10-10 11:00:00,246.15057,0.0,82.221622
2018-10-10 12:00:00,302.14349,0.0,62.214352
2018-10-10 13:00:00,343.19455,0.0,45.612297
2018-10-10 14:00:00,376.49659,0.0,37.002264
2018-10-10 15:00:00,396.14376,0.0,21.830186
2018-10-10 16:00:00,396.88756,0.0,0.82645118
2018-10-10 17:00:00,362.69708,30.771433,0.0
2018-10-10 18:00:00,303.94875,52.8735,0.0
2018-10-10 19:00:00,238.27208,59.109,0.0
2018-10-10 20:00:00,192.13366,41.52458,0.0
2018-10-10 21:00:00,165.69699,23.793,0.0
2018-10-10 22:00:00,151.07066,13.1637,0.0
2018-10-10 23:00:00,144.30059,6.09306,0.0
2018-10-11 00:00:00,138.28862,5.41078,0.0
2018-10-11 01:00:00,132.27664,5.41078,0.0
2018-10-11 02:00:00,126.26466,5.41078,0.0
2018-10-11 03:00:00,120.25268,5.41078,0.0
2018-10-11 04:00:00,108.73791,10.3633,0.0
2018-10-11 05:00:00,94.533127,12.7843,0.0
2018-10-11 06:00:00,79.377513,13.640053,0.0
2018-10-11 07:00:00,79.377513,0.0,0.0
2018-10-11 08:00:00,79.377513,0.0,0.0
2018-10-11 09:00:00,79.377513,0.0,0.0
2018-10-11 10:00:00,79.377513,0.0,0.0
2018-10-11 11:00:00,79.377513,0.0,0.0
2018-10-11 12:00:00,148.53211,0.0,76.838442
2018-10-11 13:00:00,236.14697,0.0,97.349848
2018-10-11 14:00:00,310.94847,0.0,83.11277
2018-10-11 15:00:00,363.51384,0.0,58.405977
2018-10-11 16:00:00,385.07772,0.0,23.959858
2018-10-11 17:00:00,361.30769,21.393025,0.0
2018-10-11 18:00:00,302.55936,52.8735,0.0
2018-10-11 19:00:00,236.88269,59.109,0.0
2018-10-11 20:00:00,190.74427,41.52458,0.0
2018-10-11 21:00:00,164.3076,23.793,0.0
2018-10-11 22:00:00,149.68127,13.1637,0.0
2018-10-11 23:00:00,142.9112,6.09306,0.0
2018-10-12 00:00:00,136.89922,5.41078,0.0
2018-10-12 01:00:00,130.88724,5.41078,0.0
2018-10-12 02:00:00,124.87527,5.41078,0.0
2018-10-12 03:00:00,118.86329,5.41078,0.0
2018-10-12 04:00:00,107.34851,10.3633,0.0
2018-10-12 05:00:00,93.143734,12.7843,0.0
2018-10-12 06:00:00,79.377513,12.389599,0.0
2018-10-12 07:00:00,79.377513,0.0,0.0
2018-10-12 08:00:00,79.377513,0.0,0.0
2018-10-12 09:00:00,79.377513,0.0,0.0
2018-10-12 10:00:00,79.377513,0.0,0.0
2018-10-12 11:00:00,79.377513,0.0,0.0
2018-10-12 12:00:00,153.44535,0.0,82.297602
2018-10-12 13:00:00,243.45171,0.0,100.00706
2018-10-12 14:00:00,317.6905,0.0,82.487542
2018-10-12 15:00:00,368.98979,0.0,56.999216
2018-10-12 16:00:00,388.72488,0.0,21.927869
2018-10-12 17:00:00,363.04443,23.1124,0.0
2018-10-12 18:00:00,304.2961,52.8735,0.0
2018-10-12 19:00:00,238.61943,59.109,0.0
2018-10-12 20:00:00,192.48101,41.52458,0.0
2018-10-12 21:00:00,166.04434,23.793,0.0
2018-10-12 22:00:00,151.41801,13.1637,0.0
2018-10-12 23:00:00,144.64794,6.09306,0.0
2018-10-13 00:00:00,138.63596,5.41078,0.0
2018-10-13 01:00:00,132.62399,5.41078,0.0
2018-10-13 02:00:00,126.61201,5.41078,0.0
2018-10-13 03:00:00,120.60003,5.41078,0.0
2018-10-13 04:00:00,109.08525,10.3633,0.0
2018-10-13 05:00:00,94.880476,12.7843,0.0
2018-10-13 06:00:00,79.377513,13.952667,0.0
2018-10-13 07:00:00,79.377513,0.0,0.0
2018-10-13 08:00:00,79.377513,0.0,0.0
2018-10-13 09:00:00,79.377513,0.0,0.0
2018-10-13 10:00:00,79.377513,0.0,0.0
2018-10-13 11:00:00,79.377513,0.0,0.0
2018-10-13 12:00:00,134.60691,0.0,61.365999
2018-10-13 13:00:00,224.47259,0.0,99.850756
2018-10-13 14:00:00,301.94693,0.0,86.082599
2018-10-13 15:00:00,357.60718,0.0,61.844726
2018-10-13 16:00:00,382.12526,0.0,27.2423
2018-10-13 17:00:00,360.61299,19.361036,0.0
2018-10-13 18:00:00,301.86466,52.8735,0.0
2018-10-13 19:00:00,236.18799,59.109,0.0
2018-10-13 20:00:00,190.04957,41.52458,0.0
2018-10-13 21:00:00,163.6129,23.793,0.0
2018-10-13 22:00:00,148.98657,13.1637,0.0
2018-10-13 23:00:00,142.2165,6.09306,0.0
2018-10-14 00:00:00,136.20453,5.41078,0.0
2018-10-14 01:00:00,130.19255,5.41078,0.0
2018-10-14 02:00:00,124.18057,5.41078,0.0
2018-10-14 03:00:00,118.16859,5.41078,0.0
2018-10-14 04:00:00,106.65381,10.3633,0.0
2018-10-14 05:00:00,92.449037,12.7843,0.0
2018-10-14 06:00:00,79.377513,11.764372,0.0
2018-10-14 07:00:00,79.377513,0.0,0.0
2018-10-14 08:00:00,79.377513,0.0,0.0
2018-10-14 09:00:00,79.377513,0.0,0.0
2018-10-14 10:00:00,79.377513,0.0,0.0
2018-10-14 11:00:00,79.377513,0.0,0.0
2018-10-14 12:00:00,145.32087,0.0,73.270402
2018-10-14 13:00:00,236.73399,0.0,101.57013
2018-10-14 14:00:00,311.67616,0.0,83.269076
2018-10-14 15:00:00,364.38222,0.0,58.562284
2018-10-14 16:00:00,385.94609,0.0,23.959858
2018-10-14 17:00:00,361.82871,21.705638,0.0
2018-10-14 18:00:00,303.08038,52.8735,0.0
2018-10-14 19:00:00,237.40371,59.109,0.0
2018-10-14 20:00:00,191.26529,41.52458,0.0
2018-10-14 21:00:00,164.82862,23.793,0.0
2018-10-14 22:00:00,150.20229,13.1637,0.0
2018-10-14 23:00:00,143.43222,6.09306,0.0
2018-10-15 00:00:00,137.42025,5.41078,0.0
2018-10-15 01:00:00,131.40827,5.41078,0.0
2018-10-15 02:00:00,125.39629,5.41078,0.0
2018-10-15 03:00:00,119.38431,5.41078,0.0
2018-10-15 04:00:00,107.86953,10.3633,0.0
2018-10-15 05:00:00,93.664756,12.7843,0.0
2018-10-15 06:00:00,79.377513,12.858519,0.0
2018-10-15 07:00:00,79.377513,0.0,0.0
2018-10-15 08:00:00,79.377513,0.0,0.0
2018-10-15 09:00:00,79.377513,0.0,0.0
2018-10-15 10:00:00,79.377513,0.0,0.0
2018-10-15 11:00:00,79.377513,0.0,0.0
2018-10-15 12:00:00,134.18488,0.0,60.897078
2018-10-15 13:00:00,224.89462,0.0,100.7886
2018-10-15 14:00:00,302.50964,0.0,86.238906
2018-10-15 15:00:00,357.88854,0.0,61.532113
2018-10-15 16:00:00,382.12526,0.0,26.929687
2018-10-15 17:00:00,360.43932,19.517343,0.0
2018-10-15 18:00:00,301.69098,52.8735,0.0
2018-10-15 19:00:00,236.01432,59.109,0.0
2018-10-15 20:00:00,189.8759,41.52458,0.0
2018-10-15 21:00:00,163.43923,23.793,0.0
2018-10-15 22:00:00,148.8129,13.1637,0.0
2018-10-15 23:00:00,142.04283,6.09306,0.0
2018-10-16 00:00:00,136.03085,5.41078,0.0
2018-10-16 01:00:00,130.01887,5.41078,0.0
2018-10-16 02:00:00,124.0069,5.41078,0.0
2018-10-16 03:00:00,117.99492,5.41078,0.0
2018-10-16 04:00:00,106.48014,10.3633,0.0
2018-10-16 05:00:00,92.275363,12.7843,0.0
2018-10-16 06:00:00,79.377513,11.608065,0.0
2018-10-16 07:00:00,79.377513,0.0,0.0
2018-10-16 08:00:00,79.377513,0.0,0.0
2018-10-16 09:00:00,79.377513,0.0,0.0
2018-10-16 10:00:00,85.639117,0.0,6.9573384
2018-10-16 11:00:00,85.639117,0.0,0.0
2018-10-16 12:00:00,180.45864,0.0,105.35503
2018-10-16 13:00:00,264.83795,0.0,93.754791
2018-10-16 14:00:00,332.60564,0.0,75.29743
2018-10-16 15:00:00,378.8406,0.0,51.372171
2018-10-16 16:00:00,396.88756,0.0,20.052188
2018-10-16 17:00:00,370.33875,23.893934,0.0
2018-10-16 18:00:00,311.59042,52.8735,0.0
2018-10-16 19:00:00,245.91375,59.109,0.0
2018-10-16 20:00:00,199.77533,41.52458,0.0
2018-10-16 21:00:00,173.33866,23.793,0.0
2018-10-16 22:00:00,158.71233,13.1637,0.0
2018-10-16 23:00:00,151.94226,6.09306,0.0
2018-10-17 00:00:00,145.93028,5.41078,0.0
2018-10-17 01:00:00,139.9183,5.41078,0.0
2018-10-17 02:00:00,133.90633,5.41078,0.0
2018-10-17 03:00:00,127.89435,5.41078,0.0
2018-10-17 04:00:00,116.37957,10.3633,0.0
2018-10-17 05:00:00,102.17479,12.7843,0.0
2018-10-17 06:00:00,86.319923,14.269383,0.0
2018-10-17 07:00:00,79.566533,6.0780512,0.0
2018-10-17 08:00:00,79.377513,0.17011801,0.0
2018-10-17 09:00:00,89.212411,0.0,10.927665
2018-10-17 10:00:00,107.36345,0.0,20.167822
2018-10-17 11:00:00,147.17861,0.0,44.23907
2018-10-17 12:00:00,195.99705,0.0,54.242705
2018-10-17 13:00:00,253.92925,0.0,64.369113
2018-10-17 14:00:00,298.62605,0.0,49.663114
2018-10-17 15:00:00,323.90026,0.0,28.082458
2018-10-17 16:00:00,315.44014,7.614116,0.0
2018-10-17 17:00:00,285.76063,26.711559,0.0
2018-10-17 18:00:00,233.26001,47.250558,0.0
2018-10-17 19:00:00,169.62181,57.274378,0.0
2018-10-17 20:00:00,129.7311,35.901638,0.0
2018-10-17 21:00:00,109.54215,18.170058,0.0
2018-10-17 22:00:00,101.16353,7.540758,0.0
2018-10-17 23:00:00,100.64117,0.47011801,0.0
2018-10-18 00:00:00,100.64117,0.0,0.0
2018-10-18 01:00:00,100.64117,0.0,0.0
2018-10-18 02:00:00,100.64117,0.0,0.0
2018-10-18 03:00:00,100.64117,0.0,0.0
2018-10-18 04:00:00,95.374107,4.740358,0.0
2018-10-18 05:00:00,87.417043,7.161358,0.0
2018-10-18 06:00:00,79.377513,7.2355772,0.0
2018-10-18 07:00:00,79.377513,0.0,0.0
2018-10-18 08:00:00,79.377513,0.0,0.0
2018-10-18 09:00:00,79.377513,0.0,0.0
2018-10-18 10:00:00,79.377513,0.0,0.0
2018-10-18 11:00:00,79.377513,0.0,0.0
2018-10-18 12:00:00,126.86972,0.0,52.769125
2018-10-18 13:00:00,220.39298,0.0,103.91473
2018-10-18 14:00:00,299.83679,0.0,88.270894
2018-10-18 15:00:00,356.76313,0.0,63.251488
2018-10-18 16:00:00,382.12526,0.0,28.180141
2018-10-18 17:00:00,360.96034,19.048423,0.0
2018-10-18 18:00:00,302.21201,52.8735,0.0
2018-10-18 19:00:00,236.53534,59.109,0.0
2018-10-18 20:00:00,190.39692,41.52458,0.0
2018-10-18 21:00:00,163.96025,23.793,0.0
2018-10-18 22:00:00,149.33392,13.1637,0.0
2018-10-18 23:00:00,142.56385,6.09306,0.0
2018-10-19 00:00:00,136.55187,5.41078,0.0
2018-10-19 01:00:00,130.5399,5.41078,0.0
2018-10-19 02:00:00,124.52792,5.41078,0.0
2018-10-19 03:00:00,118.51594,5.41078,0.0
2018-10-19 04:00:00,107.00116,10.3633,0.0
2018-10-19 05:00:00,92.796385,12.7843,0.0
2018-10-19 06:00:00,79.377513,12.076985,0.0
2018-10-19 07:00:00,79.377513,0.0,0.0
2018-10-19 08:00:00,79.377513,0.0,0.0
2018-10-19 09:00:00,79.377513,0.0,0.0
2018-10-19 10:00:00,79.377513,0.0,0.0
2018-10-19 11:00:00,79.377513,0.0,0.0
2018-10-19 12:00:00,115.46107,0.0,40.092836
2018-10-19 13:00:00,210.67244,0.0,105.79041
2018-10-19 14:00:00,291.66368,0.0,89.990269
2018-10-19 15:00:00,350.41881,0.0,65.283476
2018-10-19 16:00:00,377.60973,0.0,30.21213
2018-10-19 17:00:00,358.35523,17.329048,0.0
2018-10-19 18:00:00,299.60689,52.8735,0.0
2018-10-19 19:00:00,233.93023,59.109,0.0
2018-10-19 20:00:00,187.79181,41.52458,0.0
2018-10-19 21:00:00,161.35514,23.793,0.0
2018-10-19 22:00:00,146.72881,13.1637,0.0
2018-10-19 23:00:00,139.95874,6.09306,0.0
2018-10-20 00:00:00,133.94676,5.41078,0.0
2018-10-20 01:00:00,127.93478,5.41078,0.0
2018-10-20 02:00:00,121.92281,5.41078,0.0
2018-10-20 03:00:00,115.91083,5.41078,0.0
2018-10-20 04:00:00,104.39605,10.3633,0.0
2018-10-20 05:00:00,90.191272,12.7843,0.0
2018-10-20 06:00:00,79.377513,9.7323832,0.0
2018-10-20 07:00:00,79.377513,0.0,0.0
2018-10-20 08:00:00,79.377513,0.0,0.0
2018-10-20 09:00:00,79.377513,0.0,0.0
2018-10-20 10:00:00,79.377513,0.0,0.0
2018-10-20 11:00:00,79.377513,0.0,0.0
2018-10-20 12:00:00,121.79149,0.0,47.126642
2018-10-20 13:00:00,215.0334,0.0,103.60212
2018-10-20 14:00:00,294.19585,0.0,87.95828
2018-10-20 15:00:00,351.40354,0.0,63.564101
2018-10-20 16:00:00,377.60973,0.0,29.117982
2018-10-20 17:00:00,358.00788,17.641662,0.0
2018-10-20 18:00:00,299.25955,52.8735,0.0
2018-10-20 19:00:00,233.58288,59.109,0.0
2018-10-20 20:00:00,187.44446,41.52458,0.0
2018-10-20 21:00:00,161.00779,23.793,0.0
2018-10-20 22:00:00,146.38146,13.1637,0.0
2018-10-20 23:00:00,139.61139,6.09306,0.0
2018-10-21 00:00:00,133.59941,5.41078,0.0
2018-10-21 01:00:00,127.58743,5.41078,0.0
2018-10-21 02:00:00,121.57546,5.41078,0.0
2018-10-21 03:00:00,115.56348,5.41078,0.0
2018-10-21 04:00:00,104.0487,10.3633,0.0
2018-10-21 05:00:00,89.843923,12.7843,0.0
2018-10-21 06:00:00,79.377513,9.4197696,0.0
2018-10-21 07:00:00,79.377513,0.0,0.0
2018-10-21 08:00:00,79.377513,0.0,0.0
2018-10-21 09:00:00,79.377513,0.0,0.0
2018-10-21 10:00:00,79.377513,0.0,0.0
2018-10-21 11:00:00,79.377513,0.0,0.0
2018-10-21 12:00:00,108.34563,0.0,32.186799
2018-10-21 13:00:00,204.82309,0.0,107.19718
2018-10-21 14:00:00,286.93974,0.0,91.240723
2018-10-21 15:00:00,347.10163,0.0,66.846544
2018-10-21 16:00:00,375.69931,0.0,31.775198
2018-10-21 17:00:00,357.66053,16.2349,0.0
2018-10-21 18:00:00,298.9122,52.8735,0.0
2018-10-21 19:00:00,233.23553,59.109,0.0
2018-10-21 20:00:00,187.09711,41.52458,0.0
2018-10-21 21:00:00,160.66044,23.793,0.0
2018-10-21 22:00:00,146.03411,13.1637,0.0
2018-10-21 23:00:00,139.26404,6.09306,0.0
2018-10-22 00:00:00,133.25206,5.41078,0.0
2018-10-22 01:00:00,127.24009,5.41078,0.0
2018-10-22 02:00:00,121.22811,5.41078,0.0
2018-10-22 03:00:00,115.21613,5.41078,0.0
2018-10-22 04:00:00,103.70135,10.3633,0.0
2018-10-22 05:00:00,89.496575,12.7843,0.0
