timestep,Demand,Demand shortage,Demand supplied,PV generation,Consumption from main grid,Storage SOC,Grid availability,Excess generation
2018-08-04 13:00:00,0.0,-0.0,0.0,3.3615222,0.0,0,0,3.3615222
2018-08-04 14:00:00,3.0,-0.0,3.0,2.5116279,0.48837209,0,1,0.0
2018-08-04 15:00:00,3.0,-1.5412262,1.4587738,1.4587738,0.0,0,0,0.0
2018-08-04 16:00:00,3.0,-0.0,3.0,0.53276956,2.4672304,0,1,0.0
2018-08-04 17:00:00,3.0,-2.97463,0.025370000000000115,0.025369979,0.0,0,0,0.0
2018-08-04 18:00:00,21.0,-21.0,0.0,0.0,0.0,0,1,0.0
2018-08-04 19:00:00,15.0,-15.0,0.0,0.0,0.0,0,1,0.0
2018-08-04 20:00:00,18.0,-0.0,18.0,0.0,18.0,0,1,0.0
2018-08-04 21:00:00,25.0,-25.0,0.0,0.0,0.0,0,0,0.0
2018-08-04 22:00:00,20.0,-0.0,20.0,0.0,20.0,0,0,0.0
2018-08-04 23:00:00,22.0,-0.0,22.0,0.0,22.0,0,1,0.0
2018-08-05 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-05 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-05 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-05 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-05 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-05 05:00:00,0.0,-0.0,0.0,0.67230444,0.0,0,1,0.67230444
2018-08-05 06:00:00,6.0,-0.0,6.0,2.1691332,3.8308668,0,1,0.0
2018-08-05 07:00:00,6.0,-0.0,6.0,3.6786469,2.3213531,0,1,0.0
2018-08-05 08:00:00,0.0,-0.0,0.0,5.4291755,0.0,0,1,5.4291755
2018-08-05 09:00:00,6.0,-0.0,6.0,6.4820296,0.0,0,0,0.4820296
2018-08-05 10:00:00,6.0,-0.0,6.0,6.8498943,0.0,0,1,0.84989429
2018-08-05 11:00:00,6.0,-0.0,6.0,6.7484144,0.0,0,1,0.74841438
2018-08-05 12:00:00,3.0,-0.0,3.0,6.5581395,0.0,0,1,3.5581395
2018-08-05 13:00:00,6.0,-0.0,6.0,5.4926004,0.50739958,0,1,0.0
2018-08-05 14:00:00,6.0,-1.9915433,4.0084567,4.0084567,0.0,0,1,0.0
2018-08-05 15:00:00,21.0,-18.602537,2.3974629999999983,2.397463,0.0,0,1,0.0
2018-08-05 16:00:00,21.0,-0.0,21.0,0.88794926,20.112051,0,1,0.0
2018-08-05 17:00:00,21.0,-0.0,21.0,0.063424947,20.936575,0,1,0.0
2018-08-05 18:00:00,19.0,-0.0,19.0,0.0,19.0,0,1,0.0
2018-08-05 19:00:00,39.0,-39.0,0.0,0.0,0.0,0,0,0.0
2018-08-05 20:00:00,21.0,-0.0,21.0,0.0,21.0,0,1,0.0
2018-08-05 21:00:00,9.0,-0.0,9.0,0.0,9.0,0,1,0.0
2018-08-05 22:00:00,18.0,-0.0,18.0,0.0,18.0,0,0,0.0
2018-08-05 23:00:00,4.0,-4.0,0.0,0.0,0.0,0,1,0.0
2018-08-06 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-06 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-06 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-06 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-06 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-06 05:00:00,0.0,-0.0,0.0,0.57082452,0.0,0,1,0.57082452
2018-08-06 06:00:00,8.0,-6.0084567,1.9915433,1.9915433,0.0,0,1,0.0
2018-08-06 07:00:00,12.0,-0.0,12.0,3.589852,8.410148,0,1,0.0
2018-08-06 08:00:00,15.0,-0.0,15.0,4.9217759,10.078224,0,1,0.0
2018-08-06 09:00:00,0.0,-0.0,0.0,5.94926,0.0,0,1,5.94926
2018-08-06 10:00:00,6.0,-0.0,6.0,6.2410148,0.0,0,1,0.2410148
2018-08-06 11:00:00,6.0,-0.0,6.0,6.2156448,0.0,0,1,0.21564482
2018-08-06 12:00:00,15.0,-0.0,15.0,5.8097252,9.1902748,0,1,0.0
2018-08-06 13:00:00,3.0,-0.0,3.0,4.8710359,0.0,0,1,1.8710359
2018-08-06 14:00:00,9.0,-0.0,9.0,3.653277,5.346723,0,1,0.0
2018-08-06 15:00:00,18.0,-15.704017,2.2959829999999997,2.2959831,0.0,0,1,0.0
2018-08-06 16:00:00,9.0,-0.0,9.0,0.95137421,8.0486258,0,0,0.0
2018-08-06 17:00:00,24.0,-23.936575,0.06342499999999873,0.063424947,0.0,0,1,0.0
2018-08-06 18:00:00,25.0,-0.0,25.0,0.0,25.0,0,1,0.0
2018-08-06 19:00:00,24.0,-0.0,24.0,0.0,24.0,0,0,0.0
2018-08-06 20:00:00,10.0,-10.0,0.0,0.0,0.0,0,1,0.0
2018-08-06 21:00:00,10.0,-0.0,10.0,0.0,10.0,0,1,0.0
2018-08-06 22:00:00,20.0,-20.0,0.0,0.0,0.0,0,0,0.0
2018-08-06 23:00:00,24.0,-24.0,0.0,0.0,0.0,0,0,0.0
2018-08-07 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-07 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-07 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-07 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-07 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-07 05:00:00,0.0,-0.0,0.0,0.40591966,0.0,0,1,0.40591966
2018-08-07 06:00:00,2.0,-0.0,2.0,1.167019,0.83298097,0,0,0.0
2018-08-07 07:00:00,4.0,-2.1987315,1.8012685,1.8012685,0.0,0,1,0.0
2018-08-07 08:00:00,6.0,-0.0,6.0,2.1691332,3.8308668,0,0,0.0
2018-08-07 09:00:00,6.0,-3.4376321,2.5623679,2.5623679,0.0,0,0,0.0
2018-08-07 10:00:00,6.0,-0.0,6.0,2.8921776,3.1078224,0,1,0.0
2018-08-07 11:00:00,9.0,-0.0,9.0,3.3361522,5.6638478,0,0,0.0
2018-08-07 12:00:00,6.0,-0.0,6.0,3.3615222,2.6384778,0,1,0.0
2018-08-07 13:00:00,6.0,-2.7272727,3.2727273,3.2727273,0.0,0,1,0.0
2018-08-07 14:00:00,6.0,-0.0,6.0,2.6638478,3.3361522,0,1,0.0
2018-08-07 15:00:00,3.0,-1.1987315,1.8012685,1.8012685,0.0,0,0,0.0
2018-08-07 16:00:00,3.0,-2.2769556,0.7230444,0.7230444,0.0,0,1,0.0
2018-08-07 17:00:00,9.0,-0.0,9.0,0.025369979,8.97463,0,1,0.0
2018-08-07 18:00:00,16.0,-0.0,16.0,0.0,16.0,0,1,0.0
2018-08-07 19:00:00,11.0,-0.0,11.0,0.0,11.0,0,1,0.0
2018-08-07 20:00:00,12.0,-0.0,12.0,0.0,12.0,0,1,0.0
2018-08-07 21:00:00,9.0,-0.0,9.0,0.0,9.0,0,1,0.0
2018-08-07 22:00:00,6.0,-0.0,6.0,0.0,6.0,0,1,0.0
2018-08-07 23:00:00,18.0,-0.0,18.0,0.0,18.0,0,1,0.0
2018-08-08 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-08 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-08 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-08 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-08 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-08 05:00:00,0.0,-0.0,0.0,0.62156448,0.0,0,0,0.62156448
2018-08-08 06:00:00,4.0,-2.2241015,1.7758984999999998,1.7758985,0.0,0,1,0.0
2018-08-08 07:00:00,4.0,-0.0,4.0,2.7780127,1.2219873,0,0,0.0
2018-08-08 08:00:00,3.0,-0.0,3.0,4.1860465,0.0,0,1,1.1860465
2018-08-08 09:00:00,6.0,-0.0,6.0,5.6828753,0.31712474,0,1,0.0
2018-08-08 10:00:00,6.0,-0.0,6.0,6.4947146,0.0,0,0,0.49471459
2018-08-08 11:00:00,6.0,-0.0,6.0,6.6088795,0.0,0,1,0.60887949
2018-08-08 12:00:00,3.0,-0.0,3.0,6.5835095,0.0,0,1,3.5835095
2018-08-08 13:00:00,0.0,-0.0,0.0,5.94926,0.0,0,1,5.94926
2018-08-08 14:00:00,3.0,-0.0,3.0,4.832981,0.0,0,1,1.832981
2018-08-08 15:00:00,3.0,-0.0,3.0,3.1078224,0.0,0,0,0.10782241
2018-08-08 16:00:00,9.0,-7.6427061,1.3572939000000002,1.3572939,0.0,0,0,0.0
2018-08-08 17:00:00,0.0,-0.0,0.0,0.10147992,0.0,0,0,0.10147992
2018-08-08 18:00:00,12.0,-0.0,12.0,0.0,12.0,0,1,0.0
2018-08-08 19:00:00,10.0,-10.0,0.0,0.0,0.0,0,1,0.0
2018-08-08 20:00:00,18.0,-0.0,18.0,0.0,18.0,0,1,0.0
2018-08-08 21:00:00,18.0,-18.0,0.0,0.0,0.0,0,0,0.0
2018-08-08 22:00:00,6.0,-0.0,6.0,0.0,6.0,0,0,0.0
2018-08-08 23:00:00,6.0,-6.0,0.0,0.0,0.0,0,1,0.0
2018-08-09 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-09 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-09 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-09 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-09 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-09 05:00:00,0.0,-0.0,0.0,0.63424947,0.0,0,1,0.63424947
2018-08-09 06:00:00,4.0,-0.0,4.0,1.8266385,2.1733615,0,1,0.0
2018-08-09 07:00:00,8.0,-5.1585624,2.8414376,2.8414376,0.0,0,0,0.0
2018-08-09 08:00:00,6.0,-2.5750529,3.4249471,3.4249471,0.0,0,1,0.0
2018-08-09 09:00:00,9.0,-0.0,9.0,3.8689218,5.1310782,0,1,0.0
2018-08-09 10:00:00,6.0,-0.0,6.0,4.2875264,1.7124736,0,1,0.0
2018-08-09 11:00:00,3.0,-0.0,3.0,4.5412262,0.0,0,1,1.5412262
2018-08-09 12:00:00,3.0,-0.0,3.0,4.832981,0.0,0,0,1.832981
2018-08-09 13:00:00,6.0,-1.141649,4.858351,4.858351,0.0,0,1,0.0
2018-08-09 14:00:00,6.0,-1.9408034,4.0591966,4.0591966,0.0,0,1,0.0
2018-08-09 15:00:00,21.0,-0.0,21.0,2.6638478,18.336152,0,0,0.0
2018-08-09 16:00:00,18.0,-16.896406,1.103594000000001,1.1035941,0.0,0,1,0.0
2018-08-09 17:00:00,21.0,-20.936575,0.06342499999999873,0.063424947,0.0,0,1,0.0
2018-08-09 18:00:00,22.0,-0.0,22.0,0.0,22.0,0,1,0.0
2018-08-09 19:00:00,8.0,-8.0,0.0,0.0,0.0,0,1,0.0
2018-08-09 20:00:00,12.0,-0.0,12.0,0.0,12.0,0,1,0.0
2018-08-09 21:00:00,24.0,-24.0,0.0,0.0,0.0,0,1,0.0
2018-08-09 22:00:00,10.0,-0.0,10.0,0.0,10.0,0,0,0.0
2018-08-09 23:00:00,8.0,-0.0,8.0,0.0,8.0,0,1,0.0
2018-08-10 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-10 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-10 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-10 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-10 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-10 05:00:00,0.0,-0.0,0.0,0.78646934,0.0,0,1,0.78646934
2018-08-10 06:00:00,4.0,-0.0,4.0,2.6257928,1.3742072,0,1,0.0
2018-08-10 07:00:00,6.0,-1.3572939,4.6427061,4.6427061,0.0,0,1,0.0
2018-08-10 08:00:00,3.0,-0.0,3.0,6.3424947,0.0,0,1,3.3424947
2018-08-10 09:00:00,9.0,-1.5285412,7.4714588,7.4714588,0.0,0,1,0.0
2018-08-10 10:00:00,12.0,-0.0,12.0,8.2071882,3.7928118,0,1,0.0
2018-08-10 11:00:00,0.0,-0.0,0.0,7.8646934,0.0,0,1,7.8646934
2018-08-10 12:00:00,15.0,-0.0,15.0,7.205074,7.794926,0,1,0.0
2018-08-10 13:00:00,3.0,-0.0,3.0,6.05074,0.0,0,1,3.05074
2018-08-10 14:00:00,3.0,-0.0,3.0,4.5412262,0.0,0,1,1.5412262
2018-08-10 15:00:00,6.0,-0.0,6.0,2.2325581,3.7674419,0,1,0.0
2018-08-10 16:00:00,27.0,-26.505285,0.49471499999999935,0.49471459,0.0,0,1,0.0
2018-08-10 17:00:00,39.0,-39.0,0.0,0.0,0.0,0,1,0.0
2018-08-10 18:00:00,25.0,-0.0,25.0,0.0,25.0,0,1,0.0
2018-08-10 19:00:00,36.0,-0.0,36.0,0.0,36.0,0,0,0.0
2018-08-10 20:00:00,21.0,-0.0,21.0,0.0,21.0,0,1,0.0
2018-08-10 21:00:00,11.0,-0.0,11.0,0.0,11.0,0,1,0.0
2018-08-10 22:00:00,6.0,-0.0,6.0,0.0,6.0,0,0,0.0
2018-08-10 23:00:00,6.0,-6.0,0.0,0.0,0.0,0,1,0.0
2018-08-11 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-11 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-11 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-11 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-11 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-11 05:00:00,0.0,-0.0,0.0,0.64693446,0.0,0,1,0.64693446
2018-08-11 06:00:00,4.0,-1.5010571,2.4989429000000003,2.4989429,0.0,0,0,0.0
2018-08-11 07:00:00,4.0,-0.0,4.0,4.756871,0.0,0,1,0.75687104
2018-08-11 08:00:00,0.0,-0.0,0.0,6.2156448,0.0,0,1,6.2156448
2018-08-11 09:00:00,0.0,-0.0,0.0,7.5348837,0.0,0,1,7.5348837
2018-08-11 10:00:00,6.0,-0.0,6.0,8.372093,0.0,0,1,2.372093
2018-08-11 11:00:00,3.0,-0.0,3.0,8.384778,0.0,0,1,5.384778
2018-08-11 12:00:00,6.0,-0.0,6.0,7.9281184,0.0,0,0,1.9281184
2018-08-11 13:00:00,9.0,-0.0,9.0,6.9006342,2.0993658,0,1,0.0
2018-08-11 14:00:00,6.0,-0.0,6.0,5.3150106,0.68498943,0,1,0.0
2018-08-11 15:00:00,15.0,-0.0,15.0,3.3107822,11.689218,0,1,0.0
2018-08-11 16:00:00,6.0,-4.7315011,1.2684989,1.2684989,0.0,0,0,0.0
2018-08-11 17:00:00,18.0,-0.0,18.0,0.063424947,17.936575,0,0,0.0
2018-08-11 18:00:00,26.0,-26.0,0.0,0.0,0.0,0,1,0.0
2018-08-11 19:00:00,46.0,-0.0,46.0,0.0,46.0,0,1,0.0
2018-08-11 20:00:00,23.0,-0.0,23.0,0.0,23.0,0,1,0.0
2018-08-11 21:00:00,12.0,-12.0,0.0,0.0,0.0,0,1,0.0
2018-08-11 22:00:00,6.0,-0.0,6.0,0.0,6.0,0,1,0.0
2018-08-11 23:00:00,6.0,-0.0,6.0,0.0,6.0,0,1,0.0
2018-08-12 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-12 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-12 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-12 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-12 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-12 05:00:00,0.0,-0.0,0.0,0.64693446,0.0,0,1,0.64693446
2018-08-12 06:00:00,8.0,-5.7293869,2.2706131000000003,2.2706131,0.0,0,1,0.0
2018-08-12 07:00:00,8.0,-0.0,8.0,3.5010571,4.4989429,0,1,0.0
2018-08-12 08:00:00,3.0,-0.0,3.0,4.5285412,0.0,0,1,1.5285412
2018-08-12 09:00:00,9.0,-0.0,9.0,5.4291755,3.5708245,0,1,0.0
2018-08-12 10:00:00,3.0,-0.0,3.0,6.1014799,0.0,0,1,3.1014799
2018-08-12 11:00:00,6.0,-0.0,6.0,6.6215645,0.0,0,1,0.62156448
2018-08-12 12:00:00,21.0,-0.0,21.0,6.7737844,14.226216,0,1,0.0
2018-08-12 13:00:00,6.0,-0.0,6.0,6.1395349,0.0,0,1,0.13953488
2018-08-12 14:00:00,9.0,-0.0,9.0,4.9344609,4.0655391,0,1,0.0
2018-08-12 15:00:00,6.0,-2.6892178,3.3107822,3.3107822,0.0,0,0,0.0
2018-08-12 16:00:00,12.0,-0.0,12.0,1.3699789,10.630021,0,1,0.0
2018-08-12 17:00:00,9.0,-0.0,9.0,0.088794926,8.9112051,0,1,0.0
2018-08-12 18:00:00,11.0,-11.0,0.0,0.0,0.0,0,1,0.0
2018-08-12 19:00:00,11.0,-0.0,11.0,0.0,11.0,0,0,0.0
2018-08-12 20:00:00,15.0,-0.0,15.0,0.0,15.0,0,0,0.0
2018-08-12 21:00:00,16.0,-0.0,16.0,0.0,16.0,0,1,0.0
2018-08-12 22:00:00,8.0,-8.0,0.0,0.0,0.0,0,0,0.0
2018-08-12 23:00:00,4.0,-0.0,4.0,0.0,4.0,0,1,0.0
2018-08-13 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-13 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-13 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-13 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-13 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-13 05:00:00,0.0,-0.0,0.0,0.74841438,0.0,0,1,0.74841438
2018-08-13 06:00:00,6.0,-0.0,6.0,2.4989429,3.5010571,0,1,0.0
2018-08-13 07:00:00,10.0,-0.0,10.0,4.4524313,5.5475687,0,1,0.0
2018-08-13 08:00:00,6.0,-0.0,6.0,6.1522199,0.0,0,1,0.15221987
2018-08-13 09:00:00,6.0,-0.0,6.0,7.3065539,0.0,0,1,1.3065539
2018-08-13 10:00:00,0.0,-0.0,0.0,7.6490486,0.0,0,1,7.6490486
2018-08-13 11:00:00,0.0,-0.0,0.0,7.4334038,0.0,0,1,7.4334038
2018-08-13 12:00:00,6.0,-0.0,6.0,7.2684989,0.0,0,0,1.2684989
2018-08-13 13:00:00,9.0,-0.0,9.0,6.3044397,2.6955603,0,1,0.0
2018-08-13 14:00:00,6.0,-0.0,6.0,4.9598309,1.0401691,0,1,0.0
2018-08-13 15:00:00,9.0,-0.0,9.0,3.1712474,5.8287526,0,1,0.0
2018-08-13 16:00:00,6.0,-4.782241,1.217759,1.217759,0.0,0,1,0.0
2018-08-13 17:00:00,0.0,-0.0,0.0,0.063424947,0.0,0,0,0.063424947
2018-08-13 18:00:00,23.0,-0.0,23.0,0.0,23.0,0,1,0.0
2018-08-13 19:00:00,31.0,-0.0,31.0,0.0,31.0,0,1,0.0
2018-08-13 20:00:00,29.0,-0.0,29.0,0.0,29.0,0,0,0.0
2018-08-13 21:00:00,16.0,-0.0,16.0,0.0,16.0,0,0,0.0
2018-08-13 22:00:00,10.0,-10.0,0.0,0.0,0.0,0,1,0.0
2018-08-13 23:00:00,10.0,-0.0,10.0,0.0,10.0,0,1,0.0
2018-08-14 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-14 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-14 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-14 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-14 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-14 05:00:00,0.0,-0.0,0.0,0.20295983,0.0,0,1,0.20295983
2018-08-14 06:00:00,8.0,-7.0359408,0.9640592000000003,0.9640592,0.0,0,1,0.0
2018-08-14 07:00:00,8.0,-0.0,8.0,2.2071882,5.7928118,0,1,0.0
2018-08-14 08:00:00,0.0,-0.0,0.0,3.640592,0.0,0,1,3.640592
2018-08-14 09:00:00,3.0,-0.0,3.0,4.832981,0.0,0,1,1.832981
2018-08-14 10:00:00,0.0,-0.0,0.0,5.7082452,0.0,0,1,5.7082452
2018-08-14 11:00:00,6.0,-0.15221987,5.84778013,5.8477801,0.0,0,0,0.0
2018-08-14 12:00:00,3.0,-0.0,3.0,5.2389006,0.0,0,1,2.2389006
2018-08-14 13:00:00,3.0,-0.0,3.0,4.4524313,0.0,0,1,1.4524313
2018-08-14 14:00:00,3.0,-0.0,3.0,3.4249471,0.0,0,1,0.42494715
2018-08-14 15:00:00,6.0,-3.9830867,2.0169133,2.0169133,0.0,0,1,0.0
2018-08-14 16:00:00,15.0,-14.226216,0.7737839999999991,0.77378436,0.0,0,1,0.0
2018-08-14 17:00:00,3.0,-0.0,3.0,0.025369979,2.97463,0,1,0.0
2018-08-14 18:00:00,37.0,-37.0,0.0,0.0,0.0,0,1,0.0
2018-08-14 19:00:00,34.0,-0.0,34.0,0.0,34.0,0,1,0.0
2018-08-14 20:00:00,8.0,-8.0,0.0,0.0,0.0,0,1,0.0
2018-08-14 21:00:00,11.0,-11.0,0.0,0.0,0.0,0,1,0.0
2018-08-14 22:00:00,16.0,-16.0,0.0,0.0,0.0,0,0,0.0
2018-08-14 23:00:00,20.0,-0.0,20.0,0.0,20.0,0,1,0.0
2018-08-15 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-15 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-15 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-15 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-15 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-15 05:00:00,0.0,-0.0,0.0,0.20295983,0.0,0,1,0.20295983
2018-08-15 06:00:00,6.0,-0.0,6.0,0.8372093,5.1627907,0,1,0.0
2018-08-15 07:00:00,12.0,-0.0,12.0,1.6744186,10.325581,0,1,0.0
2018-08-15 08:00:00,3.0,-0.3615222,2.6384778,2.6384778,0.0,0,1,0.0
2018-08-15 09:00:00,3.0,-0.0,3.0,3.6913319,0.0,0,1,0.69133192
2018-08-15 10:00:00,6.0,-1.5856237,4.4143763,4.4143763,0.0,0,0,0.0
2018-08-15 11:00:00,9.0,-4.0655391,4.9344609,4.9344609,0.0,0,1,0.0
2018-08-15 12:00:00,3.0,-0.0,3.0,5.0359408,0.0,0,1,2.0359408
2018-08-15 13:00:00,6.0,-0.0,6.0,4.2748414,1.7251586,0,1,0.0
2018-08-15 14:00:00,9.0,-0.0,9.0,3.0317125,5.9682875,0,1,0.0
2018-08-15 15:00:00,6.0,-0.0,6.0,1.4334038,4.5665962,0,1,0.0
2018-08-15 16:00:00,18.0,-0.0,18.0,0.49471459,17.505285,0,1,0.0
2018-08-15 17:00:00,18.0,-0.0,18.0,0.012684989,17.987315,0,0,0.0
2018-08-15 18:00:00,36.0,-0.0,36.0,0.0,36.0,0,1,0.0
2018-08-15 19:00:00,25.0,-25.0,0.0,0.0,0.0,0,0,0.0
2018-08-15 20:00:00,11.0,-0.0,11.0,0.0,11.0,0,1,0.0
2018-08-15 21:00:00,19.0,-19.0,0.0,0.0,0.0,0,1,0.0
2018-08-15 22:00:00,12.0,-0.0,12.0,0.0,12.0,0,1,0.0
2018-08-15 23:00:00,10.0,-10.0,0.0,0.0,0.0,0,0,0.0
2018-08-16 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-16 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-16 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-16 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-16 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-16 05:00:00,0.0,-0.0,0.0,0.52008457,0.0,0,1,0.52008457
2018-08-16 06:00:00,4.0,-2.1733615,1.8266385,1.8266385,0.0,0,1,0.0
2018-08-16 07:00:00,4.0,-0.0,4.0,3.2346723,0.7653277,0,1,0.0
2018-08-16 08:00:00,6.0,-0.0,6.0,4.794926,1.205074,0,1,0.0
2018-08-16 09:00:00,6.0,-0.0,6.0,5.987315,0.012684989,0,1,0.0
2018-08-16 10:00:00,6.0,-0.0,6.0,6.6088795,0.0,0,1,0.60887949
2018-08-16 11:00:00,6.0,-0.0,6.0,6.6723044,0.0,0,1,0.67230444
2018-08-16 12:00:00,3.0,-0.0,3.0,6.1902748,0.0,0,1,3.1902748
2018-08-16 13:00:00,3.0,-0.0,3.0,5.2896406,0.0,0,0,2.2896406
2018-08-16 14:00:00,6.0,-0.0,6.0,3.9577167,2.0422833,0,1,0.0
2018-08-16 15:00:00,6.0,-0.0,6.0,2.1818182,3.8181818,0,0,0.0
2018-08-16 16:00:00,0.0,-0.0,0.0,0.8372093,0.0,0,1,0.8372093
2018-08-16 17:00:00,3.0,-0.0,3.0,0.038054968,2.961945,0,1,0.0
2018-08-16 18:00:00,12.0,-0.0,12.0,0.0,12.0,0,1,0.0
2018-08-16 19:00:00,12.0,-12.0,0.0,0.0,0.0,0,0,0.0
2018-08-16 20:00:00,17.0,-0.0,17.0,0.0,17.0,0,1,0.0
2018-08-16 21:00:00,21.0,-0.0,21.0,0.0,21.0,0,1,0.0
2018-08-16 22:00:00,4.0,-4.0,0.0,0.0,0.0,0,1,0.0
2018-08-16 23:00:00,20.0,-0.0,20.0,0.0,20.0,0,1,0.0
2018-08-17 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-17 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-17 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-08-17 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-17 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-08-17 05:00:00,0.0,-0.0,0.0,0.22832981,0.0,0,1,0.22832981
2018-08-17 06:00:00,2.0,-0.97251586,1.0274841399999999,1.0274841,0.0,0,0,0.0
2018-08-17 07:00:00,8.0,-0.0,8.0,2.1945032,5.8054968,0,1,0.0
2018-08-17 08:00:00,12.0,-8.4862579,3.5137421,3.5137421,0.0,0,1,0.0
2018-08-17 09:00:00,6.0,-1.4587738,4.5412262000000005,4.5412262,0.0,0,0,0.0
2018-08-17 10:00:00,9.0,-0.0,9.0,4.832981,4.167019,0,1,0.0
2018-08-17 11:00:00,3.0,-0.0,3.0,4.6173362,0.0,0,1,1.6173362
2018-08-17 12:00:00,6.0,-0.0,6.0,4.2241015,1.7758985,0,1,0.0
