timestep,Demand,Demand shortage,Demand supplied,PV generation,Consumption from main grid,Storage discharge,Storage SOC,Storage charge,Grid availability,Excess generation
2018-05-24 14:00:00,6.0,-0.0,6.0,14.080536,2.4,-0.0,0.9406423111111111,10.480536,1,0.0
2018-05-24 15:00:00,24.0,-0.0,24.0,8.9308768,15.069123,-0.0,0.9406423111111111,0.0,1,0.0
2018-05-24 16:00:00,21.0,-0.0,21.0,3.8532412,17.146759,-0.0,0.9406423111111111,0.0,1,0.0
2018-05-24 17:00:00,27.0,-0.0,27.0,0.4681508,19.209592,-7.3222569,0.8755555555555555,0.0,1,0.0
2018-05-24 18:00:00,42.0,-0.0,42.0,0.0,0.0,-42.0,0.5022222222222222,0.0,0,0.0
2018-05-24 19:00:00,34.0,-0.0,34.0,0.0,0.0,-34.0,0.2,0.0,0,0.0
2018-05-24 20:00:00,28.0,-0.0,28.0,0.0,28.0,-0.0,0.2,0.0,1,0.0
2018-05-24 21:00:00,10.0,-0.0,10.0,0.0,10.0,-0.0,0.2,0.0,1,0.0
2018-05-24 22:00:00,22.0,-0.0,22.0,0.0,22.0,-0.0,0.2,0.0,1,0.0
2018-05-24 23:00:00,10.0,-0.0,10.0,0.0,10.0,-0.0,0.2,0.0,1,0.0
2018-05-25 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-25 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-25 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-25 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-05-25 04:00:00,0.0,-0.0,0.0,0.0720232,0.0,-0.0,0.20057618666666666,0.0720232,1,0.0
2018-05-25 05:00:00,0.0,-0.0,0.0,2.6648584,0.0,-0.0,0.2218950488888889,2.6648584,0,0.0
2018-05-25 06:00:00,6.0,-0.0,6.0,7.4183896,0.0,-2.4,0.23110883555555556,3.8183896,0,0.0
2018-05-25 07:00:00,8.0,-0.0,8.0,12.784118,0.0,-3.2,0.26653733333333335,7.984118,1,0.0
2018-05-25 08:00:00,6.0,-0.0,6.0,16.637359,0.0,-2.4,0.34950288,13.037359,1,0.0
2018-05-25 09:00:00,6.0,-0.0,6.0,19.878403,0.0,-2.4,0.45839677333333334,16.278403,1,0.0
2018-05-25 10:00:00,6.0,-0.0,6.0,21.714995,0.0,-2.4,0.5819833955555556,18.114995,1,0.0
2018-05-25 11:00:00,3.0,-0.0,3.0,21.60696,0.0,-1.2,0.7297724088888888,19.80696,1,0.0
2018-05-25 12:00:00,18.0,-0.0,18.0,20.310542,0.0,-7.2,0.7418567466666667,9.5105425,1,0.0
2018-05-25 13:00:00,6.0,-0.0,6.0,17.537649,0.0,-2.4,0.8320246133333333,13.937649,0,0.0
2018-05-25 14:00:00,6.0,-0.0,6.0,13.468338,0.0,-2.4,0.8896379555555556,9.8683385,0,0.0
2018-05-25 15:00:00,21.0,-0.0,21.0,8.5347492,0.0,-12.465251,0.77883576,0.0,1,0.0
2018-05-25 16:00:00,18.0,-0.0,18.0,3.60116,0.0,-14.39884,0.6508460711111111,0.0,1,0.0
2018-05-25 17:00:00,18.0,-0.0,18.0,0.4321392,0.0,-17.567861,0.49468730666666666,0.0,0,0.0
2018-05-25 18:00:00,24.0,-0.0,24.0,0.0,15.847678,-8.1523217,0.4222222222222222,0.0,1,0.0
2018-05-25 19:00:00,25.0,-0.0,25.0,0.0,0.0,-25.0,0.2,0.0,0,0.0
2018-05-25 20:00:00,6.0,-0.0,6.0,0.0,6.0,-0.0,0.2,0.0,1,0.0
2018-05-25 21:00:00,20.0,-0.0,20.0,0.0,20.0,-0.0,0.2,0.0,1,0.0
2018-05-25 22:00:00,20.0,-0.0,20.0,0.0,20.0,-0.0,0.2,0.0,1,0.0
2018-05-25 23:00:00,20.0,-0.0,20.0,0.0,20.0,-0.0,0.2,0.0,1,0.0
2018-05-26 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-26 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-26 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-26 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-05-26 04:00:00,0.0,-0.0,0.0,0.1080348,0.0,-0.0,0.2,0.0,1,0.1080348
2018-05-26 05:00:00,0.0,-0.0,0.0,2.6288468,0.0,-0.0,0.20577741333333333,0.72217673,1,1.9066701
2018-05-26 06:00:00,4.0,-0.0,4.0,7.562436,0.0,-1.6,0.23285467555555556,5.162436,1,0.0
2018-05-26 07:00:00,8.0,-0.0,8.0,12.892153,0.0,-3.2,0.26914745777777777,8.0921528,1,0.0
2018-05-26 08:00:00,18.0,-0.0,18.0,17.465626,0.0,-7.2,0.2584724711111111,6.6656261,0,0.0
2018-05-26 09:00:00,0.0,-0.0,0.0,20.70667,0.0,-0.0,0.42412583111111113,20.70667,1,0.0
2018-05-26 10:00:00,3.0,-0.0,3.0,22.471238,0.0,-1.2,0.5788290666666667,20.671238,1,0.0
2018-05-26 11:00:00,3.0,-0.0,3.0,23.119447,0.0,-1.2,0.7387179822222222,21.319447,1,0.0
2018-05-26 12:00:00,3.0,-0.0,3.0,21.678983,0.0,-1.2,0.8870831822222223,19.878983,0,0.0
2018-05-26 13:00:00,9.0,-0.0,9.0,18.726032,0.0,-3.6,0.9616914666666667,13.326032,1,0.0
2018-05-26 14:00:00,9.0,-0.0,9.0,14.18857,0.0,-3.6,1.0,8.7885705,1,0.0
2018-05-26 15:00:00,18.0,-0.0,18.0,9.0749232,0.0,-8.9250768,0.9206659555555556,0.0,1,0.0
2018-05-26 16:00:00,15.0,-0.0,15.0,3.9252644,0.0,-11.074736,0.8222238933333332,0.0,1,0.0
2018-05-26 17:00:00,9.0,-0.0,9.0,0.5041624,0.0,-8.4958376,0.7467053333333333,0.0,1,0.0
2018-05-26 18:00:00,21.0,-0.0,21.0,0.0,0.0,-21.0,0.5600386666666667,0.0,1,0.0
2018-05-26 19:00:00,40.0,-0.0,40.0,0.0,0.0,-40.0,0.2044831111111111,0.0,0,0.0
2018-05-26 20:00:00,26.0,-0.0,26.0,0.0,25.885548,-0.11445241,0.20346576,0.0,1,0.0
2018-05-26 21:00:00,20.0,-0.0,20.0,0.0,20.0,-0.0,0.20346576,0.0,1,0.0
2018-05-26 22:00:00,8.0,-0.0,8.0,0.0,8.0,-0.0,0.20346576,0.0,1,0.0
2018-05-26 23:00:00,6.0,-0.0,6.0,0.0,6.0,-0.0,0.20346576,0.0,1,0.0
2018-05-27 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.20346576,0.0,0,0.0
2018-05-27 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.20346576,0.0,1,0.0
2018-05-27 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.20346576,0.0,0,0.0
2018-05-27 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.20346576,0.0,1,0.0
2018-05-27 04:00:00,0.0,-0.0,0.0,0.0720232,0.0,-0.0,0.20404194666666667,0.0720232,0,0.0
2018-05-27 05:00:00,0.0,-0.0,0.0,2.5568236,0.0,-0.0,0.22449653333333333,2.5568236,1,0.0
2018-05-27 06:00:00,10.0,-0.0,10.0,7.382378,0.0,-4.0,0.2,1.382378,0,0.0
2018-05-27 07:00:00,10.0,-0.0,10.0,12.712095,0.0,-4.0,0.2,4.4444444,1,2.2676504
2018-05-27 08:00:00,3.0,-0.0,3.0,17.213545,0.0,-1.2,0.3126416888888889,15.413545,1,0.0
2018-05-27 09:00:00,9.0,-0.0,9.0,20.382566,0.0,-3.6,0.35613851555555553,9.4371034,1,5.5454623
2018-05-27 10:00:00,9.0,-0.0,9.0,22.111122,0.0,-3.6,0.45782750222222224,16.711122,0,0.0
2018-05-27 11:00:00,3.0,-0.0,3.0,22.651296,0.0,-1.2,0.6139711999999999,20.851296,0,0.0
2018-05-27 12:00:00,0.0,-0.0,0.0,21.39089,0.0,-0.0,0.7850983288888889,21.39089,1,0.0
2018-05-27 13:00:00,6.0,-0.0,6.0,18.473951,0.0,-2.4,0.8827566044444445,14.873951,1,0.0
2018-05-27 14:00:00,3.0,-0.0,3.0,14.18857,0.0,-1.2,0.9711984888888888,12.38857,1,0.0
2018-05-27 15:00:00,6.0,-0.0,6.0,9.1469464,0.0,-2.4,0.9942407111111111,5.5469464,1,0.0
2018-05-27 16:00:00,3.0,-0.0,3.0,3.8532412,0.0,-1.2,1.0,2.0532412,1,0.0
2018-05-27 17:00:00,33.0,-0.0,33.0,0.4681508,0.0,-32.531849,0.710828008888889,0.0,1,0.0
2018-05-27 18:00:00,24.0,-0.0,24.0,0.0,0.0,-24.0,0.49749467555555554,0.0,1,0.0
2018-05-27 19:00:00,26.0,-0.0,26.0,0.0,9.5318492,-16.468151,0.3511111111111111,0.0,1,0.0
2018-05-27 20:00:00,21.0,-0.0,21.0,0.0,21.0,-0.0,0.3511111111111111,0.0,1,0.0
2018-05-27 21:00:00,13.0,-0.0,13.0,0.0,0.0,-13.0,0.23555555555555555,0.0,0,0.0
2018-05-27 22:00:00,10.0,-0.0,10.0,0.0,10.0,-0.0,0.23555555555555555,0.0,1,0.0
2018-05-27 23:00:00,4.0,-0.0,4.0,0.0,0.0,-4.0,0.2,0.0,0,0.0
2018-05-28 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-28 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-28 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-28 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-05-28 04:00:00,0.0,-0.0,0.0,0.1080348,0.0,-0.0,0.2,0.0,1,0.1080348
2018-05-28 05:00:00,0.0,-0.0,0.0,2.7728932,0.0,-0.0,0.2,0.0,0,2.7728932
2018-05-28 06:00:00,4.0,-0.0,4.0,7.7785056,0.0,-1.6,0.2,1.7777778,1,3.6007279
2018-05-28 07:00:00,6.0,-0.0,6.0,13.180246,0.0,-2.4,0.20330536000000002,3.0798362,0,6.5004094
2018-05-28 08:00:00,3.0,-0.0,3.0,17.681696,0.0,-1.2,0.31969225777777777,15.881696,1,0.0
2018-05-28 09:00:00,6.0,-0.0,6.0,20.886728,0.0,-2.4,0.4366527466666667,17.286728,1,0.0
2018-05-28 10:00:00,6.0,-0.0,6.0,22.543262,0.0,-2.4,0.5668655022222222,18.943262,1,0.0
2018-05-28 11:00:00,12.0,-0.0,12.0,22.147134,0.0,-4.8,0.6437759111111111,14.947134,1,0.0
2018-05-28 12:00:00,12.0,-0.0,12.0,20.70667,0.0,-4.8,0.7091626044444445,13.50667,1,0.0
2018-05-28 13:00:00,6.0,-0.0,6.0,17.933777,0.0,-2.4,0.8024994844444445,14.333777,1,0.0
2018-05-28 14:00:00,3.0,-0.0,3.0,14.368628,0.0,-1.2,0.8923818666666666,12.568628,1,0.0
2018-05-28 15:00:00,0.0,-0.0,0.0,9.2189696,0.0,-0.0,0.9661335999999999,9.2189696,1,0.0
2018-05-28 16:00:00,3.0,-0.0,3.0,4.0332992,0.0,-1.2,0.9733333333333334,2.2332992,1,0.0
2018-05-28 17:00:00,0.0,-0.0,0.0,0.5041624,0.0,-0.0,0.9733333333333334,0.0,1,0.5041624
2018-05-28 18:00:00,9.0,-0.0,9.0,0.0,0.0,-9.0,0.8933333333333333,0.0,1,0.0
2018-05-28 19:00:00,29.0,-0.0,29.0,0.0,0.0,-29.0,0.6355555555555555,0.0,1,0.0
2018-05-28 20:00:00,26.0,-0.0,26.0,0.0,0.0,-26.0,0.40444444444444444,0.0,0,0.0
2018-05-28 21:00:00,11.0,-0.0,11.0,0.0,0.0,-11.0,0.30666666666666664,0.0,1,0.0
2018-05-28 22:00:00,4.0,-0.0,4.0,0.0,0.0,-4.0,0.27111111111111114,0.0,1,0.0
2018-05-28 23:00:00,8.0,-0.0,8.0,0.0,0.0,-8.0,0.2,0.0,1,0.0
2018-05-29 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-29 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-29 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-29 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-29 04:00:00,0.0,-0.0,0.0,0.1080348,0.0,-0.0,0.2,0.0,1,0.1080348
2018-05-29 05:00:00,0.0,-0.0,0.0,2.8089048,0.0,-0.0,0.22132751111111112,2.6659388,1,0.142966
2018-05-29 06:00:00,10.0,-0.0,10.0,7.7785056,0.0,-4.0,0.2,1.7785056,1,0.0
2018-05-29 07:00:00,10.0,-0.0,10.0,12.964176,0.0,-4.0,0.2,4.4444444,1,2.5197316
2018-05-29 08:00:00,6.0,-0.0,6.0,17.249556,0.0,-2.4,0.28786312000000003,13.649556,1,0.0
2018-05-29 09:00:00,3.0,-0.0,3.0,20.382566,0.0,-1.2,0.37053019555555555,11.666718,0,6.9158478
2018-05-29 10:00:00,0.0,-0.0,0.0,22.111122,0.0,-0.0,0.5474191733333333,22.111122,0,0.0
2018-05-29 11:00:00,3.0,-0.0,3.0,21.678983,0.0,-1.2,0.6957843733333333,19.878983,1,0.0
2018-05-29 12:00:00,3.0,-0.0,3.0,20.274531,0.0,-1.2,0.8329139555555556,18.474531,1,0.0
2018-05-29 13:00:00,0.0,-0.0,0.0,16.997475,0.0,-0.0,0.9688937777777779,16.997475,1,0.0
2018-05-29 14:00:00,9.0,-0.0,9.0,13.28828,0.0,-3.6,1.0,7.8882805,1,0.0
2018-05-29 15:00:00,18.0,-0.0,18.0,8.6787956,0.0,-9.3212044,0.9171448888888889,0.0,0,0.0
2018-05-29 16:00:00,18.0,-0.0,18.0,3.8892528,14.110747,-0.0,0.9171448888888889,0.0,1,0.0
2018-05-29 17:00:00,21.0,-0.0,21.0,0.5041624,6.817042,-13.678796,0.7955555555555556,0.0,1,0.0
2018-05-29 18:00:00,28.0,-0.0,28.0,0.0,28.0,-0.0,0.7955555555555556,0.0,1,0.0
2018-05-29 19:00:00,28.0,-0.0,28.0,0.0,0.0,-28.0,0.5466666666666666,0.0,0,0.0
2018-05-29 20:00:00,28.0,-0.0,28.0,0.0,0.0,-28.0,0.29777777777777775,0.0,0,0.0
2018-05-29 21:00:00,11.0,-0.0,11.0,0.0,0.0,-11.0,0.2,0.0,0,0.0
2018-05-29 22:00:00,10.0,-0.0,10.0,0.0,10.0,-0.0,0.2,0.0,1,0.0
2018-05-29 23:00:00,24.0,-0.0,24.0,0.0,24.0,-0.0,0.2,0.0,1,0.0
2018-05-30 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-30 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-05-30 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-30 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-05-30 04:00:00,0.0,-0.0,0.0,0.1080348,0.0,-0.0,0.20086427555555555,0.1080348,0,0.0
2018-05-30 05:00:00,0.0,-0.0,0.0,2.6648584,0.0,-0.0,0.22218314666666666,2.6648584,1,0.0
2018-05-30 06:00:00,6.0,-0.0,6.0,7.4904128,0.0,-2.4,0.2319731111111111,3.8904128,1,0.0
2018-05-30 07:00:00,10.0,-0.0,10.0,12.676083,0.0,-4.0,0.24982622222222223,6.6760832,1,0.0
2018-05-30 08:00:00,3.0,-0.0,3.0,17.249556,0.0,-1.2,0.3627560088888889,15.449556,1,0.0
2018-05-30 09:00:00,6.0,-0.0,6.0,20.4906,0.0,-2.4,0.47654748444444445,16.8906,0,0.0
2018-05-30 10:00:00,6.0,-0.0,6.0,22.219157,0.0,-2.4,0.6041674044444445,18.619157,1,0.0
2018-05-30 11:00:00,9.0,-0.0,9.0,21.859041,0.0,-3.6,0.7038397333333334,16.459041,1,0.0
2018-05-30 12:00:00,15.0,-0.0,15.0,20.634647,0.0,-6.0,0.7435835822222222,11.634647,0,0.0
2018-05-30 13:00:00,3.0,-0.0,3.0,17.861754,0.0,-1.2,0.8614109422222223,16.061754,1,0.0
2018-05-30 14:00:00,3.0,-0.0,3.0,13.72042,0.0,-1.2,0.9461076444444445,11.92042,1,0.0
2018-05-30 15:00:00,18.0,-0.0,18.0,8.822842,0.0,-9.177158,0.8645328977777778,0.0,1,0.0
2018-05-30 16:00:00,15.0,-0.0,15.0,3.8172296,0.0,-11.18277,0.7651304888888889,0.0,1,0.0
2018-05-30 17:00:00,36.0,-0.0,36.0,0.5041624,0.0,-35.495838,0.44961193777777775,0.0,1,0.0
2018-05-30 18:00:00,23.0,-0.0,23.0,0.0,0.0,-23.0,0.24516749333333335,0.0,0,0.0
2018-05-30 19:00:00,27.0,-0.0,27.0,0.0,21.918657,-5.0813425,0.2,0.0,1,0.0
2018-05-30 20:00:00,8.0,-0.0,8.0,0.0,8.0,-0.0,0.2,0.0,1,0.0
2018-05-30 21:00:00,8.0,-0.0,8.0,0.0,8.0,-0.0,0.2,0.0,1,0.0
2018-05-30 22:00:00,8.0,-0.0,8.0,0.0,8.0,-0.0,0.2,0.0,1,0.0
2018-05-30 23:00:00,8.0,-0.0,8.0,0.0,8.0,-0.0,0.2,0.0,1,0.0
2018-05-31 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-31 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-31 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-05-31 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-05-31 04:00:00,0.0,-0.0,0.0,0.1080348,0.0,-0.0,0.2,0.0,1,0.1080348
2018-05-31 05:00:00,0.0,-0.0,0.0,2.4848004,0.0,-0.0,0.2,0.0,1,2.4848004
2018-05-31 06:00:00,2.0,-0.0,2.0,6.8782156,0.0,-0.8,0.2,0.88888889,1,4.7893267
2018-05-31 07:00:00,4.0,-0.0,4.0,11.595735,0.0,-1.6,0.23687069333333335,6.3866144,1,2.8091209
2018-05-31 08:00:00,12.0,-0.0,12.0,15.881116,0.0,-4.8,0.2636529511111111,8.6811157,1,0.0
2018-05-31 09:00:00,0.0,-0.0,0.0,19.12216,0.0,-0.0,0.41663023111111114,19.12216,0,0.0
2018-05-31 10:00:00,3.0,-0.0,3.0,21.210832,0.0,-1.2,0.5612502222222222,19.410832,1,0.0
2018-05-31 11:00:00,0.0,-0.0,0.0,21.714995,0.0,-0.0,0.7349701777777777,21.714995,1,0.0
2018-05-31 12:00:00,6.0,-0.0,6.0,20.526612,0.0,-2.4,0.8490497422222222,16.926612,1,0.0
2018-05-31 13:00:00,6.0,-0.0,6.0,17.825742,0.0,-2.4,0.9415223111111112,14.225742,0,0.0
2018-05-31 14:00:00,6.0,-0.0,6.0,13.576373,0.0,-2.4,1.0,9.9763733,1,0.0
2018-05-31 15:00:00,15.0,-0.0,15.0,8.10261,0.0,-6.89739,0.9386898666666667,0.0,1,0.0
2018-05-31 16:00:00,24.0,-0.0,24.0,3.6731832,0.72004435,-19.606772,0.7644074488888889,0.0,1,0.0
2018-05-31 17:00:00,36.0,-0.0,36.0,0.5041624,0.0,-35.495838,0.4488888888888889,0.0,1,0.0
2018-05-31 18:00:00,13.0,-0.0,13.0,0.0,13.0,-0.0,0.4488888888888889,0.0,1,0.0
2018-05-31 19:00:00,28.0,-0.0,28.0,0.0,0.0,-28.0,0.2,0.0,0,0.0
2018-05-31 20:00:00,7.0,-0.0,7.0,0.0,7.0,-0.0,0.2,0.0,1,0.0
2018-05-31 21:00:00,7.0,-0.0,7.0,0.0,7.0,-0.0,0.2,0.0,1,0.0
2018-05-31 22:00:00,16.0,-0.0,16.0,0.0,16.0,-0.0,0.2,0.0,1,0.0
2018-05-31 23:00:00,16.0,-0.0,16.0,0.0,16.0,-0.0,0.2,0.0,1,0.0
2018-06-01 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-06-01 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-06-01 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-06-01 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-06-01 04:00:00,0.0,-0.0,0.0,0.1440464,0.0,-0.0,0.20115237333333333,0.1440464,1,0.0
2018-06-01 05:00:00,0.0,-0.0,0.0,2.8449164,0.0,-0.0,0.22391170666666665,2.8449164,1,0.0
2018-06-01 06:00:00,4.0,-0.0,4.0,7.562436,0.0,-1.6,0.2509889688888889,5.162436,1,0.0
2018-06-01 07:00:00,6.0,-0.0,6.0,12.171921,0.0,-2.4,0.2982310044444444,8.5719208,1,0.0
2018-06-01 08:00:00,0.0,-0.0,0.0,15.521,0.0,-0.0,0.42239899555555555,15.521,1,0.0
2018-06-01 09:00:00,3.0,-0.0,3.0,18.113835,0.0,-1.2,0.5422430133333334,16.313835,1,0.0
2018-06-01 10:00:00,3.0,-0.0,3.0,19.59031,0.0,-1.2,0.6738988266666667,17.79031,0,0.0
2018-06-01 11:00:00,0.0,-0.0,0.0,21.102798,0.0,-0.0,0.8427212088888888,21.102798,0,0.0
2018-06-01 12:00:00,18.0,-0.0,18.0,19.950426,0.0,-7.2,0.8519246222222222,9.1504265,0,0.0
2018-06-01 13:00:00,12.0,-0.0,12.0,17.357591,0.0,-4.8,0.8905186666666667,10.157591,0,0.0
2018-06-01 14:00:00,12.0,-0.0,12.0,13.324292,0.0,-4.8,0.8968463111111111,6.1242921,1,0.0
2018-06-01 15:00:00,24.0,-0.0,24.0,8.8588536,0.0,-15.141146,0.7622583911111112,0.0,1,0.0
2018-06-01 16:00:00,21.0,-0.0,21.0,3.9972876,15.172458,-1.8302542,0.7459894577777777,0.0,1,0.0
2018-06-01 17:00:00,21.0,-0.0,21.0,0.5761856,0.0,-20.423814,0.5644444444444444,0.0,1,0.0
2018-06-01 18:00:00,26.0,-0.0,26.0,0.0,26.0,-0.0,0.5644444444444444,0.0,1,0.0
2018-06-01 19:00:00,29.0,-0.0,29.0,0.0,29.0,-0.0,0.5644444444444444,0.0,1,0.0
2018-06-01 20:00:00,14.0,-0.0,14.0,0.0,0.0,-14.0,0.44,0.0,0,0.0
2018-06-01 21:00:00,27.0,-0.0,27.0,0.0,0.0,-27.0,0.2,0.0,0,0.0
2018-06-01 22:00:00,8.0,-0.0,8.0,0.0,8.0,-0.0,0.2,0.0,1,0.0
2018-06-01 23:00:00,6.0,-0.0,6.0,0.0,6.0,-0.0,0.2,0.0,1,0.0
2018-06-02 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-06-02 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-06-02 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-06-02 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-06-02 04:00:00,0.0,-0.0,0.0,0.1440464,0.0,-0.0,0.2,0.0,1,0.1440464
2018-06-02 05:00:00,0.0,-0.0,0.0,2.8449164,0.0,-0.0,0.2,0.0,1,2.8449164
2018-06-02 06:00:00,6.0,-0.0,6.0,7.7785056,0.0,-2.4,0.2,2.6666667,1,1.511839
2018-06-02 07:00:00,6.0,-0.0,6.0,12.928164,0.0,-2.4,0.2,2.6666667,1,6.6614978
2018-06-02 08:00:00,15.0,-0.0,15.0,17.32158,0.0,-6.0,0.2,6.6666667,0,1.654913
2018-06-02 09:00:00,3.0,-0.0,3.0,20.4906,0.0,-1.2,0.27834568,11.126544,1,7.5640566
2018-06-02 10:00:00,6.0,-0.0,6.0,22.183146,0.0,-2.4,0.40567751999999996,18.583146,0,0.0
2018-06-02 11:00:00,3.0,-0.0,3.0,22.939389,0.0,-1.2,0.5641259644444444,21.139389,0,0.0
2018-06-02 12:00:00,6.0,-0.0,6.0,21.462914,0.0,-2.4,0.6856959377777778,17.862914,1,0.0
2018-06-02 13:00:00,3.0,-0.0,3.0,18.69002,0.0,-1.2,0.81014944,16.89002,1,0.0
2018-06-02 14:00:00,0.0,-0.0,0.0,13.972501,0.0,-0.0,0.9219294222222223,13.972501,1,0.0
2018-06-02 15:00:00,0.0,-0.0,0.0,8.9668884,0.0,-0.0,0.9936645333333334,8.9668884,1,0.0
2018-06-02 16:00:00,3.0,-0.0,3.0,3.9252644,0.0,-1.2,1.0,2.1252644,1,0.0
2018-06-02 17:00:00,21.0,-0.0,21.0,0.5761856,0.0,-20.423814,0.8184549866666667,0.0,0,0.0
2018-06-02 18:00:00,36.0,-0.0,36.0,0.0,0.0,-36.0,0.49845498666666666,0.0,1,0.0
2018-06-02 19:00:00,36.0,-0.0,36.0,0.0,2.4238144,-33.576186,0.2,0.0,1,0.0
2018-06-02 20:00:00,22.0,-0.0,22.0,0.0,22.0,-0.0,0.2,0.0,1,0.0
2018-06-02 21:00:00,23.0,-0.0,23.0,0.0,23.0,-0.0,0.2,0.0,1,0.0
2018-06-02 22:00:00,10.0,-0.0,10.0,0.0,10.0,-0.0,0.2,0.0,1,0.0
2018-06-02 23:00:00,10.0,-0.0,10.0,0.0,10.0,-0.0,0.2,0.0,1,0.0
2018-06-03 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-06-03 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-06-03 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-06-03 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-06-03 04:00:00,0.0,-0.0,0.0,0.1440464,0.0,-0.0,0.20115237333333333,0.1440464,0,0.0
2018-06-03 05:00:00,0.0,-0.0,0.0,2.880928,0.0,-0.0,0.22419979555555558,2.880928,1,0.0
2018-06-03 06:00:00,4.0,-0.0,4.0,7.4544012,0.0,-1.6,0.2504127822222222,5.0544012,1,0.0
2018-06-03 07:00:00,8.0,-0.0,8.0,11.775793,0.0,-3.2,0.2777746844444445,6.9757932,0,0.0
2018-06-03 08:00:00,15.0,-0.0,15.0,15.016837,0.0,-6.0,0.27257605333333335,6.0168373,1,0.0
2018-06-03 09:00:00,6.0,-0.0,6.0,17.969788,0.0,-2.4,0.36620102222222223,14.369788,1,0.0
2018-06-03 10:00:00,9.0,-0.0,9.0,19.410252,0.0,-3.6,0.44628304,14.010252,1,0.0
2018-06-03 11:00:00,3.0,-0.0,3.0,18.942102,0.0,-1.2,0.5727531911111111,17.142102,1,0.0
2018-06-03 12:00:00,0.0,-0.0,0.0,18.0058,0.0,-0.0,0.7167995911111111,18.0058,1,0.0
2018-06-03 13:00:00,0.0,-0.0,0.0,15.845104,0.0,-0.0,0.8435604266666666,15.845104,0,0.0
2018-06-03 14:00:00,6.0,-0.0,6.0,12.207932,0.0,-2.4,0.8910905777777778,8.6079324,0,0.0
