,Demand,Demand shortage,Demand supplied,PV generation,Consumption from main grid,Storage discharge,Storage SOC,Storage charge,Grid availability,Excess generation
2018-07-07 05:00:00,0.0,-0.0,0.0,0.99081071,0.0,-0.0,0.20543782003744573,0.99081071,0,0.0
2018-07-07 06:00:00,4.0,-0.0,4.0,2.9724321,0.19308144,-1.4069186,0.19999999999999998,0.57243213,1,0.0
2018-07-07 07:00:00,6.0,-0.0,6.0,5.2693115,0.89761965,-1.5023804,0.19999999999999998,1.6693115,1,0.0
2018-07-07 08:00:00,24.0,-0.0,24.0,7.3860435,16.613957,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-07 09:00:00,6.0,-0.0,6.0,10.358476,0.0,-2.4,0.2224568740861681,6.7584756,1,0.0
2018-07-07 10:00:00,6.0,-0.0,6.0,11.889729,0.0,-2.4,0.2533176507578329,8.2897285,1,0.0
2018-07-07 11:00:00,3.0,-0.0,3.0,12.430171,0.0,-1.2,0.30434102967027743,10.630171,1,0.0
2018-07-07 12:00:00,15.0,-0.0,15.0,12.385134,0.0,-6.0,0.2863311511844225,3.3851339,1,0.0
2018-07-07 13:00:00,3.0,-0.0,3.0,11.304249,0.0,-1.2,0.33117519247143684,9.5042495,0,0.0
2018-07-07 14:00:00,3.0,-0.0,3.0,8.5119647,1.2,-0.0,0.3680121378158359,6.7119647,1,0.0
2018-07-07 15:00:00,18.0,-0.0,18.0,5.6746432,12.325357,-0.0,0.3680121378158359,0.0,1,0.0
2018-07-07 16:00:00,6.0,-0.0,6.0,2.5220636,3.4779364,-0.0,0.3680121378158359,0.0,1,0.0
2018-07-07 17:00:00,15.0,-0.0,15.0,0.31525795,11.132991,-3.5517506,0.3463533590870526,0.0,0,0.0
2018-07-07 18:00:00,26.0,-0.0,26.0,0.0,26.0,-0.0,0.3463533590870526,0.0,1,0.0
2018-07-07 19:00:00,12.0,-0.0,12.0,0.0,12.0,-0.0,0.3463533590870526,0.0,1,0.0
2018-07-07 20:00:00,11.0,-0.0,11.0,0.0,11.0,-0.0,0.3463533590870526,0.0,0,0.0
2018-07-07 21:00:00,16.0,-0.0,16.0,0.0,0.0,-16.0,0.24878445302901753,0.0,0,0.0
2018-07-07 22:00:00,18.0,-0.0,18.0,0.0,18.0,-0.0,0.24878445302901753,0.0,0,0.0
2018-07-07 23:00:00,8.0,-0.0,8.0,0.0,0.0,-8.0,0.19999999999999998,0.0,1,0.0
2018-07-08 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-07-08 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-08 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-08 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-08 04:00:00,0.0,-0.0,0.0,0.13511055,0.0,-0.0,0.19999999999999998,0.0,0,0.13511055
2018-07-08 05:00:00,0.0,-0.0,0.0,2.6121373,0.0,-0.0,0.20729831272261337,1.3298069,1,1.2823304
2018-07-08 06:00:00,8.0,-0.0,8.0,7.0257487,0.0,-3.2,0.19999999999999998,2.2257487,0,0.0
2018-07-08 07:00:00,8.0,-0.0,8.0,12.610318,0.0,-3.2,0.2199942775836597,7.1986613,1,0.61165687
2018-07-08 08:00:00,3.0,-0.0,3.0,18.73533,0.0,-1.2,0.3056219508573471,16.93533,1,0.0
2018-07-08 09:00:00,0.0,-0.0,0.0,24.409973,0.0,-0.0,0.4395900105782988,24.409973,1,0.0
2018-07-08 10:00:00,0.0,-0.0,0.0,26.977073,0.0,-0.0,0.5876469593534646,26.977073,1,0.0
2018-07-08 11:00:00,3.0,-0.0,3.0,27.157221,0.0,-1.2,0.7194961029454406,25.357221,1,0.0
2018-07-08 12:00:00,18.0,-0.0,18.0,25.130563,0.0,-7.2,0.7542397805870441,14.330563,1,0.0
2018-07-08 13:00:00,3.0,-0.0,3.0,21.482578,0.0,-1.2,0.8549450391303146,19.682578,0,0.0
2018-07-08 14:00:00,3.0,-0.0,3.0,16.933856,0.0,-1.2,0.9306857685444798,15.133856,1,0.0
2018-07-08 15:00:00,3.0,-0.0,3.0,10.898918,0.0,-1.2,0.9733052692636542,9.0989178,1,0.0
2018-07-08 16:00:00,0.0,-0.0,0.0,4.8639798,0.0,-0.0,1.0,4.8639798,1,0.0
2018-07-08 17:00:00,12.0,-0.0,12.0,0.67555276,0.0,-11.324447,0.9309428626119427,0.0,1,0.0
2018-07-08 18:00:00,36.0,-0.0,36.0,0.0,0.0,-36.0,0.7114128239813639,0.0,1,0.0
2018-07-08 19:00:00,28.0,-0.0,28.0,0.0,0.0,-28.0,0.5406672627720289,0.0,0,0.0
2018-07-08 20:00:00,22.0,-0.0,22.0,0.0,0.0,-22.0,0.4065100169422307,0.0,0,0.0
2018-07-08 21:00:00,28.0,-0.0,28.0,0.0,0.0,-28.0,0.23576443134066935,0.0,1,0.0
2018-07-08 22:00:00,8.0,-0.0,8.0,0.0,2.1351106,-5.8648894,0.19999999999999998,0.0,0,0.0
2018-07-08 23:00:00,4.0,-0.0,4.0,0.0,4.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-09 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-07-09 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-09 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-09 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-07-09 04:00:00,0.0,-0.0,0.0,0.04503685,0.0,-0.0,0.20024717252932817,0.04503685,1,0.0
2018-07-09 05:00:00,0.0,-0.0,0.0,2.2518425,0.0,-0.0,0.2126058538782451,2.2518425,0,0.0
2018-07-09 06:00:00,4.0,-0.0,4.0,6.034938,0.0,-1.6,0.22279841404182424,3.634938,1,0.0
2018-07-09 07:00:00,4.0,-0.0,4.0,9.322628,0.0,-1.6,0.2510346420230376,6.922628,1,0.0
2018-07-09 08:00:00,3.0,-0.0,3.0,12.114913,0.0,-1.2,0.3003278071321285,10.314913,1,0.0
2018-07-09 09:00:00,6.0,-0.0,6.0,13.601129,0.0,-2.4,0.340581170408546,10.001129,0,0.0
2018-07-09 10:00:00,9.0,-0.0,9.0,14.231645,0.0,-3.6,0.3670984537950554,8.8316447,1,0.0
2018-07-09 11:00:00,9.0,-0.0,9.0,14.997271,0.0,-3.6,0.39781768237625653,9.5972712,0,0.0
2018-07-09 12:00:00,18.0,-0.0,18.0,18.645256,0.0,-7.2,0.39696840602958766,7.8452561,0,0.0
2018-07-09 13:00:00,3.0,-0.0,3.0,16.978893,0.0,-1.2,0.47295631407113764,15.178893,1,0.0
2018-07-09 14:00:00,9.0,-0.0,9.0,13.466018,0.0,-3.6,0.495271640066842,8.0660183,1,0.0
2018-07-09 15:00:00,6.0,-0.0,6.0,9.2325543,0.0,-2.4,0.5115491765275799,5.6325543,1,0.0
2018-07-09 16:00:00,3.0,-0.0,3.0,4.2785008,0.0,-1.2,0.5178341446899312,2.4785008,1,0.0
2018-07-09 17:00:00,12.0,-0.0,12.0,0.54044221,0.0,-11.459558,0.4479531110668934,0.0,1,0.0
2018-07-09 18:00:00,13.0,-0.0,13.0,0.0,0.0,-13.0,0.3686783748947399,0.0,1,0.0
2018-07-09 19:00:00,4.0,-0.0,4.0,0.0,0.0,-4.0,0.34428614838023114,0.0,1,0.0
2018-07-09 20:00:00,12.0,-0.0,12.0,0.0,0.0,-12.0,0.27110946883670484,0.0,1,0.0
2018-07-09 21:00:00,12.0,-0.0,12.0,0.0,0.33899524,-11.661005,0.19999999999999998,0.0,0,0.0
2018-07-09 22:00:00,20.0,-0.0,20.0,0.0,20.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-09 23:00:00,8.0,-0.0,8.0,0.0,8.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-10 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-10 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-07-10 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-10 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-10 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-07-10 05:00:00,0.0,-0.0,0.0,1.0358476,0.0,-0.0,0.20568499256677386,1.0358476,1,0.0
2018-07-10 06:00:00,4.0,-0.0,4.0,3.1525795,0.0,-1.6,0.2000584498727854,0.75257953,1,0.0
2018-07-10 07:00:00,6.0,-0.0,6.0,5.5845695,0.60430311,-1.7956969,0.19999999999999998,1.9845695,1,0.0
2018-07-10 08:00:00,0.0,-0.0,0.0,7.3860435,0.0,-0.0,0.2405364594573449,7.3860435,1,0.0
2018-07-10 09:00:00,0.0,-0.0,0.0,9.7729965,0.0,-0.0,0.2941731178515912,9.7729965,0,0.0
2018-07-10 10:00:00,3.0,-0.0,3.0,10.943955,0.0,-1.2,0.33703976670786717,9.1439547,1,0.0
2018-07-10 11:00:00,9.0,-0.0,9.0,10.898918,0.0,-3.6,0.3452662036493576,5.4989178,1,0.0
2018-07-10 12:00:00,6.0,-0.0,6.0,11.124102,0.0,-2.4,0.37192502902827407,7.5241021,1,0.0
2018-07-10 13:00:00,3.0,-0.0,3.0,10.58366,0.0,-1.2,0.41281429155186816,8.7836599,1,0.0
2018-07-10 14:00:00,6.0,-0.0,6.0,9.0073701,0.0,-2.4,0.42785595926790876,5.4073701,1,0.0
2018-07-10 15:00:00,21.0,-0.0,21.0,5.8998274,13.464611,-1.6355612,0.4178822156703347,0.0,1,0.0
2018-07-10 16:00:00,21.0,-0.0,21.0,2.5671005,18.4329,-0.0,0.4178822156703347,0.0,0,0.0
2018-07-10 17:00:00,18.0,-0.0,18.0,0.2702211,0.0,-17.729779,0.30976501931528944,0.0,1,0.0
2018-07-10 18:00:00,25.0,-0.0,25.0,0.0,25.0,-0.0,0.30976501931528944,0.0,1,0.0
2018-07-10 19:00:00,40.0,-0.0,40.0,0.0,40.0,-0.0,0.30976501931528944,0.0,0,0.0
2018-07-10 20:00:00,27.0,-0.0,27.0,0.0,27.0,-0.0,0.30976501931528944,0.0,0,0.0
2018-07-10 21:00:00,9.0,-0.0,9.0,0.0,9.0,-0.0,0.30976501931528944,0.0,1,0.0
2018-07-10 22:00:00,18.0,-0.0,18.0,0.0,0.0,-18.0,0.19999999999999998,0.0,1,0.0
2018-07-10 23:00:00,18.0,-0.0,18.0,0.0,18.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-07-11 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-11 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-11 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-07-11 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-11 04:00:00,0.0,-0.0,0.0,0.090073701,0.0,-0.0,0.19999999999999998,0.0,0,0.090073701
2018-07-11 05:00:00,0.0,-0.0,0.0,2.5671005,0.0,-0.0,0.19999999999999998,0.0,1,2.5671005
2018-07-11 06:00:00,6.0,-0.0,6.0,7.3860435,0.0,-2.4,0.19999999999999998,2.6666667,0,1.1193768
2018-07-11 07:00:00,6.0,-0.0,6.0,12.29506,0.0,-2.4,0.22289487310157588,6.8382825,1,1.8567777
2018-07-11 08:00:00,18.0,-0.0,18.0,16.528524,0.0,-7.2,0.21042844519008772,5.7285241,1,0.0
2018-07-11 09:00:00,9.0,-0.0,9.0,20.356656,0.0,-3.6,0.2705613267224708,14.956656,1,0.0
2018-07-11 10:00:00,3.0,-0.0,3.0,21.887909,0.0,-1.2,0.37349114412775136,20.087909,1,0.0
2018-07-11 11:00:00,0.0,-0.0,0.0,22.743609,0.0,-0.0,0.4983137836752219,22.743609,1,0.0
2018-07-11 12:00:00,6.0,-0.0,6.0,22.293241,0.0,-2.4,0.5862716463478403,18.693241,1,0.0
2018-07-11 13:00:00,9.0,-0.0,9.0,20.176509,0.0,-3.6,0.6454158133706843,14.776509,1,0.0
2018-07-11 14:00:00,6.0,-0.0,6.0,16.43845,0.0,-2.4,0.7012411435636812,12.83845,0,0.0
2018-07-11 15:00:00,3.0,-0.0,3.0,11.124102,0.0,-1.2,0.745096476439213,9.3241021,1,0.0
2018-07-11 16:00:00,3.0,-0.0,3.0,5.134201,0.0,-1.2,0.7560777348549123,3.334201,1,0.0
2018-07-11 17:00:00,18.0,-0.0,18.0,0.81066331,0.0,-17.189337,0.6512561661261858,0.0,1,0.0
2018-07-11 18:00:00,8.0,-0.0,8.0,0.0,0.0,-8.0,0.6024717374893948,0.0,1,0.0
2018-07-11 19:00:00,21.0,-0.0,21.0,0.0,0.0,-21.0,0.4744125482882237,0.0,1,0.0
2018-07-11 20:00:00,20.0,-0.0,20.0,0.0,0.0,-20.0,0.3524514157156798,0.0,0,0.0
2018-07-11 21:00:00,9.0,-0.0,9.0,0.0,0.0,-9.0,0.2975689060580351,0.0,1,0.0
2018-07-11 22:00:00,8.0,-0.0,8.0,0.0,0.0,-8.0,0.24878445302901753,0.0,1,0.0
2018-07-11 23:00:00,8.0,-0.0,8.0,0.0,0.0,-8.0,0.19999999999999998,0.0,1,0.0
2018-07-12 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-12 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-12 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-12 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-07-12 04:00:00,0.0,-0.0,0.0,0.1801474,0.0,-0.0,0.19999999999999998,0.0,1,0.1801474
2018-07-12 05:00:00,0.0,-0.0,0.0,3.4228006,0.0,-0.0,0.19999999999999998,0.0,1,3.4228006
2018-07-12 06:00:00,8.0,-0.0,8.0,9.5478123,0.0,-3.2,0.19999999999999998,3.5555556,1,1.1922567
2018-07-12 07:00:00,8.0,-0.0,8.0,15.898008,0.0,-3.2,0.19999999999999998,3.5555556,1,7.5424527
2018-07-12 08:00:00,3.0,-0.0,3.0,22.02302,0.0,-1.2,0.19999999999999998,1.3333333,1,18.889687
2018-07-12 09:00:00,6.0,-0.0,6.0,25.896189,0.0,-2.4,0.19999999999999998,2.6666667,0,19.629522
2018-07-12 10:00:00,3.0,-0.0,3.0,27.562552,0.0,-1.2,0.19999999999999998,1.3333333,1,24.429219
2018-07-12 11:00:00,0.0,-0.0,0.0,27.787737,0.0,-0.0,0.3326374149801322,24.167519,1,3.6202175
2018-07-12 12:00:00,0.0,-0.0,0.0,26.076336,0.0,-0.0,0.47575088877650845,26.076336,1,0.0
2018-07-12 13:00:00,0.0,-0.0,0.0,22.698573,0.0,-0.0,0.6003263557946509,22.698573,1,0.0
2018-07-12 14:00:00,6.0,-0.0,6.0,17.834593,0.0,-2.4,0.6638140161026503,14.234593,1,0.0
2018-07-12 15:00:00,6.0,-0.0,6.0,11.394323,0.0,-2.4,0.6919558766575357,7.7943232,1,0.0
2018-07-12 16:00:00,3.0,-0.0,3.0,5.1792378,0.0,-1.2,0.7031843502889594,3.3792378,1,0.0
2018-07-12 17:00:00,9.0,-0.0,9.0,0.76562646,0.0,-8.2343735,0.6529706347473243,0.0,1,0.0
2018-07-12 18:00:00,26.0,-0.0,26.0,0.0,0.0,-26.0,0.49442118679524377,0.0,0,0.0
2018-07-12 19:00:00,12.0,-0.0,12.0,0.0,0.0,-12.0,0.42124450725171747,0.0,1,0.0
2018-07-12 20:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.38465616747995435,0.0,1,0.0
2018-07-12 21:00:00,9.0,-0.0,9.0,0.0,0.0,-9.0,0.3297736578223096,0.0,1,0.0
2018-07-12 22:00:00,4.0,-0.0,4.0,0.0,0.0,-4.0,0.3053814313078008,0.0,1,0.0
2018-07-12 23:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.26879309153603764,0.0,1,0.0
2018-07-13 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.26879309153603764,0.0,1,0.0
2018-07-13 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.26879309153603764,0.0,0,0.0
2018-07-13 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.26879309153603764,0.0,0,0.0
2018-07-13 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.26879309153603764,0.0,1,0.0
2018-07-13 04:00:00,0.0,-0.0,0.0,0.04503685,0.0,-0.0,0.26879309153603764,0.0,1,0.04503685
2018-07-13 05:00:00,0.0,-0.0,0.0,2.2968794,0.0,-0.0,0.2813989454142828,2.2968794,1,0.0
2018-07-13 06:00:00,4.0,-0.0,4.0,6.6654539,0.0,-1.6,0.2950519331845692,4.2654539,0,0.0
2018-07-13 07:00:00,2.0,-0.0,2.0,11.754618,0.0,-0.8,0.3480998851918879,10.554618,1,0.0
2018-07-13 08:00:00,0.0,-0.0,0.0,16.888819,0.0,-0.0,0.4407899617694535,16.888819,1,0.0
2018-07-13 09:00:00,0.0,-0.0,0.0,21.482578,0.0,-0.0,0.5586917339073962,21.482578,1,0.0
2018-07-13 10:00:00,3.0,-0.0,3.0,23.554273,0.0,-1.2,0.6707669592900447,21.754273,1,0.0
2018-07-13 11:00:00,6.0,-0.0,6.0,23.329089,0.0,-2.4,0.764409814529437,19.729089,1,0.0
2018-07-13 12:00:00,15.0,-0.0,15.0,22.473388,0.0,-6.0,0.8017668143392387,13.473388,1,0.0
2018-07-13 13:00:00,0.0,-0.0,0.0,20.086435,0.0,-0.0,0.912006201479669,20.086435,1,0.0
2018-07-13 14:00:00,0.0,-0.0,0.0,16.033119,0.0,-0.0,1.0,16.033119,1,0.0
2018-07-13 15:00:00,15.0,-0.0,15.0,10.403512,0.0,-6.0,0.9711144814392536,1.4035125,1,0.0
2018-07-13 16:00:00,3.0,-0.0,3.0,4.7739061,0.0,-1.2,0.9801183840125541,2.9739061,1,0.0
2018-07-13 17:00:00,12.0,-0.0,12.0,0.72058961,0.0,-11.27941,0.9113359030950504,0.0,1,0.0
2018-07-13 18:00:00,18.0,-0.0,18.0,0.0,0.0,-18.0,0.8015708837797609,0.0,1,0.0
2018-07-13 19:00:00,25.0,-0.0,25.0,0.0,0.0,-25.0,0.649119468064081,0.0,0,0.0
2018-07-13 20:00:00,16.0,-0.0,16.0,0.0,0.0,-16.0,0.5515505437118761,0.0,1,0.0
2018-07-13 21:00:00,19.0,-0.0,19.0,0.0,0.0,-19.0,0.43568746776795947,0.0,1,0.0
2018-07-13 22:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.3990991279961963,0.0,0,0.0
2018-07-13 23:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.3625107882244331,0.0,0,0.0
2018-07-14 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.3625107882244331,0.0,0,0.0
2018-07-14 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.3625107882244331,0.0,1,0.0
2018-07-14 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.3625107882244331,0.0,1,0.0
2018-07-14 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.3625107882244331,0.0,0,0.0
2018-07-14 04:00:00,0.0,-0.0,0.0,0.13511055,0.0,-0.0,0.3632523119104742,0.13511055,1,0.0
2018-07-14 05:00:00,0.0,-0.0,0.0,3.1525795,0.0,-0.0,0.38055445604206734,3.1525795,1,0.0
2018-07-14 06:00:00,8.0,-0.0,8.0,8.2417436,0.0,-3.2,0.37992983210159703,3.4417436,0,0.0
2018-07-14 07:00:00,8.0,-0.0,8.0,12.835502,0.0,-3.2,0.4045169037215037,8.0355024,1,0.0
2018-07-14 08:00:00,9.0,-0.0,9.0,17.744519,0.0,-3.6,0.450313717572288,12.344519,1,0.0
2018-07-14 09:00:00,9.0,-0.0,9.0,20.401693,0.0,-3.6,0.5106937716339993,15.001693,0,0.0
2018-07-14 10:00:00,3.0,-0.0,3.0,20.356656,0.0,-1.2,0.6052196925518397,18.556656,0,0.0
2018-07-14 11:00:00,3.0,-0.0,3.0,19.681104,0.0,-1.2,0.696037976745305,17.881104,0,0.0
2018-07-14 12:00:00,9.0,-0.0,9.0,17.15904,0.0,-3.6,0.7386215599109366,11.75904,1,0.0
2018-07-14 13:00:00,6.0,-0.0,6.0,13.736239,0.0,-2.4,0.7796164773636783,10.136239,1,0.0
2018-07-14 14:00:00,3.0,-0.0,3.0,9.1875175,0.0,-1.2,0.812843324399477,7.3875175,1,0.0
2018-07-14 15:00:00,3.0,-0.0,3.0,5.5845695,0.0,-1.2,0.8262963081084578,3.7845695,0,0.0
2018-07-14 16:00:00,3.0,-0.0,3.0,2.4770268,0.0,-1.2,0.8226943689996266,0.67702677,1,0.0
2018-07-14 17:00:00,3.0,-0.0,3.0,0.31525795,0.0,-2.684742,0.806322672446486,0.0,1,0.0
2018-07-14 18:00:00,12.0,-0.0,12.0,0.0,0.0,-12.0,0.7331459929029597,0.0,0,0.0
2018-07-14 19:00:00,11.0,-0.0,11.0,0.0,0.0,-11.0,0.6660673699880606,0.0,1,0.0
2018-07-14 20:00:00,16.0,-0.0,16.0,0.0,0.0,-16.0,0.5684984456358556,0.0,1,0.0
2018-07-14 21:00:00,7.0,-0.0,7.0,0.0,0.0,-7.0,0.5258120492354653,0.0,1,0.0
2018-07-14 22:00:00,10.0,-0.0,10.0,0.0,0.0,-10.0,0.4648314829491934,0.0,1,0.0
2018-07-14 23:00:00,20.0,-0.0,20.0,0.0,0.0,-20.0,0.3428703503766495,0.0,1,0.0
2018-07-15 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.3428703503766495,0.0,0,0.0
2018-07-15 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.3428703503766495,0.0,1,0.0
2018-07-15 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.3428703503766495,0.0,1,0.0
2018-07-15 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.3428703503766495,0.0,1,0.0
2018-07-15 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.3428703503766495,0.0,1,0.0
2018-07-15 05:00:00,0.0,-0.0,0.0,0.99081071,0.0,-0.0,0.3483081643160386,0.99081071,1,0.0
2018-07-15 06:00:00,6.0,-0.0,6.0,3.6479849,0.0,-2.4,0.33393618517895385,0.047984887,0,0.0
2018-07-15 07:00:00,6.0,-0.0,6.0,7.0257487,0.0,-2.4,0.338102212820103,3.4257487,1,0.0
2018-07-15 08:00:00,18.0,-0.0,18.0,10.763807,0.0,-7.2361927,0.29397550422848395,0.0,1,0.0
2018-07-15 09:00:00,6.0,-0.0,6.0,13.01565,0.0,-2.4,0.3310156185255789,9.4156498,1,0.0
2018-07-15 10:00:00,3.0,-0.0,3.0,15.087345,0.0,-1.2,0.3966222315508937,13.287345,1,0.0
2018-07-15 11:00:00,0.0,-0.0,0.0,15.177419,0.0,-0.0,0.4799197154256501,15.177419,1,0.0
2018-07-15 12:00:00,0.0,-0.0,0.0,14.772087,0.0,-0.0,0.56099263434034,14.772087,1,0.0
2018-07-15 13:00:00,0.0,-0.0,0.0,13.195797,0.0,-0.0,0.6334144720421483,13.195797,1,0.0
2018-07-15 14:00:00,3.0,-0.0,3.0,9.3676649,0.0,-1.2,0.6676300579797125,7.5676649,1,0.0
2018-07-15 15:00:00,21.0,-0.0,21.0,4.5487219,8.8357086,-7.6155695,0.6211898808604382,0.0,1,0.0
2018-07-15 16:00:00,18.0,-0.0,18.0,1.6213266,0.0,-16.378673,0.5213118054046709,0.0,0,0.0
2018-07-15 17:00:00,0.0,-0.0,0.0,0.090073701,0.0,-0.0,0.5218061504633273,0.090073701,1,0.0
2018-07-15 18:00:00,14.0,-0.0,14.0,0.0,0.0,-14.0,0.4364333576625466,0.0,1,0.0
2018-07-15 19:00:00,26.0,-0.0,26.0,0.0,0.0,-26.0,0.2778838853182396,0.0,1,0.0
2018-07-15 20:00:00,11.0,-0.0,11.0,0.0,11.0,-0.0,0.2778838853182396,0.0,1,0.0
2018-07-15 21:00:00,9.0,-0.0,9.0,0.0,9.0,-0.0,0.2778838853182396,0.0,1,0.0
2018-07-15 22:00:00,8.0,-0.0,8.0,0.0,0.0,-8.0,0.22909943228922205,0.0,0,0.0
2018-07-15 23:00:00,10.0,-0.0,10.0,0.0,10.0,-0.0,0.22909943228922205,0.0,0,0.0
2018-07-16 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.22909943228922205,0.0,1,0.0
2018-07-16 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.22909943228922205,0.0,1,0.0
2018-07-16 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.22909943228922205,0.0,0,0.0
2018-07-16 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.22909943228922205,0.0,1,0.0
2018-07-16 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.22909943228922205,0.0,1,0.0
2018-07-16 05:00:00,0.0,-0.0,0.0,0.67555276,0.0,-0.0,0.2328070385233141,0.67555276,1,0.0
2018-07-16 06:00:00,8.0,-0.0,8.0,1.9365846,6.0634154,-0.0,0.2328070385233141,0.0,0,0.0
2018-07-16 07:00:00,12.0,-0.0,12.0,4.0983534,7.9016466,-0.0,0.2328070385233141,0.0,0,0.0
2018-07-16 08:00:00,12.0,-0.0,12.0,6.8005644,5.1994356,-0.0,0.2328070385233141,0.0,0,0.0
2018-07-16 09:00:00,6.0,-0.0,6.0,9.322628,0.0,-2.4,0.24957892004270835,5.722628,0,0.0
2018-07-16 10:00:00,12.0,-0.0,12.0,11.43936,4.8,-0.0,0.2728455916569316,4.23936,1,0.0
2018-07-16 11:00:00,6.0,-0.0,6.0,13.240834,0.0,-2.4,0.311121574698724,9.640834,0,0.0
2018-07-16 12:00:00,15.0,-0.0,15.0,14.186608,6.0,-0.0,0.3395869798441544,5.1866079,0,0.0
2018-07-16 13:00:00,6.0,-0.0,6.0,13.466018,2.4,-0.0,0.39373416144129275,9.8660183,1,0.0
2018-07-16 14:00:00,6.0,-0.0,6.0,10.943955,2.4,-0.0,0.43403962651354533,7.3439547,1,0.0
2018-07-16 15:00:00,9.0,-0.0,9.0,7.6112277,3.6,-0.0,0.4461753995004594,2.2112277,1,0.0
2018-07-16 16:00:00,18.0,-0.0,18.0,3.6479849,14.352015,-0.0,0.4461753995004594,0.0,1,0.0
2018-07-16 17:00:00,21.0,-0.0,21.0,0.63051591,0.0,-20.369484,0.32196113257254383,0.0,1,0.0
2018-07-16 18:00:00,33.0,-0.0,33.0,0.0,33.0,-0.0,0.32196113257254383,0.0,1,0.0
2018-07-16 19:00:00,28.0,-0.0,28.0,0.0,28.0,-0.0,0.32196113257254383,0.0,1,0.0
2018-07-16 20:00:00,8.0,-0.0,8.0,0.0,8.0,-0.0,0.32196113257254383,0.0,1,0.0
